Учебное_заведение;Город;Число_поступающих;Средний_балл;Широта;Долгота
"КГБОУ ""Алтайский краевой педагогический лицей-интернат""";Барнаул;7;64;53,3481145;83,7798362
Карагандинский профессионально-технический колледж;Караганда;1;64;49,83333;73,1658
Средняя общеобразовательная школа № 15 г. Кемерово;Кемерово;2;64;55,3909721;86,0467864
Средняя общеобразовательная школа №58;Кемерово;2;64;55,3909721;86,0467864
Средняя общеобразовательная школа 52 г.Кемерово;Кемерово;4;64;55,3909721;86,0467864
"МБОУ""СОШ""№82";Кемерово;1;64;55,3909721;86,0467864
Средняя общеобразовательная школа 3 г.Кодинск;Кодинск;1;64;58,6033961;99,1797563
"Лицей при федеральном государственном бюджетном образовательном учреждении высшего профессионального образования ""Комсомольский-на-Амуре государственный технический университет"" Хабаровский край";Комсомольск-на-Амуре;1;64;50,550011;137,0079286
МОУ СОШ 7;Копейск;1;64;55,1167545;61,6180809
"МБОУ ""Копьёвская средняя общеобразовательная школа с углублённым изучением отдельных предметов""";Копьево;3;64;55,01329626;89,81438833
"Муниципальное бюджетное общеобразовательное учреждение ""Лицей №174"" г. Зеленогорска Красноярского края";Зеленогорск;10;64;56,1133001;94,5888736
"МБОУ ""СОШ"" №93";Ижевск;1;64;56,8527444;53,2113961
МОБУ Лицей;Зея;1;64;53,7339151;127,2658079
Лицей Иркутского государственного университета г.Иркутск;Иркутск;1;64;52,2863513;104,280655
Средняя общеобразовательная школа 19 г.Иркутска;Иркутск;1;64;52,2863513;104,280655
МОАУ Гимназия №4;Оренбург;1;64;51,7875191;55,1017379
Лицей 36 г.Осинники;Осинники;1;64;53,5987397;87,3369948
Толмачевская средняя общеобразовательная школа 60 г.Обь;Обь;1;64;54,9945882;82,6937925
БОУ СОШ №37;Омск;1;64;54,9848136;73,3674638
Новотроицкая средняя общеобразовательная школа 12;Новотроицкое;1;64;46,3556;34,33272
Средняя общеобразовательная школа 27 г.Норильск;Норильск;1;64;69,3490828;88,2009965
МКОУ Дупленская СОШ имени Героя Советского Союза Дергача А. Н.;Новосибирск;1;64;55,0281016;82,9210575
"МБОУ города Новосибирска СОШ №121 ""Академическая""";Новосибирск;1;64;55,0281016;82,9210575
Алтайская школа-интернат с первоначальной летной подготовкой им. Павлюкова;Рубцовск;1;64;51,5013075;81,2077729
"КГУ Гимназия ""БЭСТ""";Северо-Казахстанская;1;64;58,50201789;78,47856851
Средняя общеобразовательная школа №1 г.Свободного Амурской области;Свободный;1;64;51,361264;128,1218995
Парабельская гимназия;Парабель;1;64;58,69778;81,4825
Гимназия 6 г.Междуреченск;Междуреченск;2;64;53,6865695;88,0703888
Средняя общеобразовательная школа 7 г. Миасс;Миасс;1;64;55,0455774;60,1077757
Средняя общеобразовательная школа 22 г.Междуреченск;Междуреченск;2;64;53,6865695;88,0703888
Средняя образовательная школа №2;Междуреченск;1;64;53,6865695;88,0703888
МБОУ СОШ №7 г. Мариинска Кемеровской области;Мариинск;1;64;56,2127836;87,7454392
Школа №2;Ленинск-Кузнецкий;1;64;54,6674092;86,1796724
МАОУ «Гимназия № 9»;Красноярск;2;64;56,009466;92,8524162
Минусинский сельскохозяйственный колледж;Минусинск;1;64;53,7105509;91,6871866
Средняя общеобразовательная школа 207 г.Новосибирск;Новосибирск;1;64;55,0281016;82,9210575
"Частное общеобразовательное учреждение ""Православная гимназия во имя Святителя Луки Войно-Ясенецкого""";Новокузнецк;1;64;53,7942757;87,2144046
Средняя общеобразовательная школа № 49;Новокузнецк;2;64;53,7942757;87,2144046
Академический лицей г. Томска имени Г.А. Псахье;Томск;2;64;56,4847036;84,9481737
Государственное образовательное учреждение высшего профессионального образования Томский государственный архитектурно-строительный университет;Томск;3;64;56,4847036;84,9481737
Русская Классическая Гимназия №2;Томск;2;64;56,4847036;84,9481737
Средняя общеобразовательная школа № 50 г.Томск;Томск;3;64;56,4847036;84,9481737
Томский промышленно-гуманитарный колледж;Томск;14;64;56,4847036;84,9481737
Томский промышленно - гуманитарный колледж;Томск;1;64;56,4847036;84,9481737
Многопрофильная гимназия № 41 имени А.Пушкина Жамбылской области города Тараз;Тараз;1;64;42,9;71,36667
"муниципальное бюджетное общеобразовательное учреждение городского округа Тольятти ""Гимназия №9"" Самарской области";Тольятти;1;64;53,5206438;49,389461
"Муниципальное общеобразовательное учреждение ""Северская гимназия"" ЗАТО Северск Томской области";Северск;9;64;56,6031143;84,8809687
МБОУ СОШ №10 с УИОП;Сургут;3;64;61,2539773;73,3961726
Средняя общеобразовательная школа 12 г.Сургут;Сургут;1;64;61,2539773;73,3961726
Общеобразовательная школа №30 г.Усть-Каменогорск Р.Казахстан;Усть-Каменогорск;1;64;49,97143;82,60586
Троицкая средняя общеобразовательная школа Кемеровской обл.;Троицкое;2;64;52,9821;84,6757
"МБОУ ""Ульяновский городской лицей при УлГТУ""";Ульяновск;1;64;54,3080674;48,3748717
Средняя общеобразовательная школа 19 г.Улан-Удэ;Улан-Удэ;1;64;51,8334378;107,5841511
Целинная средняя (полная) общеобразовательная школа 1 Алтайского края;Целинное;2;64;53,07822;85,65363
МБОУ Многопрофильная гимназия № 12;Чита;2;63;52,0340128;113,4994884
Средняя общеобразовательная школа 4 г.Экибастуз Р.Казахстан;Экибастуз;1;63;51,72371;75,32287
ГОУ СПО Юргинский технологический колледж;Юрга;3;63;55,7202689;84,8885516
Средняя школа №2 города Тяньшуй;Тяньшуй;1;63;34,581504;105,729912
"КГУ ""Областная специализированная школа-лицей для детей. одаренных в области математики. физики. информатики""";Усть-Каменогорск;3;63;49,97143;82,60586
Киргулийский электротехнический профессиональный колледж г.Фергана;Фергана;3;63;40,38421;71,78432
Средняя общеобразовательная школа №4 имени И.С.Черных города Томска;Томск;6;63;56,4847036;84,9481737
МАОУ лицей №8 имени Н.Н. Рукавишникова;Томск;3;63;56,4847036;84,9481737
Муниципальное общеобразовательное учреждение Лицей № 7 г.Томск;Томск;7;63;56,4847036;84,9481737
Муниципальная средняя (полная) общеобразовательная школа № 37 г.Томск;Томск;6;63;56,4847036;84,9481737
МБОУ Средняя общеобразовательная школа № 1 Яшкинского муниципального района;Яшкино;2;63;55,8736;85,4265
"МНБОУ ""Лицей №76"" города Новокузнецка Кемеровской области";Новокузнецк;6;63;53,7942757;87,2144046
Красноярское речное училище МРФ РСФСР;Красноярск;1;63;56,009466;92,8524162
Средняя общеобразовательная школа 1 г.Мариинск;Мариинск;2;63;56,2127836;87,7454392
Средняя школа старшей ступени р-на Дава города Паньцзинь ;Паньцзинь;1;63;41,179474;122,01962
Средняя общеобразовательная школа № 68;Прокопьевск;2;63;53,8604562;86,7183428
Средняя общеобразовательная школа №14 с углубленным изучением отдельных предметов;Полысаево;3;63;54,6053968;86,2808803
Самусьский лицей имени академика В.В.Пекарского ЗАТО Северск;Самусь;5;63;56,74482;84,70422
"МБОУ ""Лицей №159""";Новосибирск;3;63;55,0281016;82,9210575
Аэрокосмический лицей имени Ю.В. Кондратюка;Новосибирск;5;63;55,0281016;82,9210575
Средняя общеобразовательная школа № 4 г. Иркутск;Иркутск;2;63;52,2863513;104,280655
Жана-Аульская средняя общеобразовательная школа с.Жана-Аул Кош-Агачский район;Жана-Аул;3;63;49,85455131;88,89859392
Средняя общеобразовательная школа 32 г.Караганда Р.Казахстан;Караганда;1;63;49,83333;73,1658
Каменский педагогический колледж;Камень-на-Оби;2;63;53,7915454;81,3545173
СОУ № 53 г Гиссар;Гиссар;1;63;38,52504;68,55124
Галицкая средняя общеобразовательная школа Успенского района;Галицкое;1;63;57,02544441;47,35258908
Алмалыкский академический лицей 3;Алмалык;1;63;40,84472;69,59833
КГБОУ Ачинский кадетский корпус;Ачинск;1;62;56,2538662;90,47949
Средняя общеобразовательная школа №3 Барабинского района Новосибирской области;Барабинск;2;62;55,3515917;78,3465012
Средняя общеобразовательная школа 55 г.Барнаула;Барнаул;1;62;53,3481145;83,7798362
Муниципальная средняя (полная) общеобразовательная школа № 4 г.Асино;Асино;6;62;56,9908444;86,1765724
"Муниципальное бюджетное общеобразовательное учреждение г. Астрахани ""Гимназия №4"" Астраханская область";Астрахань;1;62;46,3655808;48,0559979
Венгеровская средняя школа 1 с.Венгерово;Венгерово;1;62;55,68485;76,74707
"Муниципальное бюджетное общеобразовательное учреждение ""СОШ №1""";Верещагино;1;62;58,0797908;54,6580948
МБОУ СОШ №14;Воронеж;1;62;51,6592378;39,1968284
Средняя общеобразовательная школа № 10 города Белово;Белово;3;62;54,4221442;86,3036438
Учебно-воспитательный комплекс школы-гимназии 12 г.Бишкек Р.Кыргызстан;Бишкек;2;62;42,87;74,59
Учебно-воспитательный комплекс школа-гимназия №38 имени Райкана Шукурбекова г.Бишкек Р.Кыргызстан;Бишкек;1;62;42,87;74,59
"муниципальное бюджетное общеобразовательное учреждение ""Средняя общеобразовательная школа №16""";Березовский;1;62;55,6692853;86,2744636
"муниципальное бюджетное общеобразовательное учреждение ""Средняя общеобразовательная школа №16""";Березовский;1;62;56,9096284;60,8180256
Лицей №7 города Бердска Новосибирской области;Бердск;1;62;54,7582375;83,1072212
КГУ Школа-лицей №66 г. Караганды;Караганда;2;62;49,83333;73,1658
Средняя общеобразовательная школа 45 г.Кемерово;Кемерово;1;62;55,3909721;86,0467864
Косагашская средняя школа с ДМЦ Кербулакского района Алматинской области;Косагаш;1;62;48,0211821;78,61866051
Колыонская средняя общеобразовательная школа;Колыон;1;62;56,5037578;86,58013119
Школа-гимназия №1 имени Динмухамеда Конаева Кордайского района Жамбылской области;Кордай;1;62;43,09931898;74,74472491
МБОУ СОШ №20;Коломна;1;62;55,1027797;38,7531734
Экологическая гимназия 13 Экос г.Кокшетау Р.Казахстан;Кокшетау;1;62;53,28333;69,4
"МБОУ ""Средняя общеобразовательная школа №84"" г. Кемерово";Кемерово;1;62;55,3909721;86,0467864
"МБОУ ""Гимназия №1"" г. Кемерово";Кемерово;5;62;55,3909721;86,0467864
Школа номер 2;Енисейск;1;62;58,4485234;92,165237
МБОУ СОШ №8;Елабуга;1;62;55,7566727;52,0544438
Среднее общеобразовательное учреждение № 21 города Душанбе;Душанбе;1;62;38,53575;68,77905
Ирбейская школа №1 имени Давыдова;Ирбейское;1;62;55,6396;95,4515
"МБОУ ""Лицей"" №2";Камень-на-Оби;2;62;53,7915454;81,3545173
Опытненская средняя общеобразовательная школа с.Зеленое;Зеленое;1;62;44,59583;34,00921
МБОУ СОШ №15 с УИОП;Заринск;1;62;53,7063495;84,9314703
Сибирский государственный университет путей сообщения;Новосибирск;3;62;55,0281016;82,9210575
Средняя общеобразовательная школа 120 г.Новосибирска;Новосибирск;1;62;55,0281016;82,9210575
Нюрбинский технический лицей имени А.Н. Чусовского;Нюрба;1;62;63,2828775;118,324325
Осинниковский горнотехнический колледж;Осинники;9;62;53,5987397;87,3369948
Академический лицей при Самаркандском Государственном Университете ;Самарканд;1;62;39,65417;66,95972
"КГУ ""Самарская средняя школа 1""";Самарское;1;62;46,937;39,6881
МБОУ Средняя общеобразовательная школа №12 им. Л.А.Лапина гор. Сарапула;Сарапул;1;62;56,4616117;53,8036967
Средняя общеобразовательная школа 4 г.Светлограда Петровского района Ставропольского края;Светлоград;1;62;45,3284769;42,8566923
гимназия №8 им. Л.М. Марасиновой;Рыбинск;1;62;58,0483802;38,858338
"Муниципальное бюджетное общеобразовательное учреждение ""Естественно-математический лицей №20"" ";Псков;1;62;57,819284;28,3318188
Средняя общеобразовательная школа 2 г. Прокопьевск;Прокопьевск;1;62;53,8604562;86,7183428
"МБОУ ""СОШ с углубленным изучением отдельных предметов #32"" ";Прокопьевск;1;62;53,8604562;86,7183428
"МБОУ ""Школа 32""";Прокопьевск;1;62;53,8604562;86,7183428
Средняя общеобразовательная школа №2;Прокопьевск;2;62;53,8604562;86,7183428
Средняя общеобразовательная школа 1 Пойковский ХМАО;Пойковский;1;62;61,23333;73,33333
"НР МОБУ ""ПСОШ 2""";Пойковский;1;62;61,23333;73,33333
"КОММУНАЛЬНОЕ ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ ""СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА № 13 ОТДЕЛА ОБРАЗОВАНИЯ АКИМАТА ГОРОДА ЭКИБАСТУЗА""";Павлодарская;1;62;54,03826409;71,07452173
Кяхтинская средняя общеобразовательная школа 3;Кяхта;2;62;50,3466291;106,4534938
МБОУ Средняя общеобразовательная школа с углубленным изучением отдельных предметов № 8 м.о. Ленинск-Кузнецкого городского округа Кемеровской области;Ленинск-Кузнецкий;1;62;54,6674092;86,1796724
Лучановская муниципальная средняя общеобразовательная школа имени В.В. Михетко;Лучаново;1;62;56,36540999;85,06834065
Курагинская средняя школа 1 п.Курагино Красноярский кр.;Курагино;2;62;53,88785;92,68152
"МБОУ ""СОШ №3""";Курск;1;62;51,7303391;36,1926448
"МАОУ ""КУГ №1-Универс""";Красноярск;3;62;56,009466;92,8524162
муниципальное казенное общеобразовательное учреждение Краснозерского района Новосибирской области Краснозерская средняя общеобразовательная школа №2 имени Ф.И. Анисичкина;Краснозерское;2;62;53,98277;79,23735
"муниципальное автономное общеобразовательное учреждение ""Гимназия № 14 управления. экономики и права""";Красноярск;1;62;56,009466;92,8524162
МБОУ СОШ № 60 ;Новокузнецк;1;62;53,7942757;87,2144046
Средняя общеобразовательная школа 1 г.Новоалтайск;Новоалтайск;2;62;53,4120811;83,9311249
Средняя общеобразовательная школа 2 г.Мыски;Мыски;2;62;53,7125516;87,8056657
Средняя школа №9;Находка;1;62;42,8240404;132,8927812
МАОУ средняя общеобразовательная школа №32 г.Томска;Томск;3;62;56,4847036;84,9481737
МАОУ СОШ № 36 г. Томска;Томск;4;62;56,4847036;84,9481737
Средняя общеобразовательная школа № 54 г.Томск;Томск;3;62;56,4847036;84,9481737
Средняя общеобразовательная школа №5;Томск;1;62;56,4847036;84,9481737
Средняя общеобразовательная школа № 12 г.Томска;Томск;2;62;56,4847036;84,9481737
Средняя образовательная школа 16 г.Тобольск;Тобольск;1;62;58,2016828;68,2538392
КГУ школа-лицей №14 города Темиртау;Темиртау;1;62;50,05494;72,96464
"Средняя школа ""Маохуа""";Фудин;1;62;27,327222;120,213889
Муниципальное бюджетное общеобразовательное учреждение средняя общеобразовательная школа 24;Уссурийск;1;62;43,79726;131,9517262
Тулунская средняя общеобразовательная школа №6;Тулун;1;62;54,5571409;100,5779402
МБОУ Средняя общеобразовательная школа №6 г.Юрги;Юрга;2;62;55,7202689;84,8885516
Таттинская гимназия с.Ытык-Кюель;Ытык-Кюель;1;62;62,36119;133,56044
Средняя школа р-на Юнчуань;Чунцин;1;62;29,56278;106,55278
Средняя школа «Фэнлэ» р-на Кайчжоу;Чунцин;1;62;29,56278;106,55278
Шахриханский профессиональный колледж жилищно-коммунального хозяйства и сервиса;Шахрихан;1;62;40,711598;72,05094
"КГУ ""Средняя школа-гимназия села Ушконыр с дошкольным мини-центром"" Карасайскогорайона Алматинской области";Шамалган;1;62;43,189863;76,534549
"МБОУ ""Лицей №1""";Шадринск;1;61;56,0870152;63,6298234
"МБОУ ""Гимназия № 10 имени В.М.Шаповалова""";Шахты;1;61;47,7084247;40,2159154
Средняя школа № 2 р-на Ваньчжоу ;Чунцин;1;61;29,56278;106,55278
Забайкальская краевая гимназия-интернат г.Читы;Чита;1;61;52,0340128;113,4994884
МБОУ СОШ 99;Челябинск;1;61;55,1603659;61,4007858
Средняя общеобразовательная школа 18 п.Шира;Шира;1;61;54,49111;89,95306
Средняя школа № 27 города Шэньян;Шеньян;1;61;46,329228;1,388517
МБОУ Средняя общеобразовательная школа №2 города Юрги;Юрга;1;61;55,7202689;84,8885516
МБОУ Гимназия №1;Усолье-Сибирское;1;61;52,7567192;103,6387694
Гимназия 14 г.Улан-Удэ;Улан-Удэ;1;61;51,8334378;107,5841511
ГБОУ Лицей-интернат №61 Республики Бурятия;Улан-Удэ;1;61;51,8334378;107,5841511
"МАОУ ""Центр образования"" номер 159";Уфа;1;61;54,734853;55,9578647
Физико-математический лицей № 93;Уфа;1;61;54,734853;55,9578647
"Частное общеобразовательное учреждение ""Лицей ТГУ"" г. Томск";Томск;5;61;56,4847036;84,9481737
МАОУ СОШ № 16 г. Томска;Томск;1;61;56,4847036;84,9481737
МАОУ СОШ №23 г.Томска;Томск;1;61;56,4847036;84,9481737
Гимназия № 26 г.Томск;Томск;4;61;56,4847036;84,9481737
Муниципальная средняя (полная) общеобразовательная школа № 53 г.Томск;Томск;4;61;56,4847036;84,9481737
Муниципальная средняя (полная) общеобразовательная школа № 47 г.Томск;Томск;2;61;56,4847036;84,9481737
Муниципальная средняя (полная) общеобразовательная школа № 40 г.Томск;Томск;11;61;56,4847036;84,9481737
МАОУ СОШ №2;Стерлитамак;1;61;53,6302498;55,9315707
Ташкентский гидрометеорологический техникум;Ташкент;1;61;41,26465;69,21627
Средняя общеобразовательная школа 160 г.Тайга;Тайга;2;61;56,0622767;85,6207907
Средняя школа № 9 с углубленным изучением отдельных предметов;Нижневартовск;1;61;60,9397379;76,5696206
"Муниципальное казённое общеобразовательное учреждение ""Средняя общеобразовательная школа №10 г.Нижнеудинск"" Иркутской области";Нижнеудинск;1;61;54,8969105;99,0313481
МБОУ СОШ  1;Новоалтайск;1;61;53,4120811;83,9311249
Средняя общеобразовательная школа №76;Новосибирск;1;61;55,0281016;82,9210575
" Муниципальное бюджетное общеобразовательное учреждение ""Средняя общеобразовательная школа № 72 с углубленным изучением английского языка""";Новокузнецк;1;61;53,7942757;87,2144046
"ГОУ СПО "" Новокузнецкий строительный техникум""";Новокузнецк;1;61;53,7942757;87,2144046
"МБОУ ""СОШ №55""";Новокузнецк;1;61;53,7942757;87,2144046
МАОУ Средняя школа №151 г. Красноярска;Красноярск;1;61;56,009466;92,8524162
Курумканская средняя школа 1 с.Курумкан;Курумкан;2;61;54,32093;110,30651
Многопрофильная гимназия 6 г.Междуреченск;Междуреченск;1;61;53,6865695;88,0703888
"муниципальное бюджетное общеобразовательное учереждение ""Лицей №46 Петропавловск-Камчатского городского округа Камчатский край";Петропавловск-Камчатский;1;61;53,0370213;158,6559142
МОУ Гимназия №1;Петровск-Забайкальский;1;61;51,2748381;108,8467139
МБОУ СОШ 8;Радужный;1;61;55,9961034;40,3323247
МБОУ СОШ 8;Радужный;1;61;62,1343067;77,4584346
Средняя общеобразовательная школа 25 г.Салаир;Салаир;1;61;54,2351588;85,8029215
Шаргунский профессиональный строительный колледж;Сариасия;1;61;38,412758;67,956869
"МБОУ ""Лицей №136""";Новосибирск;1;61;55,0281016;82,9210575
МБОУ СОШ 36;Екатеринбург;1;61;56,8386326;60,6054887
Крапивинская средняя школа Кемеровская область;Крапивинский;1;61;54,9992;86,8133
Корболихинская средняя общеобразовательная школа;Корболиха;1;61;51,11103219;81,98623117
Средняя общеобразовательная школа 11 г.Кемерово;Кемерово;2;61;55,3909721;86,0467864
МБОУ СОШ №44 имени Вознесенского г. Кемерово;Кемерово;1;61;55,3909721;86,0467864
Технический лицей 176 Карасукского района Новосибирской области;Карасук;4;61;53,7343772;78,042457
МБОУ технический лицей № 176 Карасукского района Новосибирской области;Карасук;3;61;53,7343772;78,042457
Средняя образовательная школа 12 г.Бердск;Бердск;1;61;54,7582375;83,1072212
МБОУ Средняя общеобразовательная школа №24 г. Белово;Белово;9;61;54,4221442;86,3036438
Гимназия 27 г.Барнаула;Барнаул;1;61;53,3481145;83,7798362
МБОУ СОШ Им.М.И.Калинина;Бугуруслан;1;61;53,6522636;52,4326166
Бухарский профессиональный колледж нефтяной и газовой промышленности;Бухара;1;61;39,77472;64,42861
Ахангаранский промышленный профессиональный колледж;Ахангаран;1;61;40,91044;69,64368
Лицей 1 г.Ангарска;Ангарск;1;61;52,5448102;103,8885385
"МБОУ Анжеро-Судженского городского округа ""Средняя общеобразовательная школа №3 с углубленным изучением отдельных предметов имени Г. Панфилова""";Анжеро-Судженск;2;61;56,0787179;86,0202207
МБОУ Анжеро-Судженского г.о. Средняя общеобразовательная школа №12;Анжеро-Судженск;2;61;56,0787179;86,0202207
Гимназия 11 г.Анжеро-Судженска;Анжеро-Судженск;3;61;56,0787179;86,0202207
"МАОУ ""СОШ №132"" имени Н.М.Малахова";Барнаул;1;61;53,3481145;83,7798362
Средняя общеобразовательная школа 25 г.Абакан;Абакан;5;61;53,7223661;91,4437792
Средняя общеобразовательная школа 9 г.Абакан;Абакан;1;61;53,7223661;91,4437792
Алмалыкский промышленный профессиональный колледж;Алмалык;2;60;40,84472;69,59833
"МБОУ - Алданский лицей муниципального образования ""Алданский район"" РС (Я)";Алдан;1;60;58,6094885;125,3816689
Средняя общеобразовательная школа 5 г.Ачинск;Ачинск;1;60;56,2538662;90,47949
Средняя общеобразовательная школа 12 г.Анжеро-Судженск;Анжеро-Судженск;3;60;56,0787179;86,0202207
Андижанский колледж малого и среднего бизнеса;Андижан;1;60;40,78206;72,34424
КГУ Средняя школа 1 города Атбасар отдела образования Атбасарского района;Атбасар;1;60;51,80652;68,35996
"Муниципальное бюджетное общеобразовательное учреждение города Астрахани ""Средняя общеобразовательная школа №48"" Астраханской области";Астрахань;1;60;46,3655808;48,0559979
МБОУ БСОШ №1 им. П.П. Коргина;Благовещенка;1;60;52,83333;79,86667
Средняя общеобразовательная школа 32 г.Братск;Братск;1;60;56,1513951;101,6339892
Средняя общеобразовательная школа 3 г.Братск;Братск;2;60;56,1513951;101,6339892
"БОУ РА ""Республиканская гимназия имени В.К. Плакаса""";Горно-Алтайск;6;60;51,9582681;85,9602957
Видновский художественно-технический лицей;Видное;1;60;55,5518323;37,7062062
Беловский многопрофильный техникум;Белово;1;60;54,4221442;86,3036438
МБОУ “Каргасокская средняя общеобразовательная школа-интернат № 1”;Каргасок;3;60;59,05556;80,85722
Средняя общеобразовательная школа 48 г.Караганды Р.Казахстан;Караганда;1;60;49,83333;73,1658
МБОУ СОШ №19;Кемерово;3;60;55,3909721;86,0467864
Муниципальная средняя (полная) общеобразовательная школа № 2 г.Колпашево;Колпашево;4;60;58,3114716;82,9027528
Гимназия 41 г.Кемерово;Кемерово;1;60;55,3909721;86,0467864
МАОУСОШ №16;Екатеринбург;1;60;56,8386326;60,6054887
Среднее общеобразовательное учреждение № 29 Рашсткого района;Душанбе;2;60;38,53575;68,77905
"Средняя общеобразовательная школа для девочек ""Аль-Райя"" ";Дубаи;1;60;25,0657;55,17128
Юрчинский профессиональный колледж сельского хозяйства;Денау (Денов);1;60;38,26667;67,9
Средняя общеобразовательная школа 1 г.Гусиноозерск;Гусиноозерск;2;60;51,2865751;106,5230732
Заркентский агропромышленный профессиональный колледж;Заркент;1;60;56,88136103;74,38703183
"Муниципальное автономное общеобразовательное учреждение ""Средняя общеобразовательная школа №34""";Златоуст;1;60;55,1715695;59,6726264
"Муниципальное автономное общеобразовательное учреждение ""Лицей 10"" г. Каменск-Уральский";Каменск-Уральский;3;60;56,4149095;61,9189837
МБОУ города Иркутска СОШ № 12;Иркутск;1;60;52,2863513;104,280655
Педагогический лицей имени А.С. Пушкина (НГПЛ);Новосибирск;1;60;55,0281016;82,9210575
Средняя общеобразовательная школа №72 с углубленным изучением отдельных предметов;Омск;1;60;54,9848136;73,3674638
БОУ Омской области Многопрофильный образовательный центр развития одаренности № 117;Омск;1;60;54,9848136;73,3674638
"БОУ г.Омска ""Гимназия 139";Омск;1;60;54,9848136;73,3674638
Средняя общеобразовательная школа 6 г.Саяногорск;Саяногорск;1;60;53,1008226;91,4121643
МБОУ Лицей 7 ;Саяногорск;7;60;53,1008226;91,4121643
МБОУ преображенская сош ;Преображенский;1;60;55,95519352;90,45933069
Средняя общеобразовательная школа 4 г.Лесосибирск;Лесосибирск;1;60;58,2218201;92,5036986
МБОУ Курьинская средняя общеобразовательная школа имени М.Т.Калашникова;Курья;2;60;51,61421798;82,29682666
Курумканская средняя школа 2 с.Курумкан;Курумкан;1;60;54,32093;110,30651
гимназия №7;Красноярск;1;60;56,009466;92,8524162
МАОУ СШ №7;Красноярск;1;60;56,009466;92,8524162
Средняя общеобразовательная школа 24 г.Красноярск;Красноярск;2;60;56,009466;92,8524162
Новопокровская школа-лицей №2 имени Н.С. Баранова Ысык-Атинского района Чуйской области;Новопокровка (Логвиненковский айылный аймак);1;60;45,85296;134,50035
Средняя общеобразовательная школа 65 г.Новокузнецка;Новокузнецк;2;60;53,7942757;87,2144046
Средняя общеобразовательная школа 4 г.Новокузнецка;Новокузнецк;4;60;53,7942757;87,2144046
МБОУ гимназия №73;Новокузнецк;2;60;53,7942757;87,2144046
МОУ ИТЛ №24;Нерюнгри;2;60;56,6600322;124,72031
МБОУ Гимназия №1;Находка;1;60;42,8240404;132,8927812
Лицей 3 г.Сургута;Сургут;1;60;61,2539773;73,3961726
Муниципальная средняя (полная) общеобразовательная школа № 87 г.Северск;Северск;1;60;56,6031143;84,8809687
Муниципальная средняя (полная) общеобразовательная школа № 80 г.Северск;Северск;1;60;56,6031143;84,8809687
Муниципальная средняя (полная) общеобразовательная школа № 76 г.Северск;Северск;1;60;56,6031143;84,8809687
"Школа № 1 ""Полифорум""";Серов;1;60;59,6048651;60,5752136
"МБОУ ""Советская СОШ""";Советское;1;60;52,28556;85,41424
Муниципальная средняя (полная) общеобразовательная школа № 41 г.Томск;Томск;1;60;56,4847036;84,9481737
Муниципальный химический лицей при ТПУ г.Томск;Томск;1;60;56,4847036;84,9481737
Заозерная средняя школа с углубленным изучением отдельных предметов №16 г.Томск;Томск;1;60;56,4847036;84,9481737
Государственный промышленно-гуманитарный колледж г.Томск;Томск;3;60;56,4847036;84,9481737
МАОУ Сибирский лицей г.Томска;Томск;2;60;56,4847036;84,9481737
МАОУ Заозерная СОШ с углубленным изучением отдельных предметов №16;Томск;5;60;56,4847036;84,9481737
Химико-технологический лицей г. Томска;Томск;1;60;56,4847036;84,9481737
Томский экономико-промышленный колледж;Томск;2;60;56,4847036;84,9481737
Средняя школа №8 с дошкольным мини-центром г.Текели;Текели;1;60;44,83322;78,83089
Русская классическая гимназия 2 г. Томска;Томск;1;60;56,4847036;84,9481737
Областная специализ. школа-лицей для детей. одаренных в обл. матем..физ..информ. г.Усть-Каменогорска;Усть-Каменогорск;4;60;49,97143;82,60586
"МБОУ ""Гимназия №9""";Усолье-Сибирское;1;60;52,7567192;103,6387694
Усть-Илимский экспериментальный лицей;Усть-Илимск;2;60;57,9431325;102,7414683
Средняя школа №2 города Хучжоу;Хучжоу;1;60;30,869444;120,095833
Средняя щкола № 1 г.Харбин;Харбин;1;60;45,75;126,65
Гимназия 33 г.Улан-Удэ;Улан-Удэ;1;60;51,8334378;107,5841511
Средняя общеобразовательная школа №10;Усолье-Сибирское;2;60;52,7567192;103,6387694
Средняя общеобразовательная школа 49 г.Улан-Удэ;Улан-Удэ;3;60;51,8334378;107,5841511
Средняя общеобразовательная школа 35 Улан-Удэ;Улан-Удэ;2;60;51,8334378;107,5841511
Средняя общеобразовательная школа 32 г.Улан-Удэ;Улан-Удэ;3;60;51,8334378;107,5841511
Средняя общеобразовательная школа 40 г.Тюмени;Тюмень;1;60;57,1530824;65,5343118
Средняя общеобразовательная школа № 1 города Юрги имени Героя Советского Союза А.П.Максименко Кемеровской области;Юрга;1;60;55,7202689;84,8885516
МОБУ Якутский городской лицей;Якутск;1;60;62,0280273;129,7325717
"коммунальное государственное учреждение ""Школа-лицей №6 отдела образования акимата города Экибастуза"" Павлодарской области";Экибастуз;1;60;51,72371;75,32287
Средняя общеобразовательная школа №4 г. Черепанова Новосибирской области;Черепаново;1;60;54,2206974;83,3724392
Средняя общеобразовательная школа № 19 с углубленным изучением отдельных предметов;Черногорск;3;60;53,8258425;91,3259669
Чистогорская средняя общеобразовательная школа;Чистогорский;1;60;53,9835;87,3843
