Учебное_заведение;Город;Число_поступающих;Средний_балл;Широта;Долгота
"МБОУ""СОШ№89""";Барнаул;1;70;53.3481145;83.7798362
"МАОУ ""СОШ №132"" имени Н.М.Малахова";Барнаул;1;70;53.3481145;83.7798362
"МБОУ ""Гимназия №45""";Барнаул;1;70;53.3481145;83.7798362
"Муниципальное бюджетное общеобразовательное учреждение города Астрахани ""Средняя общеобразовательная школа №48"" Астраханской области";Астрахань;1;70;46.3655808;48.0559979
"МАОУ ""Школа №26""";Балашиха;1;70;55.7963352;37.9381413
Министерство образования Республики Ирак;Багдад;1;70;33.34058;44.40088
Муниципальная средняя общеобразовательная школа села Ахуново;Ахуново;1;70;54.2079;59.6017
Средняя общеобразовательная школа 30 г.Абакан;Абакан;1;70;53.7223661;91.4437792
Алексеевская СОШ №9;Алексеевка;1;70;50.6299932;38.6881776
"КГУ ""Школа-гимназия №1""";Алматы;1;70;43.25667;76.92861
Лицей 134 г.Алматы Р.Казахстан;Алматы;1;70;43.25667;76.92861
"МАОУ ""СОШ с углублённым изучением английского языка №27";Ангарск;2;70;52.5448102;103.8885385
"Автономная некоммерческая профессиональная образовательная организация ""Уральский промышленно-экономический техникум""";Асбест;1;70;57.0052428;61.4581071
Муниципальная средняя (полная) общеобразовательная школа № 1 г.Асино;Асино;1;70;56.9908444;86.1765724
Аскизский лицей-интернат с.Аскиз;Аскиз;1;70;53.13194;90.52639
Средняя общеобразовательная школа 6 г.Юрга МБОУ;Юрга;1;70;55.7202689;84.8885516
Общеобразовательный лицей № 2 г.Южно-Сахалинск;Южно-Сахалинск;1;70;46.959133;142.7381252
"МАОУ ""Гимназия города Юрги""";Юрга;6;70;55.7202689;84.8885516
Республиканский лицей-интернат;Якутск;9;70;62.0280273;129.7325717
МБОУ СОШ № 14;Яровое;1;70;52.9251728;78.5729898
Ягоднинская муниципальная средняя (полная) общеобразовательная школа;Ягодное;1;70;62.52406;149.62827
МБОУ Средняя общеобразовательная школа № 1 Яшкинского муниципального района;Яшкино;2;70;55.8736;85.4265
МОБУ СОШ 12;Якутск;2;69;62.0280273;129.7325717
МАОУ гимназия №2;Асино;6;69;56.9908444;86.1765724
Средняя общеобразовательная школа 5 г.Ачинск;Ачинск;2;69;56.2538662;90.47949
Средняя общеобразовательная школа 37 г.Белово;Белово;3;69;54.4221442;86.3036438
МБОУ СОШ №19;Белово;3;69;54.4221442;86.3036438
"МБОУ ""Средняя школа №90""";Железногорск;4;69;52.3378753;35.3516834
"МБОУ ""Средняя школа №90""";Железногорск;4;69;56.2529346;93.532167
Лицей 1 г.Иркутск;Иркутск;4;69;52.2863513;104.280655
"БОУ РА ""Республиканская гимназия имени В.К. Плакаса""";Горно-Алтайск;8;69;51.9582681;85.9602957
"МАОУ ""СОШ №78""";Кемерово;5;69;55.3909721;86.0467864
Губернаторская школа-интернат МЧС г.Кемерово;Кемерово;4;69;55.3909721;86.0467864
КГУ Школа-лицей №66 г. Караганды;Караганда;2;69;49.83333;73.1658
МАОУ СШ №7;Красноярск;2;69;56.009466;92.8524162
Средняя общеобразовательная школа 5 г.Колпашево;Колпашево;2;69;58.3114716;82.9027528
Егорьевская средняя общеобразовательная школа;Новоегорьевское;4;69;52.38016807;81.48966637
"Муниципальное бюджетное общеобразовательное учреждение ""Лицей№ 34"" города Новокузнецка  Кемеровской области";Новокузнецк;9;69;53.7942757;87.2144046
"МБОУ ""СОШ 26""";Новокузнецк;3;69;53.7942757;87.2144046
МБОУ СОШ №61;Новокузнецк;2;69;53.7942757;87.2144046
Средняя общеобразовательная школа 2 г.Мыски;Мыски;2;69;53.7125516;87.8056657
Мало-Владимирская средняя школа Бескарагайского района ВКО;Малая Владимировка;1;69;52.43165055;79.71951737
Средняя общеобразовательная школа 1 им. М.А.Бухтуева г.Кызыла;Кызыл;2;69;51.7191542;94.4377234
"МОУ ""Средняя школа № 5 г. о. Стрежевой с углубленным изучением отдельных предметов""";Стрежевой;8;69;60.7328199;77.6040323
Северский физико-математический лицей;Северск;4;69;56.6031143;84.8809687
Муниципальная средняя (полная) общеобразовательная школа № 198 г.Северск;Северск;8;69;56.6031143;84.8809687
Гимназия № 6 города Семей;Семей;2;69;50.42675;80.26669
Гимназия 6 г.Семей Р.Казахстан;Семей;1;69;50.42675;80.26669
Геологоразведочный колледж г.Семей Р.Казахстан;Семей;5;69;50.42675;80.26669
"Муниципальное бюджетное общеобразовательное учреждение ""Средняя общеобразовательная школа №45"" города Прокопьевска Кемеровской области";Прокопьевск;6;69;53.8604562;86.7183428
Средняя общеобразовательная школа №14 с углубленным изучением отдельных предметов;Полысаево;2;69;54.6053968;86.2808803
МАОУ Лицей№9;Новосибирск;2;69;55.0281016;82.9210575
Новосибирский торгово-экономический колледж г.Новосибирск;Новосибирск;1;69;55.0281016;82.9210575
"БОУ г.Омска ""Лицей № 92""";Омск;3;69;54.9848136;73.3674638
Средняя общеобразовательная школа 24 города Павлодара;Павлодар;1;69;52.28333;76.96667
"ГУ ""Средняя общеобразовательная школа №13 города Павлодара""";Павлодар;1;69;52.28333;76.96667
КГУ Общеобразовательная школа №7 акимата г.Шахтинска;Шахтинск;2;69;49.707604;72.589723
Школа-лицей №46 отдела образования города Шымкент;Шымкент;1;69;42.3;69.6
Гимназия #1 А.С. Пушкина ;Шымкент;1;69;42.3;69.6
"КГУ ""Школа-лицей №34"" акимата города Усть-Каменогорска Восточно-Казахстанской области";Усть-Каменогорск;2;69;49.97143;82.60586
Школа-центр дополнительного образования имени П.Корниенко п.Топар Абайского района Карагандинской области;Топар;2;69;49.54764056;72.86679274
Гимназия № 13 г.Томска;Томск;15;69;56.4847036;84.9481737
Средняя общеобразовательная школа 63 г.Улан-Удэ;Улан-Удэ;3;69;51.8334378;107.5841511
Лицей № 51 г.Томска;Томск;5;69;56.4847036;84.9481737
Лицей 8 имени Н.Н. Рукавишникова г. Томска Томской области;Томск;5;69;56.4847036;84.9481737
МАОУ лицей №1 имени А.С.Пушкина г. Томск Томской области;Томск;3;69;56.4847036;84.9481737
Муниципальная средняя (полная) общеобразовательная школа № 23 г.Томск;Томск;7;69;56.4847036;84.9481737
МБОУ Академический лицей г. Томска имени Г.А. Псахье;Томск;8;69;56.4847036;84.9481737
Средняя школа-лицей 5 г.Талдыкорган Р.Казахстан;Талдыкорган;1;69;45.01556;78.37389
МАОУ СОШ №7;Сыктывкар;1;68;61.668789;50.8356491
"МАОУ ""Гимназия им. А.С. Пушкина""";Сыктывкар;1;68;61.668789;50.8356491
"МБОУ ""СОШ №9"" г. Таштагола Кемеровской области";Таштагол;3;68;52.7594505;87.8477272
Таштагольский техникум горных технологий и сферы обслуживания;Таштагол;1;68;52.7594505;87.8477272
"КГУ ""Гимназия №1 города Темиртау""";Темиртау;1;68;50.05494;72.96464
Томский музыкальный колледж им. Э.В.Денисова;Томск;1;68;56.4847036;84.9481737
МБОУ Академический лицей г.Томска им. Г.А. Псахье;Томск;1;68;56.4847036;84.9481737
Муниципальная средняя (полная) общеобразовательная школа № 22 г.Томск;Томск;5;68;56.4847036;84.9481737
Муниципальная средняя (полная) общеобразовательная школа № 14 г.Томск;Томск;2;68;56.4847036;84.9481737
МАОУ гимназия №55 им. Е.Г. Вёртскиной г. Томска;Томск;1;68;56.4847036;84.9481737
МАОУ СОШ №25;Томск;1;68;56.4847036;84.9481737
МАОУ СОШ №23 г.Томска;Томск;2;68;56.4847036;84.9481737
МАОУ лицей №8 имени Н.Н. Рукавишникова;Томск;3;68;56.4847036;84.9481737
МАОУ СОШ № 58 город Томск;Томск;2;68;56.4847036;84.9481737
Гимназия ТюмГУ;Тюмень;1;68;57.1530824;65.5343118
Средняя общеобразовательная школа 40 г.Тюмени;Тюмень;1;68;57.1530824;65.5343118
Муниципальное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №15 имени Пяти Героев Советского Союза;Хабаровск;1;68;48.4647991;135.0598811
Средняя общеобразовательная школа 1 г.Ханты-Мансийск;Ханты-Мансийск;3;68;61.0024344;69.0183322
Государственное бюджетное образовательное учреждение Республиканская Мариинская школа-интернат;Улан-Удэ;1;68;51.8334378;107.5841511
"Муниципальное бюджетное общеобразовательное учреждение  ""Гимназия №133"" г.Уссурийска";Уссурийск;1;68;43.79726;131.9517262
Колледж транспорта и безопасности жизнедеятельности г.Усть-Каменогорск Р.Казахстан;Усть-Каменогорск;1;68;49.97143;82.60586
"Муниципальное бюджетное общеобразовательное учреждение ""Усть-Бюрская средняя общеобразовательная школа""";Усть-Бюрь;1;68;53.86952675;90.30892942
МАОУ СОШ №8;Улан-Удэ;1;68;51.8334378;107.5841511
"МБОУ ""Ульяновский городской лицей при УлГТУ""";Ульяновск;1;68;54.3080674;48.3748717
Средняя общеобразовательная школа 13 отдела образования города Экибастуза;Экибастуз;1;68;51.72371;75.32287
Гимназия 2 г.Южно-Сахалинск;Южно-Сахалинск;1;68;46.959133;142.7381252
Шипуновскяа средняя общеобразовательная школа им.А.В.Луначарского;Шипуново;1;68;52.1582;82.2173
Средняя общеобразовательная школа 18 п.Шира;Шира;1;68;54.49111;89.95306
Школа-гимназия#45;Шымкент;1;68;42.3;69.6
"Краевое государственное бюджетное общеобразовательное учреждение ""Шарыровский кадетский корпус""";Шарыпово;3;68;55.5389684;89.1801557
"МБОУ ""СОШ № 86 г. Челябинска""";Челябинск;1;68;55.1603659;61.4007858
Средняя общеобразовательная школа № 20 г.Черногорск;Черногорск;2;68;53.8258425;91.3259669
Средняя общеобразовательная школа 5 г.Читы;Чита;1;68;52.0340128;113.4994884
Средняя общеобразовательная школа 2 г.Читы;Чита;1;68;52.0340128;113.4994884
МБОУ Многопрофильная гимназия №12 г. Читы Забайкальского края;Чита;1;68;52.0340128;113.4994884
Многопрофильный лицей ЗабГУ;Чита;1;68;52.0340128;113.4994884
"Муниципальное бюджетное общеобразовательное учреждение ""Парбигская средняя общеобразовательная школа имени Михаила Тимофеевича Калашникова""";Парбиг;1;68;57.26982976;81.40826611
Средняя общеобразовательная школа №28 с углубленным изучением отдельных предметов;Омск;1;68;54.9848136;73.3674638
"бюджетное общеобразовательное учреждение города Омска   ""Средняя общеобразовательная школа №46""";Омск;1;68;54.9848136;73.3674638
"Государственное учреждение ""Школа-лицей №54"" города Нур-Султан";Нур-Султан;1;68;51.1801;71.44598
Средняя общеобразовательная школа 6 г.Ноябрьск;Ноябрьск;1;68;63.201846;75.4509665
Муниципальное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №7 муниципального образования г. Ноябрьск;Ноябрьск;1;68;63.201846;75.4509665
Средняя общеобразовательная школа 39 г.Норильск;Норильск;1;68;69.3490828;88.2009965
Гимназия № 1 г.Ноябрьска;Ноябрьск;1;68;63.201846;75.4509665
Новосибирский промышленный техникум;Новосибирск;1;68;55.0281016;82.9210575
НОУ Православная гимназия во имя преподобного Сергия Радонежского;Новосибирск;1;68;55.0281016;82.9210575
"МБОУ ""Новониколаевская СОШ""";Новониколаевка;1;68;48.55625;34.37399
Новонукутская средняя общеобразовательная школа Иркутской обл.;Новонукутск;1;68;53.7002;102.7117
"Гимназия №16 ""Французская""";Новосибирск;1;68;55.0281016;82.9210575
Новотроицкая средняя общеобразовательная школа 12;Новотроицкое;1;68;46.3556;34.33272
"ГБОУ Саратовской области среднего профессионального образования ""Новоузенский агротехнический техникум""";Новоузенск;1;68;50.4551744;48.1412622
МБОУ СОШ №26;Новосибирск;1;68;55.0281016;82.9210575
"Муниципальное бюджетное образовательное учреждение"" Средняя общеобразовательная школа №14 с углубленным изучением отдельных предметов""";Полысаево;1;68;54.6053968;86.2808803
МБОУ СОШ №20;Подгорная;1;68;44.20306;43.42972
Средняя общеобразовательная школа № 14;Прокопьевск;5;68;53.8604562;86.7183428
МБОУ СОШ №71 имени В.А.Мелера;Прокопьевск;1;68;53.8604562;86.7183428
Промышленновская средняя общеобразовательная школа №2;Промышленная;1;68;54.9159;85.6385
Средняя общеобразовательная школа 5 г.Радужный;Радужный;1;68;55.9961034;40.3323247
Средняя общеобразовательная школа 5 г.Радужный;Радужный;1;68;62.1343067;77.4584346
Средняя общеобразовательная школа 25 г.Салаир;Салаир;3;68;54.2351588;85.8029215
Общеобразовательная школа № 9;Сатпаев;2;68;48.10042716;67.64664506
"МБОУ ""Саргатский лицей""";Саргатское;1;68;55.61006;73.49716
ГБОУ лицей №373 Московского района Санкт-Петербурга;Санкт-Петербург;1;68;59.93863;30.31413
"МБОУ ""Гимназия №3""";Рубцовск;1;68;51.5013075;81.2077729
"МАОУ ""КСОШ-ДС""";Пыть-Ях;1;68;60.7585769;72.8366445
"Муниципальное автономное общеобразовательное учреждение ""Средняя общеобразовательная школа №3 с углубленным изучением отдельных предметов имени Героя России Игоря Ржавитина""";Ревда;1;68;56.79869;59.9071464
"МБОУ ""Средняя общеобразовательная школа № 5"" - ""Школа здоровья и развития""";Радужный;1;68;55.9961034;40.3323247
"МБОУ ""Средняя общеобразовательная школа № 5"" - ""Школа здоровья и развития""";Радужный;1;68;62.1343067;77.4584346
Средняя общеобразовательная школа 3 г.Риддер Р.Казахстан;Риддер;1;68;51.07371953;83.94533081
Средняя общеобразовательная школа 2 г.Риддер Р.Казахстан;Риддер;5;68;51.07371953;83.94533081
Колледж радиотехники и связи г.Семей Р.Казахстан;Семей;1;68;50.42675;80.26669
Средняя общеобразовательная школа 28 г.Семей Р.Казахстан;Семей;13;68;50.42675;80.26669
МОАУ СОШ №1;Свободный;1;68;51.361264;128.1218995
МАОУ СОШ №2;Стерлитамак;1;68;53.6302498;55.9315707
"МАОУ ""Гимназия №1""";Сосновоборск;1;68;56.1202088;93.3353411
"МКОУ ""Курайская СОШ""";Кызыл-Таш;1;68;50.2349485;87.90121915
Средняя общеобразовательная школа 56 г.Кургана;Курган;1;68;55.4443448;65.3161339
Гимназия 47 г.Курган;Курган;1;68;55.4443448;65.3161339
"Муниципальное бюджетное общеобразовательное учреждение ""Курьинская средняя общеобразовательная школа"" имени М.Т.Калашникова села Курьи Курьинского района Алтайского края";Курья;1;68;51.61421798;82.29682666
Средняя общеобразовательная школа 4 им. героя совтского союза М.П. Хвастанцева г.Минусинск;Минусинск;1;68;53.7105509;91.6871866
МАОУ СОШ №21;Миасс;1;68;55.0455774;60.1077757
Средняя общеобразовательная школа 1 г.Мирный;Мирный;1;68;62.5362511;113.9668146
Средняя общеобразовательная школа 1 г.Мирный;Мирный;1;68;62.7644267;40.3359976
Средняя образовательная школа №2;Междуреченск;1;68;53.6865695;88.0703888
"Муниципальное Автономное Нетиповое Общеобразовательное Учреждение ""Гимназия №2""";Мариинск;2;68;56.2127836;87.7454392
Средняя общеобразовательная школа 23 г.Междуреченск;Междуреченск;1;68;53.6865695;88.0703888
Средняя общеобразовательная школа 5 г.Мыски;Мыски;7;68;53.7125516;87.8056657
"Муниципальное бюджетное общеобразовательное учреждение ""Средняя общеобразовательная школа №2"" с.Мугур-Аксы";Мугур-Аксы;1;68;50.38072;90.43739
Средняя общеобразовательная школа №4;Монастырище;1;68;44.19641;132.50223
Моряковская муниципальная средняя (полная) общеобразовательная школа;Моряковский Затон;1;68;56.69448;84.65145
МОБУ №12;Минусинск;1;68;53.7105509;91.6871866
"Муниципальное бюджетное общеобразовательное учреждение ""Средняя общеобразовательная школа №14 г.Назарово Красноярского края""";Назарово;3;68;56.0113176;90.4167947
МАОУ Лицей №8;Назарово;1;68;56.0113176;90.4167947
Средняя общеобразовательная школа 8 г.Нижневартовск;Нижневартовск;1;68;60.9397379;76.5696206
МБОУ СОШ № 60 ;Новокузнецк;2;68;53.7942757;87.2144046
МБОУ СОШ № 50;Новокузнецк;1;68;53.7942757;87.2144046
МБОУ СОШ №64 города Новокузнецка Кемеровской области;Новокузнецк;1;68;53.7942757;87.2144046
Православная гимназия во имя Святителя Луки Войно-Ясенецкого города Новокузнецка Кемеровской области;Новокузнецк;1;68;53.7942757;87.2144046
"Муниципальное бюджетное общеобразовательное учреждение ""Средняя общеобразовательная школа №5""";Новокузнецк;1;68;53.7942757;87.2144046
Средняя общеобразовательная школа 26 г. Новокузнецк Кемеровская область;Новокузнецк;1;68;53.7942757;87.2144046
Средняя общеобразовательная школа №1 города Новоалтайска Алтайского края;Новоалтайск;1;68;53.4120811;83.9311249
"МАОУ ""Кожевниковская средняя общеобразовательная школа №2""";Кожевниково;1;68;56.25889;83.97139
Лицей 1 г.Киселевск;Киселевск;3;68;54.0060382;86.6367387
Средняя общеобразовательная школа 24 г.Красноярск;Красноярск;2;68;56.009466;92.8524162
средняя общеобразовательная школа 151 г.Красноярск;Красноярск;1;68;56.009466;92.8524162
Средняя общеобразовательная школа 7 г.Краснокаменска;Краснокаменск;1;68;50.092858;118.0323407
МАОУ Копыловская средняя общеобразовательная школа Томского района Томской области;Копылово;3;68;56.62416617;85.1428063
"МБОУ ""Кольцовская школа №5 с углубленным изучением английского языка""";Кольцово;1;68;54.9376;83.1825
МАОУ-СШ №143;Красноярск;1;68;56.009466;92.8524162
"МБОУ ""Средняя школа №51""";Красноярск;1;68;56.009466;92.8524162
МБОУ СОШ№10;Красноярск;1;68;56.009466;92.8524162
МБОУ Лицей №8;Красноярск;1;68;56.009466;92.8524162
"МАОУ ""Средняя школа №7 с углубленным изучением отдельных предметов"" г. Красноярск";Красноярск;1;68;56.009466;92.8524162
"Муниципальное автономное общеобразовательное учреждение ""Средняя школа № 152 имени А.Д. Березина"" г.Красноярска";Красноярск;1;68;56.009466;92.8524162
Средняя общеобразовательная школа 149 г.Красноярск;Красноярск;1;68;56.009466;92.8524162
Кулундинская средняя общеобразовательная школа 1 Кулундинского района Алтайского края;Кулунда;1;68;52.566;78.9385
" муниципальное бюджетное общеобразовательное учреждение ""Средняя школа №134""";Красноярск;1;68;56.009466;92.8524162
МБОУ СОШ №58;Крымск;1;68;44.9344108;37.9855314
Каменский лицей имени Кожевина В.Е.;Каменск;1;68;48.31779;40.25948
 Средняя общеобразовательная школа  25 с углубленным изучением отдельных предметов г. Каменска-Уральского;Каменск-Уральский;2;68;56.4149095;61.9189837
МБОУ СОШ 6;Камышеватская;1;68;46.41316;37.95632
МБОУ СОШ№71 п.Кедровый Красноярского края;Кедровый;1;68;57.5618465;79.5678914
МБОУ средняя общеобразовательная школа №2 Карасукского  района Новосибирской области;Карасук;1;68;53.7343772;78.042457
МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ «КСОШ № 1»;Кингисепп;1;68;59.3739407;28.6112981
Муниципальное бюджетное общеобразовательное учреждение средняя общеобразовательная школа с.Киселевка Ульчского муниципального района Хабаровского края;Киселевка;1;68;57.33554285;82.15520921
Средняя общеобразовательная школа 5 г.Киселевска;Киселевск;1;68;54.0060382;86.6367387
Средняя общеобразовательная школа 77 г.Кемерово;Кемерово;1;68;55.3909721;86.0467864
Средняя общеобразовательная школа № 36;Кемерово;1;68;55.3909721;86.0467864
МБОУ СОШ №19;Кемерово;3;68;55.3909721;86.0467864
МБОУ СОШ №15 Г.Кемерово;Кемерово;1;68;55.3909721;86.0467864
Средняя общеобразовательная школа 5 г.Гурьевск;Гурьевск;1;68;54.2860005;85.947723
Средняя общеобразовательная школа 5 г.Гурьевск;Гурьевск;1;68;54.7705368;20.6039109
Малосалаирская средняя общеобразовательная школа;Гурьевск;2;68;54.2860005;85.947723
Малосалаирская средняя общеобразовательная школа;Гурьевск;2;68;54.7705368;20.6039109
"МБОУ ""Гусиноозерская гимназия""";Гусиноозерск;1;68;51.2865751;106.5230732
Средняя общеобразовательная школа 12 п.Дубинино;Дубинино;1;68;55.61917;89.09111
Большемуртинская средняя общеобразовательная школа 1 пгт Б.Мурта Красноярского края;Большая Мурта;1;68;56.94859989;93.14166455
Муниципальное бюджетное общеобразовательное учреждение Борисоглебского городского округа Борисоглебская средняя общеобразовательная школа №12;Борисоглебск;1;68;51.3654619;42.100947
"муниципальное бюджетное общеобразовательное учреждение ""Благовещенская средняя общеобразовательная школа №2"" ";Благовещенка;1;68;52.83333;79.86667
Муниципальное бюджетное общеобразовательное учреждение Средняя общеобразовательная школа №7 города Бирска муниципального района Бирский район Республики Башкортостан;Бирск;1;68;55.4157107;55.5582335
МБОУ СОШ №16 им. Н.Косникова;Биробиджан;1;68;48.7945975;132.9217594
МБОУ СОШ №74;Владивосток;1;68;43.1163807;131.882348
"МБОУ ""СОШ №3""";Братск;1;68;56.1513951;101.6339892
Казанский торгово-экономический техникум;Казань;1;68;55.7943877;49.1115312
Средняя общеобразовательная школа с.Калга Калганского района Забайкальского края;Калга;1;68;50.92538;118.89958
Кабанская средняя общеобразовательная школа МО Кабанский район Республики Бурятия;Кабанск;1;68;52.04861;106.65278
Зоркальцевская муниципальная средняя (полная) общеобразовательная школа;Зоркальцево;1;68;56.55917268;84.71376449
Змеиногорская средняя общеобразовательная школа с углублённым изучением отдельных предметов Змеиного;Змеиногорск;2;68;51.1580235;82.1872476
МАОУ СОШ №10 с углубленным изучением иностранного языка;Златоуст;1;68;55.1715695;59.6726264
МАОУ СОШ 2;Златоуст;1;68;55.1715695;59.6726264
"Муниципальное общеобразовательное учреждение ""Захаровская средняя общеобразовательная школа"" Красночикойского района Забайкальского края";Захарово;1;68;54.366;39.2792
Средняя общеобразовательная школа 172 г.Зеленогорск;Зеленогорск;3;68;56.1133001;94.5888736
Муниципальное бюджетное общеобразовательное учреждение Заларинская средняя общеобразовательная школа №1 р. п. Залари ;Залари;1;68;53.5584;102.5065
Средняя общеобразовательная школа №7 с углубленным изучением отдельных предметов;Заречный;2;68;53.1961009;45.1691502
Средняя общеобразовательная школа №7 с углубленным изучением отдельных предметов;Заречный;2;68;56.8103345;61.3380592
МБОУ Лицей №22 города Белово;Бачатский;1;68;54.2927;86.1285
Басандайская средняя общеобразовательная школа;Басандайка;1;68;56.30219272;85.49762695
Лицей №22 г.Белово;Белово;1;68;54.4221442;86.3036438
Средняя общеобразовательная школа 1 г.Бийск;Бийск;1;68;52.5393683;85.2138852
Белоярская средняя общеобразовательная школа № 1 Верхнекетского района Томской области;Белый Яр;1;68;53.60389;91.39028
Лесоперевалочная средняя школа 2 с.Бельтирское;Бельтирское;1;68;53.06584475;90.37790691
"МБОУ ""Белоярская СШ""";Белый Яр;1;68;53.60389;91.39028
МАОУ Школа №3 ;Ачинск;1;68;56.2538662;90.47949
"МАОУ ""Школа №3 с углубленным изучением математики""";Ачинск;1;68;56.2538662;90.47949
школа 128;Барнаул;1;68;53.3481145;83.7798362
Средняя общеобразовательная школа №2 г.Барабинск;Барабинск;1;68;55.3515917;78.3465012
Средняя общеобразовательная школа 37 г.Барнаул;Барнаул;1;68;53.3481145;83.7798362
Средняя общеобразовательная школа 72 г.Барнаула;Барнаул;1;68;53.3481145;83.7798362
"МБОУ ""Гимназия №40"" имени Народного учителя СССР Овсиевской  Руфины Серафимовны города Барнаула Алтайского края";Барнаул;1;68;53.3481145;83.7798362
"МБОУ ""СОШ №55"" г.Барнаула Алтайского края";Барнаул;1;68;53.3481145;83.7798362
Алтайский край. Смоленский район.с. Смоленское;Барнаул;1;68;53.3481145;83.7798362
Средняя общеобразовательная школа 102;Барнаул;1;68;53.3481145;83.7798362
"КГБОУ ""Алтайская школа интернат с первоначальной летной подготовкой им. Героя советского Союза К.Г. Павлюкова""";Барнаул;1;68;53.3481145;83.7798362
Лицей 73 г.Барнаула Алтайского края;Барнаул;1;68;53.3481145;83.7798362
Аргадинская средняя общеобразовательная школа с.Аргада;Аргада;1;68;54.26034759;110.6928844
"МАОУ ""Ангарский лицей № 2 имени М. К. Янгеля""";Ангарск;7;68;52.5448102;103.8885385
МАОУ Гимназия №8 г. Ангарска;Ангарск;3;68;52.5448102;103.8885385
КГУ средняя школа №4;Аксу;1;68;52.44422;71.95761
"МБОУ ""Абагинская СОШ имени А.Е. Кралина с дополнительным обучением предметов агротехнологического направления"" МР ""Амгинский улус (район)"" Республика Саха (Якутия) """;Абага;1;68;61.0638807;132.2710533
Средняя общеобразовательная школа 50 г.Абаза;Абаза;1;68;52.6517296;90.0885929
Средняя общеобразовательная школа 49 г.Абаза;Абаза;3;68;52.6517296;90.0885929
МБОУ СОШ №19;Яровое;1;68;52.9251728;78.5729898
Саха политехнический лицей городского округа город Якутск Республики Саха (Якутия);Якутск;1;68;62.0280273;129.7325717
ГБОУ СПО Юргинский технологический колледж;Юрга;1;67;55.7202689;84.8885516
Аксуский колледж им.Жаяу Мусы г.Аксу Р.Казахстан;Аксу;1;67;52.44422;71.95761
МБОУ Средняя общеобразовательная школа №24 г. Белово;Белово;11;67;54.4221442;86.3036438
Средняя общеобразовательная школа № 12 города Белово Кемеровской области;Белово;6;67;54.4221442;86.3036438
Богашевская средняя общеобразовательная школа им. А.И.Федорова Томского района;Богашево;2;67;56.36798;85.14414
гимназия для одарённых детей;Душанбе;1;67;38.53575;68.77905
Гимназия 45 г.Караганда Р.Казахстан;Караганда;2;67;49.83333;73.1658
муниципальное казенное общеобразовательное учреждение Краснозерского района Новосибирской области Краснозерская средняя общеобразовательная школа №2 имени Ф.И. Анисичкина;Краснозерское;6;67;53.98277;79.23735
Средняя общеобразовательная школа 65 г.Новокузнецка;Новокузнецк;4;67;53.7942757;87.2144046
Гимназия 1;Минусинск;3;67;53.7105509;91.6871866
"Коммунальное государственное учреждение ""Средняя школа №3"" города Курчатова";Курчатов;9;67;51.6605475;35.6571711
Лицей 12 г.Курган;Курган;2;67;55.4443448;65.3161339
Институт Тутазамие. провинция Верхняя Катанга;Ликаси;1;67;-10.98303;26.7384
Средняя общеобразовательная школа № 88 имени А.Бородина и А.Кочева;Северск;4;67;56.6031143;84.8809687
"МБОУ ""Северский лицей""ЗАТО Северск Томской области";Северск;7;67;56.6031143;84.8809687
Средняя общеобразовательная школа-гимназия №9 города Павлодара;Павлодар;1;67;52.28333;76.96667
Средняя общеобразовательная школа 2 г.Шарыпово;Шарыпово;4;67;55.5389684;89.1801557
КГУ Шульбинская средняя общеобразовательная школа;Шульбинск;1;67;50.388358;81.066576
Лицей-интернат 61;Улан-Удэ;3;67;51.8334378;107.5841511
МАОУ СОШ №35;Улан-Удэ;3;67;51.8334378;107.5841511
Школа-гимназия 10 г.Усть-Каменогорск Р.Казахстан;Усть-Каменогорск;2;67;49.97143;82.60586
Средняя школа №2 Мэйлисы-Даурского национального района г. Цицикар;Цицикар;1;67;47.34088;123.96045
Областная специализ. школа-лицей для детей. одаренных в обл. матем..физ..информ. г.Усть-Каменогорска;Усть-Каменогорск;6;67;49.97143;82.60586
Физико-математическая школа 56 г.Улан-Удэ;Улан-Удэ;4;67;51.8334378;107.5841511
Тяжинская средняя общеобразовательная школа 1 пгт.Тяжинский;Тяжинский;3;67;56.11607;88.52279
МАОУ СОШ № 44 г.Томск;Томск;3;67;56.4847036;84.9481737
МБОУ Академический лицей г.Томска имени Г.А. Псахье;Томск;7;67;56.4847036;84.9481737
Мариинская средняя общеобразовательная школа № 3 г.Томска;Томск;2;67;56.4847036;84.9481737
Томский техникум водного транспорта и судоходства;Томск;1;67;56.4847036;84.9481737
МБОУ Тогурская средняя общеобразовательная школа;Тогур;3;67;58.3631;82.8265
Средняя общеобразовательная школа № 12 г.Томска;Томск;2;66;56.4847036;84.9481737
МАОУ СОШ №67 г. Томска;Томск;3;66;56.4847036;84.9481737
МАОУ СОШ № 4 им. И.С. Черных г. Томска;Томск;8;66;56.4847036;84.9481737
Гимназия № 26 г.Томск;Томск;6;66;56.4847036;84.9481737
Средняя школа им.Корниенко Абайского р. Карагандинской обл. Р.Казахстан;Топар;1;66;49.54764056;72.86679274
"КГУ ""Опорная школа(РЦ)Б.Момышулы поселка Топар Абайского района Карагандинской области""";Топар;1;66;49.54764056;72.86679274
