Средний_балл;Учебное_заведение;Город;Число_поступающих
63;Средняя общеобразовательная школа №4 имени И.С.Черных города Томска;Томск;6
63;МАОУ лицей №8 имени Н.Н. Рукавишникова;Томск;3
63;"МНБОУ ""Лицей №76"" города Новокузнецка Кемеровской области";Новокузнецк;6
63;Красноярское речное училище МРФ РСФСР;Красноярск;1
63;Средняя общеобразовательная школа 1 г.Мариинск;Мариинск;2
63;Самусьский лицей имени академика В.В.Пекарского ЗАТО Северск;Самусь;5
63;Средняя общеобразовательная школа № 68;Прокопьевск;2
63;Средняя общеобразовательная школа №14 с углубленным изучением отдельных предметов;Полысаево;3
63;"МБОУ ""Лицей №159""";Новосибирск;3
63;Аэрокосмический лицей имени Ю.В. Кондратюка;Новосибирск;5
63;Средняя школа старшей ступени р-на Дава города Паньцзинь ;Паньцзинь;1
63;Средняя общеобразовательная школа № 4 г. Иркутск;Иркутск;2
63;Средняя общеобразовательная школа 32 г.Караганда Р.Казахстан;Караганда;1
63;Каменский педагогический колледж;Камень-на-Оби;2
63;Жана-Аульская средняя общеобразовательная школа с.Жана-Аул Кош-Агачский район;Жана-Аул;3
63;Галицкая средняя общеобразовательная школа Успенского района;Галицкое;1
63;СОУ № 53 г Гиссар;Гиссар;1
63;Алмалыкский академический лицей 3;Алмалык;1
62;КГБОУ Ачинский кадетский корпус;Ачинск;1
62;Средняя общеобразовательная школа №3 Барабинского района Новосибирской области;Барабинск;2
62;Средняя общеобразовательная школа 55 г.Барнаула;Барнаул;1
62;Муниципальная средняя (полная) общеобразовательная школа № 4 г.Асино;Асино;6
62;"Муниципальное бюджетное общеобразовательное учреждение г. Астрахани ""Гимназия №4"" Астраханская область";Астрахань;1
62;МБОУ СОШ №14;Воронеж;1
62;Венгеровская средняя школа 1 с.Венгерово;Венгерово;1
62;"Муниципальное бюджетное общеобразовательное учреждение ""СОШ №1""";Верещагино;1
62;Средняя общеобразовательная школа № 10 города Белово;Белово;3
62;"муниципальное бюджетное общеобразовательное учреждение ""Средняя общеобразовательная школа №16""";Березовский;1
62;Лицей №7 города Бердска Новосибирской области;Бердск;1
62;Учебно-воспитательный комплекс школы-гимназии 12 г.Бишкек Р.Кыргызстан;Бишкек;2
62;Учебно-воспитательный комплекс школа-гимназия №38 имени Райкана Шукурбекова г.Бишкек Р.Кыргызстан;Бишкек;1
62;Школа номер 2;Енисейск;1
62;МБОУ СОШ №8;Елабуга;1
62;МБОУ СОШ №15 с УИОП;Заринск;1
62;Среднее общеобразовательное учреждение № 21 города Душанбе;Душанбе;1
62;"МБОУ ""Лицей"" №2";Камень-на-Оби;2
62;Ирбейская школа №1 имени Давыдова;Ирбейское;1
62;Опытненская средняя общеобразовательная школа с.Зеленое;Зеленое;1
62;"МБОУ ""Средняя общеобразовательная школа №84"" г. Кемерово";Кемерово;1
62;"МБОУ ""Гимназия №1"" г. Кемерово";Кемерово;5
62;Средняя общеобразовательная школа 45 г.Кемерово;Кемерово;1
62;КГУ Школа-лицей №66 г. Караганды;Караганда;2
62;Колыонская средняя общеобразовательная школа;Колыон;1
62;Школа-гимназия №1 имени Динмухамеда Конаева Кордайского района Жамбылской области;Кордай;1
62;муниципальное казенное общеобразовательное учреждение Краснозерского района Новосибирской области Краснозерская средняя общеобразовательная школа №2 имени Ф.И. Анисичкина;Краснозерское;2
62;Косагашская средняя школа с ДМЦ Кербулакского района Алматинской области;Косагаш;1
62;Экологическая гимназия 13 Экос г.Кокшетау Р.Казахстан;Кокшетау;1
62;МБОУ СОШ №20;Коломна;1
62;Осинниковский горнотехнический колледж;Осинники;9
62;Нюрбинский технический лицей имени А.Н. Чусовского;Нюрба;1
62;Средняя общеобразовательная школа 2 г. Прокопьевск;Прокопьевск;1
62;Средняя общеобразовательная школа 1 Пойковский ХМАО;Пойковский;1
62;"НР МОБУ ""ПСОШ 2""";Пойковский;1
62;"КОММУНАЛЬНОЕ ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ ""СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА № 13 ОТДЕЛА ОБРАЗОВАНИЯ АКИМАТА ГОРОДА ЭКИБАСТУЗА""";Павлодарская;1
62;"МБОУ ""СОШ с углубленным изучением отдельных предметов #32"" ";Прокопьевск;1
62;"Муниципальное бюджетное общеобразовательное учреждение ""Естественно-математический лицей №20"" ";Псков;1
62;"МБОУ ""Школа 32""";Прокопьевск;1
62;Средняя общеобразовательная школа №2;Прокопьевск;2
62;Средняя общеобразовательная школа 4 г.Светлограда Петровского района Ставропольского края;Светлоград;1
62;гимназия №8 им. Л.М. Марасиновой;Рыбинск;1
62;Академический лицей при Самаркандском Государственном Университете ;Самарканд;1
62;"КГУ ""Самарская средняя школа 1""";Самарское;1
62;МБОУ Средняя общеобразовательная школа №12 им. Л.А.Лапина гор. Сарапула;Сарапул;1
62;Лучановская муниципальная средняя общеобразовательная школа имени В.В. Михетко;Лучаново;1
62;"МАОУ ""КУГ №1-Универс""";Красноярск;3
62;"муниципальное автономное общеобразовательное учреждение ""Гимназия № 14 управления, экономики и права""";Красноярск;1
62;МБОУ Средняя общеобразовательная школа с углубленным изучением отдельных предметов № 8 м.о. Ленинск-Кузнецкого городского округа Кемеровской области;Ленинск-Кузнецкий;1
62;Кяхтинская средняя общеобразовательная школа 3;Кяхта;2
62;Курагинская средняя школа 1 п.Курагино Красноярский кр.;Курагино;2
62;"МБОУ ""СОШ №3""";Курск;1
62;МБОУ СОШ № 60 ;Новокузнецк;1
62;Сибирский государственный университет путей сообщения;Новосибирск;3
62;Средняя общеобразовательная школа 120 г.Новосибирска;Новосибирск;1
62;Средняя общеобразовательная школа 1 г.Новоалтайск;Новоалтайск;2
62;Средняя общеобразовательная школа 2 г.Мыски;Мыски;2
62;Средняя школа №9;Находка;1
62;МАОУ СОШ № 36 г. Томска;Томск;4
62;МАОУ средняя общеобразовательная школа №32 г.Томска;Томск;3
62;Тулунская средняя общеобразовательная школа №6;Тулун;1
62;Средняя общеобразовательная школа № 54 г.Томск;Томск;3
62;Средняя общеобразовательная школа №5;Томск;1
62;Средняя общеобразовательная школа № 12 г.Томска;Томск;2
62;КГУ школа-лицей №14 города Темиртау;Темиртау;1
62;Средняя образовательная школа 16 г.Тобольск;Тобольск;1
62;Средняя школа «Фэнлэ» р-на Кайчжоу;Чунцин;1
62;Средняя школа р-на Юнчуань;Чунцин;1
62;Шахриханский профессиональный колледж жилищно-коммунального хозяйства и сервиса;Шахрихан;1
62;"КГУ ""Средняя школа-гимназия села Ушконыр с дошкольным мини-центром"" Карасайскогорайона Алматинской области";Шамалган;1
62;Таттинская гимназия с.Ытык-Кюель;Ытык-Кюель;1
62;МБОУ Средняя общеобразовательная школа №6 г.Юрги;Юрга;2
62;"Средняя школа ""Маохуа""";Фудин;1
62;Муниципальное бюджетное общеобразовательное учреждение средняя общеобразовательная школа 24;Уссурийск;1
61;Гимназия 14 г.Улан-Удэ;Улан-Удэ;1
61;ГБОУ Лицей-интернат №61 Республики Бурятия;Улан-Удэ;1
61;МБОУ Гимназия №1;Усолье-Сибирское;1
61;Физико-математический лицей № 93;Уфа;1
61;"МАОУ ""Центр образования"" номер 159";Уфа;1
61;МБОУ СОШ 99;Челябинск;1
61;МБОУ Средняя общеобразовательная школа №2 города Юрги;Юрга;1
61;"МБОУ ""Гимназия № 10 имени В.М.Шаповалова""";Шахты;1
61;Средняя общеобразовательная школа 18 п.Шира;Шира;1
61;Средняя школа № 27 города Шэньян;Шеньян;1
61;Средняя школа № 2 р-на Ваньчжоу ;Чунцин;1
61;"МБОУ ""Лицей №1""";Шадринск;1
61;Забайкальская краевая гимназия-интернат г.Читы;Чита;1
61;Ташкентский гидрометеорологический техникум;Ташкент;1
61;Средняя общеобразовательная школа 160 г.Тайга;Тайга;2
61;МАОУ СОШ №2;Стерлитамак;1
61;Муниципальная средняя (полная) общеобразовательная школа № 40 г.Томск;Томск;11
61;Муниципальная средняя (полная) общеобразовательная школа № 47 г.Томск;Томск;2
61;Муниципальная средняя (полная) общеобразовательная школа № 53 г.Томск;Томск;4
61;"Частное общеобразовательное учреждение ""Лицей ТГУ"" г. Томск";Томск;5
61;Гимназия № 26 г.Томск;Томск;4
61;МАОУ СОШ № 16 г. Томска;Томск;1
61;МАОУ СОШ №23 г.Томска;Томск;1
61;Средняя школа № 9 с углубленным изучением отдельных предметов;Нижневартовск;1
61;МБОУ СОШ  1;Новоалтайск;1
61;"Муниципальное казённое общеобразовательное учреждение ""Средняя общеобразовательная школа №10 г.Нижнеудинск"" Иркутской области";Нижнеудинск;1
61;Средняя общеобразовательная школа №76;Новосибирск;1
61;" Муниципальное бюджетное общеобразовательное учреждение ""Средняя общеобразовательная школа № 72 с углубленным изучением английского языка""";Новокузнецк;1
61;"ГОУ СПО "" Новокузнецкий строительный техникум""";Новокузнецк;1
61;"МБОУ ""СОШ №55""";Новокузнецк;1
61;Курумканская средняя школа 1 с.Курумкан;Курумкан;2
61;МАОУ Средняя школа №151 г. Красноярска;Красноярск;1
61;Многопрофильная гимназия 6 г.Междуреченск;Междуреченск;1
61;Шаргунский профессиональный строительный колледж;Сариасия;1
61;Средняя общеобразовательная школа 25 г.Салаир;Салаир;1
61;МБОУ СОШ 8;Радужный;1
61;"муниципальное бюджетное общеобразовательное учереждение ""Лицей №46 Петропавловск-Камчатского городского округа Камчатский край";Петропавловск-Камчатский;1
61;"МБОУ ""Лицей №136""";Новосибирск;1
61;МОУ Гимназия №1;Петровск-Забайкальский;1
61;Корболихинская средняя общеобразовательная школа;Корболиха;1
61;Крапивинская средняя школа Кемеровская область;Крапивинский;1
61;Технический лицей 176 Карасукского района Новосибирской области;Карасук;4
61;МБОУ технический лицей № 176 Карасукского района Новосибирской области;Карасук;3
61;Средняя общеобразовательная школа 11 г.Кемерово;Кемерово;2
61;МБОУ СОШ №44 имени Вознесенского г. Кемерово;Кемерово;1
61;МБОУ СОШ 36;Екатеринбург;1
61;Средняя образовательная школа 12 г.Бердск;Бердск;1
61;МБОУ Средняя общеобразовательная школа №24 г. Белово;Белово;9
61;Гимназия 27 г.Барнаула;Барнаул;1
61;Бухарский профессиональный колледж нефтяной и газовой промышленности;Бухара;1
61;МБОУ СОШ Им.М.И.Калинина;Бугуруслан;1
61;Ахангаранский промышленный профессиональный колледж;Ахангаран;1
61;Лицей 1 г.Ангарска;Ангарск;1
61;"МБОУ Анжеро-Судженского городского округа ""Средняя общеобразовательная школа №3 с углубленным изучением отдельных предметов имени Г. Панфилова""";Анжеро-Судженск;2
61;МБОУ Анжеро-Судженского г.о. Средняя общеобразовательная школа №12;Анжеро-Судженск;2
61;Гимназия 11 г.Анжеро-Судженска;Анжеро-Судженск;3
61;"МАОУ ""СОШ №132"" имени Н.М.Малахова";Барнаул;1
61;Средняя общеобразовательная школа 25 г.Абакан;Абакан;5
61;Средняя общеобразовательная школа 9 г.Абакан;Абакан;1
60;Алмалыкский промышленный профессиональный колледж;Алмалык;2
60;"МБОУ - Алданский лицей муниципального образования ""Алданский район"" РС (Я)";Алдан;1
60;Средняя общеобразовательная школа 5 г.Ачинск;Ачинск;1
60;Средняя общеобразовательная школа 12 г.Анжеро-Судженск;Анжеро-Судженск;3
60;Андижанский колледж малого и среднего бизнеса;Андижан;1
60;КГУ Средняя школа 1 города Атбасар отдела образования Атбасарского района;Атбасар;1
60;"Муниципальное бюджетное общеобразовательное учреждение города Астрахани ""Средняя общеобразовательная школа №48"" Астраханской области";Астрахань;1
60;Средняя общеобразовательная школа 32 г.Братск;Братск;1
60;Средняя общеобразовательная школа 3 г.Братск;Братск;2
60;Видновский художественно-технический лицей;Видное;1
60;"БОУ РА ""Республиканская гимназия имени В.К. Плакаса""";Горно-Алтайск;6
60;Средняя общеобразовательная школа 1 г.Гусиноозерск;Гусиноозерск;2
60;Беловский многопрофильный техникум;Белово;1
60;МБОУ БСОШ №1 им. П,П, Коргина;Благовещенка;1
60;МАОУСОШ №16;Екатеринбург;1
60;Среднее общеобразовательное учреждение № 29 Рашсткого района;Душанбе;2
60;"Средняя общеобразовательная школа для девочек ""Аль-Райя"" ";Дубаи;1
60;Юрчинский профессиональный колледж сельского хозяйства;Денау (Денов);1
60;Заркентский агропромышленный профессиональный колледж;Заркент;1
60;"Муниципальное автономное общеобразовательное учреждение ""Средняя общеобразовательная школа №34""";Златоуст;1
60;МБОУ города Иркутска СОШ № 12;Иркутск;1
60;"Муниципальное автономное общеобразовательное учреждение ""Лицей 10"" г. Каменск-Уральский";Каменск-Уральский;3
60;Средняя общеобразовательная школа 48 г.Караганды Р.Казахстан;Караганда;1
60;МБОУ СОШ №19;Кемерово;3
60;МБОУ “Каргасокская средняя общеобразовательная школа-интернат № 1”;Каргасок;3
60;Средняя общеобразовательная школа 24 г.Красноярск;Красноярск;2
60;Муниципальная средняя (полная) общеобразовательная школа № 2 г.Колпашево;Колпашево;4
60;Гимназия 41 г.Кемерово;Кемерово;1
60;БОУ Омской области Многопрофильный образовательный центр развития одаренности № 117;Омск;1
60;"БОУ г.Омска ""Гимназия 139";Омск;1
60;Средняя общеобразовательная школа №72 с углубленным изучением отдельных предметов;Омск;1
60;МБОУ преображенская сош ;Преображенский;1
60;Средняя общеобразовательная школа 6 г.Саяногорск;Саяногорск;1
60;МБОУ Лицей 7 ;Саяногорск;7
60;Муниципальная средняя (полная) общеобразовательная школа № 76 г.Северск;Северск;1
60;Муниципальная средняя (полная) общеобразовательная школа № 80 г.Северск;Северск;1
60;Муниципальная средняя (полная) общеобразовательная школа № 87 г.Северск;Северск;1
60;Средняя общеобразовательная школа 4 г.Лесосибирск;Лесосибирск;1
60;МАОУ СШ №7;Красноярск;1
60;гимназия №7;Красноярск;1
60;Курумканская средняя школа 2 с.Курумкан;Курумкан;1
60;МБОУ Курьинская средняя общеобразовательная школа имени М.Т.Калашникова;Курья;2
60;МБОУ гимназия №73;Новокузнецк;2
60;Новопокровская школа-лицей №2 имени Н.С. Баранова Ысык-Атинского района Чуйской области;Новопокровка (Логвиненковский айылный аймак);1
60;Педагогический лицей имени А.С. Пушкина (НГПЛ);Новосибирск;1
60;Средняя общеобразовательная школа 65 г.Новокузнецка;Новокузнецк;2
60;Средняя общеобразовательная школа 4 г.Новокузнецка;Новокузнецк;4
60;МОУ ИТЛ №24;Нерюнгри;2
60;МБОУ Гимназия №1;Находка;1
60;МАОУ Сибирский лицей г.Томска;Томск;2
60;МАОУ Заозерная СОШ с углубленным изучением отдельных предметов №16;Томск;5
60;Заозерная средняя школа с углубленным изучением отдельных предметов №16 г.Томск;Томск;1
60;Государственный промышленно-гуманитарный колледж г.Томск;Томск;3
60;Средняя общеобразовательная школа 40 г.Тюмени;Тюмень;1
60;Химико-технологический лицей г. Томска;Томск;1
60;Томский экономико-промышленный колледж;Томск;2
60;Муниципальный химический лицей при ТПУ г.Томск;Томск;1
60;Муниципальная средняя (полная) общеобразовательная школа № 41 г.Томск;Томск;1
60;Русская классическая гимназия 2 г. Томска;Томск;1
60;"МБОУ ""Советская СОШ""";Советское;1
60;"Школа № 1 ""Полифорум""";Серов;1
60;Лицей 3 г.Сургута;Сургут;1
60;Средняя школа №8 с дошкольным мини-центром г.Текели;Текели;1
60;Средняя общеобразовательная школа № 19 с углубленным изучением отдельных предметов;Черногорск;3
60;Чистогорская средняя общеобразовательная школа;Чистогорский;1
60;Средняя школа Нанькай;Чунцин;1
60;Средняя школа уезда Цицзян г. Чунцин ;Чунцин;1
60;Шафирканский экономический колледж;Шафиркан;1
60;Средняя общеобразовательная школа № 1 города Юрги имени Героя Советского Союза А.П.Максименко Кемеровской области;Юрга;1
60;"коммунальное государственное учреждение ""Школа-лицей №6 отдела образования акимата города Экибастуза"" Павлодарской области";Экибастуз;1
60;МОБУ Якутский городской лицей;Якутск;1
60;Средняя общеобразовательная школа №4 г. Черепанова Новосибирской области;Черепаново;1
60;Средняя школа №2 города Хучжоу;Хучжоу;1
60;Средняя щкола № 1 г.Харбин;Харбин;1
60;"МБОУ ""Гимназия №9""";Усолье-Сибирское;1
60;Гимназия 33 г.Улан-Удэ;Улан-Удэ;1
60;Средняя общеобразовательная школа №10;Усолье-Сибирское;2
60;Областная специализ. школа-лицей для детей, одаренных в обл. матем.,физ.,информ. г.Усть-Каменогорска;Усть-Каменогорск;4
60;Усть-Илимский экспериментальный лицей;Усть-Илимск;2
60;Средняя общеобразовательная школа 49 г.Улан-Удэ;Улан-Удэ;3
60;Средняя общеобразовательная школа 35 Улан-Удэ;Улан-Удэ;2
60;Средняя общеобразовательная школа 32 г.Улан-Удэ;Улан-Удэ;3
59;МАОУ Лицей №27;Улан-Удэ;2
59;МАОУ СОШ №8;Улан-Удэ;1
59;Средняя общеобразовательная школа 1 п.Усть-Абакан;Усть-Абакан;1
59;Средняя школа № 3 г. Хуайхуа провинции Хунань ;Хуайхуа;1
59;"МБОУ ""Средняя общеобразовательная школа №86 г. Челябинск""";Челябинск;1
59;МБОУ Лицей №5;Уфа;2
59;Устьянская средняя общеобразовательная школа Бурлинского района Алтайского края;Устьянка;1
59;"КГУ ""Общеобразовательная школа №30"" акимата города Усть-Каменогорска";Усть-Каменогорск;2
59;Специализированный учебно-научный центр - Университетский лицей г. Якутск;Якутск;1
59;"ГПОУ ""Юргинский технологический колледж""";Юрга;2
59;Средняя школа № 11 гор. Шэньян ;Шеньян;1
59;Средняя школа № 1 уезда Чжицзинь;Чжицзинь;1
59;МБОУ СОШ № 13;Сургут;1
59;МАОУ СОШ 17;Сухой Лог;1
59;Средняя общеобразовательная школа 32 г.Тайга;Тайга;4
59;Муниципальное общеобразовательное учреждение гимназия № 6 г.Томск;Томск;2
59;Муниципальное общеобразовательное учреждение гимназия № 56 г.Томск;Томск;3
59;Средняя общеобразовательная школа № 49 г.Томска;Томск;1
59;Муниципальная средняя (полная) общеобразовательная школа № 35 г.Томск;Томск;1
59;Областное государственное бюджетное общеобразовательное учреждение кадетская школа-интернат Томский кадетский корпус;Томск;1
59;Терентьевская средняя школа Прокопьевский район Кемеровская область;Терентьевское;1
59;МАОУ СОШ № 4 им. И.С. Черных г. Томска;Томск;1
59;МБОУ Академический лицей г.Томска имени Г.А. Псахье;Томск;1
59;Средняя общеобразовательная школа №4;Монастырище;1
59;"Муниципальное автономное общеобразовательное учреждение ""Лицей №38"" города Нижнего Новгорода";Нижний Новгород;1
59;Средняя общеобразовательная школа № 49;Новосибирск;2
59;Средняя общеобразовательная школа № 91;Новокузнецк;1
59;Средняя (полная) общеобразовательная школа №77 г.Новокузнецка;Новокузнецк;4
59;Кяхтинская средняя общеобразовательная школа 4;Кяхта;1
59;Муниципальное автономное общеобразовательное учреждение                 «Средняя школа «Комплекс Покровский» №153;Красноярск;1
59;"Муниципальное Автономное Нетиповое Общеобразовательное Учреждение ""Гимназия №2""";Мариинск;1
59;Средняя общеобразовательная школа 6 г.Мариинск;Мариинск;1
59;Малоенисейская средняя общеобразовательная школа Бийский р.;Малоенисейское;1
59;Средняя общеобразовательная школа 16 г.Минусинск;Минусинск;2
59;Муниципальная средняя (полная) общеобразовательная школа № 198 г.Северск;Северск;5
59;ГБОУ лицей №373 Московского района Санкт-Петербурга;Санкт-Петербург;1
59;Средняя общеобразовательная школа 4 г.Покачи;Покачи;1
59;МБОУ СОШ №71 имени В.А.Мелера;Прокопьевск;1
59;"МБОУ ""Школа №14"" ";Прокопьевск;1
59;МАОУ СОШ № 4;Новый Уренгой;1
59;БОУ СОШ 29;Новотитаровская;1
59;"МАОУ г. Новосибирска ""Вторая Новосибирская гимназия""";Новосибирск;1
59;БОУ г. Омска СОШ №17;Омск;1
59;"МАОУ ""Гимназия №1 г.Орска""";Орск;1
59;МБОУ Парабельская средняя школа имени Н.А.Образцова села Парабели Парабельского района Томской области;Парабель;4
59;Средняя общеобразовательная школа 5 г.Киселевска;Киселевск;1
59;"МБОУ ""Лингвистическая гимназия "" города Кирова";Киров;1
59;Средняя общеобразовательная школа 10 г.Красноярска;Красноярск;1
59;МОУ СОШ с УИОП №16;Комсомольск-на-Амуре;1
59;Зоркальцевская муниципальная средняя (полная) общеобразовательная школа;Зоркальцево;1
59;Джамбайский транспортный профессиональный колледж;Джамбай;1
59;"муниципальное бюджетное общеобразовательное учреждение ""Благовещенская средняя общеобразовательная школа №2"" ";Благовещенка;1
59;Алтайский государственный колледж;Барнаул;1
59;Средняя общеобразовательная школа № 32 г. Белово;Белово;1
59;Лицей 6 г.Горно-Алтайск;Горно-Алтайск;2
59;Средняя общеобразовательная школа 3 г.Бородино;Бородино;1
59;Средняя школа старшей ступени № 2 города Аньшунь;Аньшунь;1
59;"МБОУ ""Гимназия № 27"" им. Героя Светского Союза Смирнова В.Е.";Барнаул;1
59;Средняя общеобразовательная школа 36 г.Ангарск;Ангарск;1
59;Средняя общеобразовательная школа 7 г.Абакан;Абакан;2
58;Соленоозерная средняя школа №12 ;Абакан;1
58;"КГУ ""Лицей города Аксу""";Аксу;1
58;Агаповская СОШ №1 имени П.А. Скачкова;Агаповка;1
58;КГУ Школа-гимназия 44 Турксибского района города Алматы;Алматы;1
58;Лицей №122;Барнаул;1
58;"МБОУ ""Лицей №129"" имени Сибирского батальона 27-й стрелковой дивизии";Барнаул;2
58;Ачинский техникум нефти и газа;Ачинск;2
58;Средняя общеобразовательная школа №47 Барабинского р-на Новосибирской области;Барабинск;1
58;Средняя общеобразовательная школа 3 г.Анжеро-Судженск;Анжеро-Судженск;1
58;СОУ 17;Вахдат;1
58;МАОУ СОШ №1 г. Гурьевска;Гурьевск;1
58;"МБОУ ""Гимназия 1 г. Владивостока""";Владивосток;1
58;Басандайская средняя общеобразовательная школа;Басандайка;1
58;Гимназия №1 имени Тасирова Г.Х. города Белово;Белово;5
58;Средняя школа № 36 города Далянь;Далянь;1
58;МАОУ Копыловская средняя общеобразовательная школа Томского района Томской области;Копылово;2
58;"Муниципальное бюджетное общеобразовательное учреждение ""Средняя школа № 152""";Красноярск;1
58;Средняя общеобразовательная школа 133 с угл. изуч. отд. предметов г.Красноярск;Красноярск;1
58;Средняя общеобразовательная школа 70 г. Краснодар;Краснодар;1
58;Многопрофильная гимназия 5 Тандау г.Кокшетау Р.Казахстан;Кокшетау;1
58;"МАОУ ""Кожевниковская средняя общеобразовательная школа №2""";Кожевниково;1
58;Губернаторская школа-интернат МЧС г.Кемерово;Кемерово;4
58;Парабельская муниципальная средняя (полная) общеобразовательная школа им.Образцова;Парабель;1
58;Петропавловская районная гимназия;Петропавловка;1
58;Средняя общеобразовательная профильная школа 41 г.Павлодар Р.Казахстан;Павлодар;1
58;Средняя общеобразовательная школа №15 г.Орска;Орск;1
58;"МБОУ ""Технический лицей при СГУГиТ""";Новосибирск;1
58;"Муниципальное бюджетное образовательное учреждение ""Средняя общеобразовательная школа №3"" город Ноябрьск Ямало-Ненецкого автономного округа";Ноябрьск;1
58;Гимназия № 1 г.Ноябрьска;Ноябрьск;1
58;Промышленновская средняя общеобразовательная школа №2;Промышленная;1
58;МБОУ Рассветовская средняя общеобразовательная школа Томского района;Рассвет;1
58;Средняя общеобразовательная школа №198 г.Северска закрытого адиминстартивно-территориального образования Северск Томской области;Северск;1
58;МБОУ СШ №31;Красноярск;1
58;"муниципальное бюджетное общеобразовательное учреждение ""Средняя общеобразовательная школа № 61 имени Ильгизара Александровича Касакина"" ";Новокузнецк;1
58;Гимназия 62 г.Новокузнецка;Новокузнецк;1
58;Экономический лицей г.Новосибирска;Новосибирск;1
58;Сибирская государственная академия путей сообщения;Новосибирск;1
58;Средняя общеобразовательная школа №1 города Новоалтайска Алтайского края;Новоалтайск;1
58;Средняя школа Альмитак;Мосул;1
58;Средняя общеобразовательная школа 42 Нижневартовск ХМАО;Нижневартовск;1
58;МАОУ СОШ №67 г. Томска;Томск;2
58;МАОУ СОШ №25;Томск;1
58;Тюменский государственный нефтегазовый университет;Тюмень;1
58;МАОУ СОШ №2 им. Ж. И. Алфёрова;Туринск;1
58;Турочакская средняя общеобразовательная школа Республики Алтай;Турочак;1
58;МБОУ Трубчевская СОШ №1;Трубчевск;1
58;Федеральное казенное профессиональное образовательное учреждение № 288;Томск;1
58;Томский механико-технологический техникум;Томск;2
58;Муниципальное автономное общеобразовательное учереждение гимназию № 26 г. Томска;Томск;1
58;Средняя школа старшей ступени «Хоуцзи» г. Сюйчжоу;Сюйчжоу;1
58;Средняя школа старшей ступени города Телин ;Телин;1
58;Школа-интернат № 23 СОО ОАО РЖД г. Слюдянка;Слюдянка;1
58;Смоленская средняя общеобразовательная школа 1 Смоленского района Алтайского края;Смоленское;1
58;Средняя общеобразовательная школа №5 г.Югорска;Югорск;1
58;Юргинский техникум машиностроения и информационных технологий;Юрга;11
58;Саха политехнический лицей городского округа город Якутск Республики Саха (Якутия);Якутск;1
58;ГОУ СПО Юргинский техникум агротехнологий и сервиса;Юрга;4
58;"Муниципальное бюджетное общеобразовательное учреждение ""Средняя школа №19"" ";Яровое;1
58;МБОУ СОШ №19;Яровое;1
58;"КГУ ""Школа-лицей №11"" ";Усть-Каменогорск;3
58;Муниципальное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №12;Хабаровск;1
58;Средняя школа № 5 гор. Цюаньчжоу пров. Фуцзянь ;Цюаньчжоу;1
58;"Муниципальное автономное общеобразовательное учреждение ""Средняя общеобразовательная школа № 152 г. Челябинска""";Челябинск;1
58;"МБОУ ""Лицей №1""";Усолье-Сибирское;1
58;Средняя общеобразовательная школа 27 г.Усть-Каменогорск Р.Казахстан;Усть-Каменогорск;1
58;Физико-математическая школа 56 г.Улан-Удэ;Улан-Удэ;3
58;Гимназия ТюмГУ;Тюмень;2
58;МАОУ Лицей N93;Тюмень;2
57;МАОУ СОШ №49 г. Улан-Удэ Республика Бурятия;Улан-Удэ;2
57;Средняя общеобразовательная школа 17 г.Улан-Удэ;Улан-Удэ;1
57;МАОУ «СОШ №2 с УИОП г.Улан-Удэ»;Улан-Удэ;1
57;"МБОУ ""Лицей ""Эврика""";Черемушки;1
57;МОБУ СОШ 12;Якутск;1
57;Средняя школа уезда Ушань г. Чунцин;Чунцин;1
57;"ГОУ НПО ""Профессиональное училище № 8""";Шагонар;1
57;"МБОУ ""Средняя общеобразовательная школа № 11""";Шерегеш;1
57;Средняя общеобразовательная школа 2 г.Шарыпово;Шарыпово;2
57;МБОО-Старокулаткинская средняя школа №2 им. Героя Российской Федерации Рафагатя Махмутовича Хабибуллина;Старая Кулатка;1
57;Средняя школа №1 р-на Шочэн гор. Шочжоу;Синьчжоу;1
57;Средняя школа им.Т.Исабаева с пришлольным мини-центром с.Теректы Коксуйского р-на Алматинской области р.Каазхстан;Теректы;1
57;Яшнабадский железнодорожный профессиональный колледж;Ташкент;1
57;Средняя общеобразовательная школа 25 г.Сургут;Сургут;1
57;"Муниципальное автономное общеобразовательное учреждение ""Средняя общеобразовательная школа № 160"" Тайгинского городского округа Кемеровской области";Тайга;1
57;Гуманитарно-экономический колледж;Талдыкорган;1
57;Средняя общеобразовательная школа № 19 г. Томска;Томск;1
57;Средняя общеобразовательная школа 5 г.Нижневартовск;Нижневартовск;1
57;Средняя общеобразовательная школа 26 г. Новокузнецк Кемеровская область;Новокузнецк;1
57;Средняя общеобразовательная школа №93, г. Новокузнецка ;Новокузнецк;1
57;МОАУ Лицей № 1;Нефтекамск;1
57;"МБОУ ""Новониколаевская СОШ""";Новониколаевка;1
57;"ГПОУ  "" НОВОКУЗНЕЦКИЙ ТРАНСПОРТНО-ТЕХНОЛОГИЧЕСКИЙ ТЕХНИКУМ""";Новокузнецк;1
57;"МБОУ ""СОШ 26""";Новокузнецк;2
57;МБОУ СОШ №61;Новокузнецк;1
57;МБОУ СОШ №58;Крымск;1
