Средний_балл;Учебное_заведение;Город;Число_поступающих
68;МБОУ СОШ №26;Новосибирск;1
68;Новотроицкая средняя общеобразовательная школа 12;Новотроицкое;1
68;"ГБОУ Саратовской области среднего профессионального образования ""Новоузенский агротехнический техникум""";Новоузенск;1
68;"Гимназия №16 ""Французская""";Новосибирск;1
68;Средняя общеобразовательная школа 39 г.Норильск;Норильск;1
68;Средняя общеобразовательная школа 6 г.Ноябрьск;Ноябрьск;1
68;Муниципальное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №7 муниципального образования г. Ноябрьск;Ноябрьск;1
68;Гимназия № 1 г.Ноябрьска;Ноябрьск;1
68;"Государственное учреждение ""Школа-лицей №54"" города Нур-Султан";Нур-Султан;1
68;Средняя общеобразовательная школа № 14;Прокопьевск;5
68;МБОУ СОШ №71 имени В.А.Мелера;Прокопьевск;1
68;Промышленновская средняя общеобразовательная школа №2;Промышленная;1
68;"МАОУ ""КСОШ-ДС""";Пыть-Ях;1
68;"МБОУ ""Гимназия №3""";Рубцовск;1
68;"Муниципальное автономное общеобразовательное учреждение ""Средняя общеобразовательная школа №3 с углубленным изучением отдельных предметов имени Героя России Игоря Ржавитина""";Ревда;1
68;Средняя общеобразовательная школа 3 г.Риддер Р.Казахстан;Риддер;1
68;Средняя общеобразовательная школа 2 г.Риддер Р.Казахстан;Риддер;5
68;"МБОУ ""Средняя общеобразовательная школа № 5"" - ""Школа здоровья и развития""";Радужный;1
68;Средняя общеобразовательная школа 5 г.Радужный;Радужный;1
68;МОАУ СОШ №1;Свободный;1
68;ГБОУ лицей №373 Московского района Санкт-Петербурга;Санкт-Петербург;1
68;Средняя общеобразовательная школа 25 г.Салаир;Салаир;3
68;"МБОУ ""Саргатский лицей""";Саргатское;1
68;Общеобразовательная школа № 9;Сатпаев;2
68;Колледж радиотехники и связи г.Семей Р.Казахстан;Семей;1
68;Средняя общеобразовательная школа 28 г.Семей Р.Казахстан;Семей;13
68;"МАОУ ""Гимназия №1""";Сосновоборск;1
68;МАОУ СОШ №2;Стерлитамак;1
68;"МАОУ ""Гимназия им. А.С. Пушкина""";Сыктывкар;1
68;МАОУ СОШ №7;Сыктывкар;1
68;МБОУ СОШ №64 города Новокузнецка Кемеровской области;Новокузнецк;1
68;МБОУ СОШ № 60 ;Новокузнецк;2
68;МБОУ СОШ № 50;Новокузнецк;1
68;Средняя общеобразовательная школа 26 г. Новокузнецк Кемеровская область;Новокузнецк;1
68;Православная гимназия во имя Святителя Луки Войно-Ясенецкого города Новокузнецка Кемеровской области;Новокузнецк;1
68;"Муниципальное бюджетное общеобразовательное учреждение ""Средняя общеобразовательная школа №5""";Новокузнецк;1
68;"МБОУ ""Новониколаевская СОШ""";Новониколаевка;1
68;Новонукутская средняя общеобразовательная школа Иркутской обл.;Новонукутск;1
68;Средняя общеобразовательная школа №1 города Новоалтайска Алтайского края;Новоалтайск;1
68;Средняя общеобразовательная школа 8 г.Нижневартовск;Нижневартовск;1
68;"Муниципальное Автономное Нетиповое Общеобразовательное Учреждение ""Гимназия №2""";Мариинск;2
68;Средняя образовательная школа №2;Междуреченск;1
68;Средняя общеобразовательная школа 23 г.Междуреченск;Междуреченск;1
68;Средняя общеобразовательная школа 5 г.Мыски;Мыски;7
68;"Муниципальное бюджетное общеобразовательное учреждение ""Средняя общеобразовательная школа №14 г.Назарово Красноярского края""";Назарово;3
68;МАОУ Лицей №8;Назарово;1
68;Средняя общеобразовательная школа №4;Монастырище;1
68;Моряковская муниципальная средняя (полная) общеобразовательная школа;Моряковский Затон;1
68;"Муниципальное бюджетное общеобразовательное учреждение ""Средняя общеобразовательная школа №2"" с.Мугур-Аксы";Мугур-Аксы;1
68;МОБУ №12;Минусинск;1
68;Средняя общеобразовательная школа 1 г.Мирный;Мирный;1
68;МАОУ СОШ №21;Миасс;1
68;Средняя общеобразовательная школа 4 им. героя совтского союза М.П. Хвастанцева г.Минусинск;Минусинск;1
68;"МАОУ ""Средняя школа №7 с углубленным изучением отдельных предметов"" г. Красноярск";Красноярск;1
68;МБОУ СОШ №58;Крымск;1
68;" муниципальное бюджетное общеобразовательное учреждение ""Средняя школа №134""";Красноярск;1
68;"МКОУ ""Курайская СОШ""";Кызыл-Таш;1
68;"Муниципальное бюджетное общеобразовательное учреждение ""Курьинская средняя общеобразовательная школа"" имени М.Т.Калашникова села Курьи Курьинского района Алтайского края";Курья;1
68;Кулундинская средняя общеобразовательная школа 1 Кулундинского района Алтайского края;Кулунда;1
68;Средняя общеобразовательная школа 56 г.Кургана;Курган;1
68;Гимназия 47 г.Курган;Курган;1
68;МАОУ-СШ №143;Красноярск;1
68;"МБОУ ""Средняя школа №51""";Красноярск;1
68;МБОУ СОШ№10;Красноярск;1
68;МБОУ Лицей №8;Красноярск;1
68;Средняя общеобразовательная школа 7 г.Краснокаменска;Краснокаменск;1
68;"Муниципальное автономное общеобразовательное учреждение ""Средняя школа № 152 имени А.Д. Березина"" г.Красноярска";Красноярск;1
68;Средняя общеобразовательная школа 24 г.Красноярск;Красноярск;2
68;средняя общеобразовательная школа 151 г.Красноярск;Красноярск;1
68;Средняя общеобразовательная школа 149 г.Красноярск;Красноярск;1
68;"МБОУ ""Кольцовская школа №5 с углубленным изучением английского языка""";Кольцово;1
68;МАОУ Копыловская средняя общеобразовательная школа Томского района Томской области;Копылово;3
68;"МАОУ ""Кожевниковская средняя общеобразовательная школа №2""";Кожевниково;1
68;Лицей 1 г.Киселевск;Киселевск;3
68;МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ «КСОШ № 1»;Кингисепп;1
68;Муниципальное бюджетное общеобразовательное учреждение средняя общеобразовательная школа с.Киселевка Ульчского муниципального района Хабаровского края;Киселевка;1
68;Средняя общеобразовательная школа 5 г.Киселевска;Киселевск;1
68;МБОУ СОШ№71 п.Кедровый Красноярского края;Кедровый;1
68;МБОУ средняя общеобразовательная школа №2 Карасукского  района Новосибирской области;Карасук;1
68;МБОУ СОШ №19;Кемерово;3
68;МБОУ СОШ №15 Г.Кемерово;Кемерово;1
68;Средняя общеобразовательная школа 77 г.Кемерово;Кемерово;1
68;Средняя общеобразовательная школа № 36;Кемерово;1
68;Средняя общеобразовательная школа 5 г.Гурьевск;Гурьевск;1
68;Малосалаирская средняя общеобразовательная школа;Гурьевск;2
68;"МБОУ ""Гусиноозерская гимназия""";Гусиноозерск;1
68;Средняя общеобразовательная школа 12 п.Дубинино;Дубинино;1
68;МБОУ СОШ №74;Владивосток;1
68;"муниципальное бюджетное общеобразовательное учреждение ""Благовещенская средняя общеобразовательная школа №2"" ";Благовещенка;1
68;МБОУ СОШ №16 им. Н.Косникова;Биробиджан;1
68;"МБОУ ""СОШ №3""";Братск;1
68;Большемуртинская средняя общеобразовательная школа 1 пгт Б.Мурта Красноярского края;Большая Мурта;1
68;Муниципальное бюджетное общеобразовательное учреждение Борисоглебского городского округа Борисоглебская средняя общеобразовательная школа №12;Борисоглебск;1
68;Кабанская средняя общеобразовательная школа МО Кабанский район Республики Бурятия;Кабанск;1
68;Казанский торгово-экономический техникум;Казань;1
68;Средняя общеобразовательная школа с.Калга Калганского района Забайкальского края;Калга;1
68;Каменский лицей имени Кожевина В.Е.;Каменск;1
68; Средняя общеобразовательная школа  25 с углубленным изучением отдельных предметов г. Каменска-Уральского;Каменск-Уральский;2
68;МБОУ СОШ 6;Камышеватская;1
68;Муниципальное бюджетное общеобразовательное учреждение Заларинская средняя общеобразовательная школа №1 р. п. Залари ;Залари;1
68;Змеиногорская средняя общеобразовательная школа с углублённым изучением отдельных предметов Змеиного;Змеиногорск;2
68;МАОУ СОШ №10 с углубленным изучением иностранного языка;Златоуст;1
68;МАОУ СОШ 2;Златоуст;1
68;Зоркальцевская муниципальная средняя (полная) общеобразовательная школа;Зоркальцево;1
68;Средняя общеобразовательная школа 172 г.Зеленогорск;Зеленогорск;3
68;"Муниципальное общеобразовательное учреждение ""Захаровская средняя общеобразовательная школа"" Красночикойского района Забайкальского края";Захарово;1
68;Средняя общеобразовательная школа №7 с углубленным изучением отдельных предметов;Заречный;2
68;МБОУ Лицей №22 города Белово;Бачатский;1
68;Басандайская средняя общеобразовательная школа;Басандайка;1
68;Лицей №22 г.Белово;Белово;1
68;Средняя общеобразовательная школа 1 г.Бийск;Бийск;1
68;Муниципальное бюджетное общеобразовательное учреждение Средняя общеобразовательная школа №7 города Бирска муниципального района Бирский район Республики Башкортостан;Бирск;1
68;"МБОУ ""Белоярская СШ""";Белый Яр;1
68;Белоярская средняя общеобразовательная школа № 1 Верхнекетского района Томской области;Белый Яр;1
68;Лесоперевалочная средняя школа 2 с.Бельтирское;Бельтирское;1
68;МАОУ Школа №3 ;Ачинск;1
68;"МАОУ ""Школа №3 с углубленным изучением математики""";Ачинск;1
68;школа 128;Барнаул;1
68;Средняя общеобразовательная школа №2 г.Барабинск;Барабинск;1
68;Средняя общеобразовательная школа 37 г.Барнаул;Барнаул;1
68;Средняя общеобразовательная школа 72 г.Барнаула;Барнаул;1
68;"МБОУ ""Гимназия №40"" имени Народного учителя СССР Овсиевской  Руфины Серафимовны города Барнаула Алтайского края";Барнаул;1
68;"МБОУ ""СОШ №55"" г.Барнаула Алтайского края";Барнаул;1
68;Алтайский край, Смоленский район,с. Смоленское;Барнаул;1
68;Средняя общеобразовательная школа 102;Барнаул;1
68;"КГБОУ ""Алтайская школа интернат с первоначальной летной подготовкой им. Героя советского Союза К.Г. Павлюкова""";Барнаул;1
68;Лицей 73 г.Барнаула Алтайского края;Барнаул;1
68;Аргадинская средняя общеобразовательная школа с.Аргада;Аргада;1
68;"МАОУ ""Ангарский лицей № 2 имени М. К. Янгеля""";Ангарск;7
68;МАОУ Гимназия №8 г. Ангарска;Ангарск;3
68;КГУ средняя школа №4;Аксу;1
68;"МБОУ ""Абагинская СОШ имени А.Е. Кралина с дополнительным обучением предметов агротехнологического направления"" МР ""Амгинский улус (район)"" Республика Саха (Якутия) """;Абага;1
68;Средняя общеобразовательная школа 50 г.Абаза;Абаза;1
68;Средняя общеобразовательная школа 49 г.Абаза;Абаза;3
68;МБОУ СОШ №19;Яровое;1
67;Аксуский колледж им.Жаяу Мусы г.Аксу Р.Казахстан;Аксу;1
67;МБОУ Средняя общеобразовательная школа №24 г. Белово;Белово;11
67;Средняя общеобразовательная школа № 12 города Белово Кемеровской области;Белово;6
67;Богашевская средняя общеобразовательная школа им. А.И.Федорова Томского района;Богашево;2
67;гимназия для одарённых детей;Душанбе;1
67;Гимназия 45 г.Караганда Р.Казахстан;Караганда;2
67;муниципальное казенное общеобразовательное учреждение Краснозерского района Новосибирской области Краснозерская средняя общеобразовательная школа №2 имени Ф.И. Анисичкина;Краснозерское;6
67;Лицей 12 г.Курган;Курган;2
67;"Коммунальное государственное учреждение ""Средняя школа №3"" города Курчатова";Курчатов;9
67;Гимназия 1;Минусинск;3
67;Институт Тутазамие, провинция Верхняя Катанга;Ликаси;1
67;Средняя общеобразовательная школа 65 г.Новокузнецка;Новокузнецк;4
67;Средняя общеобразовательная школа № 88 имени А.Бородина и А.Кочева;Северск;4
67;"МБОУ ""Северский лицей""ЗАТО Северск Томской области";Северск;7
67;Средняя общеобразовательная школа-гимназия №9 города Павлодара;Павлодар;1
67;Средняя школа №2 Мэйлисы-Даурского национального района г. Цицикар;Цицикар;1
67;Областная специализ. школа-лицей для детей, одаренных в обл. матем.,физ.,информ. г.Усть-Каменогорска;Усть-Каменогорск;6
67;Школа-гимназия 10 г.Усть-Каменогорск Р.Казахстан;Усть-Каменогорск;2
67;ГБОУ СПО Юргинский технологический колледж;Юрга;1
67;Средняя общеобразовательная школа 2 г.Шарыпово;Шарыпово;4
67;КГУ Шульбинская средняя общеобразовательная школа;Шульбинск;1
67;МАОУ СОШ №35;Улан-Удэ;3
67;Лицей-интернат 61;Улан-Удэ;3
67;Тяжинская средняя общеобразовательная школа 1 пгт.Тяжинский;Тяжинский;3
67;Физико-математическая школа 56 г.Улан-Удэ;Улан-Удэ;4
67;МАОУ СОШ № 44 г.Томск;Томск;3
67;МБОУ Тогурская средняя общеобразовательная школа;Тогур;3
67;Томский техникум водного транспорта и судоходства;Томск;1
67;МБОУ Академический лицей г.Томска имени Г.А. Псахье;Томск;7
67;Мариинская средняя общеобразовательная школа № 3 г.Томска;Томск;2
66;МАОУ СОШ №67 г. Томска;Томск;3
66;Средняя общеобразовательная школа № 12 г.Томска;Томск;2
66;МАОУ СОШ № 4 им. И.С. Черных г. Томска;Томск;8
66;Средняя школа им.Корниенко Абайского р. Карагандинской обл. Р.Казахстан;Топар;1
66;Гимназия № 26 г.Томск;Томск;6
66;"КГУ ""Опорная школа(РЦ)Б.Момышулы поселка Топар Абайского района Карагандинской области""";Топар;1
66;Школа-лицей №46;Шымкент;3
66;Школа лицей им. И.А. Абдразакова;Чолпон-Ата;1
66;МБОУ Средняя общеобразовательная школа №6 г.Юрги;Юрга;3
66;Средняя общеобразовательная школа № 8 г.Юрги Кемеровской области;Юрга;6
66;Средняя многопрофильная школа 37 г.Усть-Каменогорск Р.Казахстан;Усть-Каменогорск;3
66;Средняя школа 24 г.Усть-Каменогорск Р.Казахстан;Усть-Каменогорск;2
66;Школа-лицей 3 имени Шокана Уалиханова города Усть-Каменогорска;Усть-Каменогорск;2
66;Средняя общеобразовательная школа 10 г.Семей Р.Казахстан;Семей;1
66;МБОУ СОШ №77;Новокузнецк;3
66;МБОУ СОШ №2 г.Мыски, Кемеровская область;Мыски;2
66;Средняя общеобразовательная школа № 84 г.Кемерово;Кемерово;2
66;Средняя общеобразовательная школа № 54 г. Кемерово;Кемерово;3
66;МБОУ СОШ №99;Кемерово;3
66;Средняя общеобразовательная школа 28 г.Киселевск;Киселевск;8
66;ГОУ ВПО Кемеровский государственный университет;Кемерово;1
66;Общеобразовательная средняя школа 4 г.Жезказгана Р.Казахстан;Жезказган;6
66;Жезказганский политехнический колледж г.Жезказган Р.Казахстан;Жезказган;1
66;Школа-лицей 101 г.Караганда Р.Казахстан;Караганда;2
66;"МОУ ""Лицей №1""";Ачинск;8
66;"МБОУ Анжеро-Судженского городского округа ""Средняя общеобразовательная школа №3 с углубленным изучением отдельных предметов имени Г. Панфилова""";Анжеро-Судженск;5
65;МБОУ Анжеро-Судженского г.о. Средняя общеобразовательная школа № 22;Анжеро-Судженск;3
65;Муниципальная средняя (полная) общеобразовательная школа № 4 г.Асино;Асино;6
65;Лицей 48 г.Алматы Р.Казахстан;Алматы;1
65;Средняя общеобразовательная школа 74 г.Караганда Р.Казахстан;Караганда;4
65;МБОУСОШ№1 п.г.т. Каа-Хем;Каа-Хем;2
65;"Средняя общеобразовательная школа для девочек ""Аль-Райя"" ";Дубаи;1
65;Глубоковская средняя школа имени Ы.Алтынсарина ВКО Р.Казахстан;Глубокое;1
65;Средняя общеобразовательная школа 12 г.Минусинск;Минусинск;3
65;"МАНОУ ""Лицей № 4"" Ленинск-Кузнецкого городского округа Кемеровской области";Ленинск-Кузнецкий;4
65;Новопокровская школа-лицей №2 имени Н.С. Баранова Ысык-Атинского района Чуйской области;Новопокровка (Логвиненковский айылный аймак);1
65;Средняя общеобразовательная школа 1 им.Н.Г.Чернышевского г.Семей Р.Казахстан;Семей;5
65;Средняя общеобразовательная школа 9 г.Семей Р.Казахстан;Семей;2
65;"КГУ ""Экономический лицей"" государственного учреждения ""Отдел образования города Семей ВКО""";Семей;1
65;Средняя общеобразовательная школа 2 г.Семей Р.Казахстан;Семей;6
65;Степногорский политехнический колледж;Степногорск;1
65;Средняя школа 2 г.Тараз Р.Казахстан;Тараз;1
65;"МБОУ ""СОШ №198""";Северск;2
65;Средняя общеобразовательная школа 6 г.Саяногорск;Саяногорск;2
65;Средняя общеобразовательная школа 9 г.Павлодар Р.Казахстан;Павлодар;1
65;Средняя общеобразовательная школа 35 г.Осинники;Осинники;2
65;МБОУ Октябрьская средняя общеобразовательная школа Томского района Томской области;Октябрьское;2
65;Средняя общеобразовательная школа 7 г.Ноябрьск;Ноябрьск;2
65;"КГУ ""Областная специализированная школа-лицей для детей, одаренных в области математики, физики, информатики""";Усть-Каменогорск;3
65;Целинная средняя (полная) общеобразовательная школа 1 Алтайского края;Целинное;2
65;Чистогорская средняя общеобразовательная школа;Чистогорский;3
65;"Коммунальное государственное учреждение ""Школа-гимназия №35 Отдела образования акимата города Экибастуза""";Экибастуз;1
65;КГУ Школа-гимназия №45;Шымкент;1
65;школа-гимназия №20 имени Титова;Шымкент;3
65;Троицкая средняя общеобразовательная школа Кемеровской обл.;Троицкое;2
65;Средняя общеобразовательная школа 8 г.Топки;Топки;2
65;МАОУ средняя общеобразовательная школа №32 г.Томска;Томск;6
64;"ОГБП ОУ ""Томский политехнический техникум"" г. Томск";Томск;19
64;Средняя общеобразовательная школа № 54 г.Томск;Томск;3
64;Средняя общеобразовательная школа 32 г.Улан-Удэ;Улан-Удэ;3
64;Школа-лицей 46;Шымкент;3
64;Общеобразовательная школа 3 акимата г. Шахтинска Р.Казахстан;Шахтинск;2
64;"КГУ ""Общеобразовательная школа №30"" акимата города Усть-Каменогорска";Усть-Каменогорск;3
64;Ушановская средняя школа Глубоковского р-на ВКО Р.Казахстан;Ушаново;1
64;Общеобразовательная школа №2 г.Усть-Каменогорск Р.Казахстан;Усть-Каменогорск;1
64;Средняя школа 4 г.Петропавловск Р.Казахстан;Петропавловск;3
64;КГКП Медицинский колледж города Жезказган;Сатпаев;1
64;"МБОУ ""Лицей ""Эврика""";Саяногорск;2
64;Самусьский лицей имени академика В.В.Пекарского ЗАТО Северск;Самусь;6
64;Лицей г.Рубцовска;Рубцовск;2
64;"МБОУ ""Школа 32""";Прокопьевск;3
64;"МБОУ ""Средняя общеобразовательная школа № 62""";Прокопьевск;1
64;"Муниципальное бюджетное общеобразовательное учреждение ""Средняя общеобразовательная школа №69"" города Прокопьевска Кемеровской области";Прокопьевск;3
64;МБОУ СОШ с УИОП №46;Сургут;2
64;"КГУ ""Специализированная мужская школа-лицей-интернат ""Жас Улан"" имени Ш. Уалиханова для одарённых детей";Семей;2
64;Средняя общеобразовательная школа-лицей 7 г.Семей Р.Казахстан;Семей;3
64;МБОУ СОШ№36;Новокузнецк;3
64;Гимназия 2 г.Нерюнгри;Нерюнгри;2
64;"МОУ ""Гимназия №1 г. Нерюнгри им. С. С. Каримовой""";Нерюнгри;4
64;МБОУ Средняя общеобразовательная школа с углубленным изучением отдельных предметов № 8 м.о. Ленинск-Кузнецкого городского округа Кемеровской области;Ленинск-Кузнецкий;5
64;Средняя общеобразовательная школа 26 г.Междуреченск;Междуреченск;3
64;Кемеровский областной медицинский колледж;Кемерово;2
64;Лицей № 1;Киселевск;2
64;МБОУ Средняя общеобразовательная школа 7 г.Колпашево;Колпашево;3
64;"муниципальное бюджетное общеобразовательное учреждение учреждение ""Гимназия № 41"" г. Кемерово Кемеровской области";Кемерово;2
64;"муниципальное бюджетное общеобразовательное учреждение ""Средняя общеобразовательная школа № 34""";Краснобродский;3
64;МБОУ Гимназия № 3 г.Горно-Алтайска;Горно-Алтайск;3
64;Школа-лицей им. Х. Жээнбаева ;Бостери;1
64;Жана-Аульская средняя общеобразовательная школа с.Жана-Аул Кош-Агачский район;Жана-Аул;3
64;КГБО УНПО Профессиональное училище №22;Игарка;1
64;"ГОУСПО "" Артемовский колледж точного приборостроения"" г. Артемовский";Артемовский;1
64;"Муниципальная бюджетная общеобразовательная школа-интернат ""Аскизский лицей-интернат"" им. М. И. Чебодаева";Аскиз;3
64;Средняя школа 10 г.Балхаш Р.Казахстан;Балхаш;1
63;"КГУ ""Общеобразовательная средняя школа № 10 города Балхаш"" Карагандинской области";Балхаш;1
63;Бакчарская средняя общеобразовательная школа;Бакчар;6
63;Аль-Ирак Аль-Джадид;Багдад;1
63;Средняя общеобразовательная школа 15 г.Ачинск;Ачинск;2
63;Средняя общеобразовательная школа 12 г.Анжеро-Судженск;Анжеро-Судженск;6
63;Школа-гимназия 22 г.Алматы Р.Казахстан;Алматы;1
63;Образовательная средняя школа №4 г.Жезказгана;Жезказган;1
63;Лицей №1 имени М.В.Карамаева;Горно-Алтайск;2
63;Лицей 6 г.Горно-Алтайск;Горно-Алтайск;3
63;МАОУ Лицей №110;Екатеринбург;2
63;МАОУ Лицей № 173;Екатеринбург;2
63;Средняя общеобразовательная школа Кудургу № 2 имени Кусенбекова р.Кыргызстан;Кудургу;2
63;Профессиональное училище №8;Куйбышев;1
63;"МАОУ ""Лицей № 8""";Назарово;2
63;Средняя общеобразовательная школа 29 Пальмира г.Семей Р.Казахстан;Семей;6
63;"КГУ ""Школа-гимназия №4 имени Л.Н. Толстого"" г. Степногорска Акмолинской области";Степногорск;3
63;Областная специализированная школа-лицей для одарённых детей ЛОРД г.Петропавловск Р.Казахстан;Петропавловск;1
63;МБОУ Парабельская средняя школа имени Н.А.Образцова села Парабели Парабельского района Томской области;Парабель;4
63;"КОММУНАЛЬНОЕ ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ ""СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА № 13 ОТДЕЛА ОБРАЗОВАНИЯ АКИМАТА ГОРОДА ЭКИБАСТУЗА""";Павлодарская;1
63;Средняя общеобразовательная школа 3 г.Нягань;Нягань;3
63;МБОУ СОШ №160;Новосибирск;2
63;КГУ ОСШЛМФИ;Усть-Каменогорск;3
63;Средняя общеобразовательная школа №4 г. Черепанова Новосибирской области;Черепаново;2
63;Министерство воспитания и образования;Хартум;1
63;Политехнический колледж управления образования города Шымкент;Шымкент;2
63;Средняя общеобразовательная школа № 22 города Южно-Сахалинска;Южно-Сахалинск;2
63;Саха Политехнический Лицей;Якутск;2
63;Заозерная средняя школа с углубленным изучением отдельных предметов №16 г.Томск;Томск;2
63;Томский политехнический университет;Томск;5
62;Томский базовый медицинский колледж;Томск;1
62;Томский кадетский корпус;Томск;1
62;Томский политехнический институт;Томск;1
62;Муниципальное общеобразовательное учреждение гимназия № 2 г.Томск;Томск;1
62;Средняя школа №18 г.Томска;Томск;1
62;МАОУ СОШ №4 Им. И.С.Черных;Томск;1
62;Муниципальная средняя (полная) общеобразовательная школа № 3 г.Томск;Томск;1
62;МБОУ СШО №49 города Томска Томской области;Томск;2
62;Государственное образовательное учреждение высшего профессионального образования Томский государственный архитектурно-строительный университет;Томск;3
62;Трудармейская средняя общеобразовательная школа;Трудармейский;1
62;Туранская средняя общеобразовательная школа 1 г.Турана Р.Тыва;Туран;1
62;гимназия №2;Турсунзаде;1
62;Средняя общеобразовательная школа 51 г.Улан-Удэ;Улан-Удэ;1
62;МАОУ Уватская СОШ;Уват;1
62;"МАОУ ""Петропавловская средняя общеобразовательная школа №1""";Улан-Удэ;1
62;"МАОУ г. Улан-Удэ ""Средняя общеобразовательная школа №35"" Республики Бурятия";Улан-Удэ;1
62;Средняя общеобразовательная школа 1 г.Улан-Удэ;Улан-Удэ;2
62;профессионально-техническое училище № 73;Юрга;1
62;Юргинский технологический колледж;Юрга;1
62;Школа иностранных языков города Шэньян;Шэньян;1
62;"МБОУ ""Шебалинская СОШ им.Л.В.Кокышева""";Шебалино;1
62;"МБОУ ""Средняя общеобразовательная школа № 11""";Шерегеш;1
62;Муниципальное бюджетное общеобразовательное учреждение Хотьковская средняя образовательная школа №1;Хотьково;1
62;"МБОУ ""Гимназия №1""";Ханты-Мансийск;1
62;Чемальская средняя общеобразовательная школа;Чемал;1
62;"МБОУ ""Лицей ""Эврика""";Черемушки;1
62;"Муниципальное бюджетное общеобразовательное учреждение ""Средняя школа №8 имени Бусыгина М.И.""";Усть-Илимск;1
62;МБОУ Лицей №28;Новосибирск;1
62;МБОУ СОШ №43;Новосибирск;1
62;Сибирская государственная академия путей сообщения;Новосибирск;1
62;"КГУ ""Школа-лицей №66""";Нур-Султан;1
62;Гимназия 15 Содружество МАОУ;Новосибирск;1
62;Средняя общеобразовательная школа 36 п.Новый Уоян Северо-Байкальского р-на р.Бурятия;Новый Уоян;1
62;Высший колледж информатики НГУ г.Новосибирск;Новосибирск;2
62;Средняя школа старшей ступени р-на Дава города Паньцзинь ;Паньцзинь;1
62;Парабельская муниципальная средняя (полная) общеобразовательная школа им.Образцова;Парабель;1
62;"МАОУ ""Гимназия №3"" г. Перми";Пермь;1
62;"КГУ ""Средняя школа № 4"" КГУ ""Отдел образования акимата г. Петропавловска""";Петропавловск;1
62;"Бюджетное общеобразовательное учреждение муниципального образования Динской район ""Средняя общеобразовательная школа №5"" станицы Пластуновской Краснодарского края";Пластуновская;1
62;ГБ НОУ Губернаторская кадетская школа-интернат МЧС п. Плотниково Промышленновского района Кемеровской области;Плотниково;1
62;"Окино-Ключевская средняя школа администрации муниципального образования ""Бичурский район"" р. Бурятия";Окино-Ключи;1
62;Средняя общеобразовательная школа №72 с углубленным изучением отдельных предметов;Омск;1
62;БОУ Омской области Многопрофильный образовательный центр развития одаренности № 117;Омск;1
62;"МБОУ ""Павловская СОШ""";Павловск;1
62;"Автономная некоммерческая общеобразовательная организация ""Школа""Видергебурт""";Омская;1
62;Школа-интернат № 23 СОО ОАО РЖД г. Слюдянка;Слюдянка;1
62;МАОУ СОШ №13;Серов;1
62;Средняя общеобразовательная школа 12 г.Сургут;Сургут;1
62;МБОУ СОШ № 13;Сургут;1
62;Сургутская технологическая школа города Сургута Ханты-Мансийского автономного округа-Югры;Сургут;1
62;Средняя общеобразовательная школа № 2 г.Стрежевой;Стрежевой;1
62;Средняя общеобразовательная школа 25 г.Сургут;Сургут;2
62;"МБОУ ""Танаевская средняя общеобразовательная школа """;Танайка;1
62;"Муниципальное автономное общеобразовательное учреждение ""Средняя общеобразовательная школа № 160"" Тайгинского городского округа Кемеровской области";Тайга;1
62;общеобразовательная средняя школа-лицей №4 с ДМЦ;Талгар;1
62;МБОУ СОШ№4;Пыть-Ях;1
62;Общеобразовательная средняя школа 56 п.Промышленная;Промышленная;1
62;"Муниципальное общеобразовательное бюджетное учреждение ""Средняя общеобразовательная школа №7 рабочего поселка (поселка городского типа) Прогресс Амурской области""";Райчихинск;1
62;"МБОУ ""Лицей №26""";Сарапул;1
62;МБОУ СОШ №1;Саяногорск;1
62;"МОУ ""ГИМНАЗИЯ №34""";Саратов;1
62;"МБОУ ""Северомуйская СОШ""";Северомуйск;1
62;Муниципальная средняя (полная) общеобразовательная школа № 196 г.Северск;Северск;1
62;Северский кадетский корпус;Северск;1
62;"МАОУ ""СОШ №15""";Набережные Челны;1
62;"ГБОУ города Москвы ""Школа №1584""";Москва;1
62;Муниципальное автономное общеобразовательное учреждение «Гимназия №1» города Минусинска Красноярского края;Минусинск;1
62;Средняя общеобразовательная школа 9 г.Минусинск;Минусинск;1
62;"муниципальное автономное нетиповое общеобразовательное учреждение ""Гимназия №2"" города Мариинска Кемеровской области";Мариинск;1
62; ГПОУ «Ленинск-Кузнецкое УОР»;Ленинск-Кузнецкий;1
62;Муниципальное бюджетное общеобразовательное учреждение «ЛИЦЕЙ» города Лесосибирска, Красноярского края;Лесосибирск;1
62;"Муниципальное общеобразовательное учреждения ""Средняя общеобразовательная школа № 64 имени Б. Ручьева"" ";Магнитогорск;1
62;Средняя общеобразовательная школа 6 г.Нижневартовск;Нижневартовск;1
62;Средняя общеобразовательная школа 5 г.Нижневартовск;Нижневартовск;1
62;МОУ Новочарская СОШ №2 имени Героя России Игоря Молдованова;Новая Чара;1
62;"Муниципальное казенное общеобразовательное учреждение ""Средняя общеобразовательная школа № 10 г. Нижнеудинск"" Иркутской области";Нижнеудинск;1
