Средний_балл;Учебное_заведение;Город;Число_поступающих
80;Муниципальное бюджетное общеобразовательное учреждение лицей №1 Ханты-Мансийского автономного округа-Югры Тюменской области;Сургут;1
80;"МАОУ ""Гимназия им. А.С. Пушкина""";Сыктывкар;1
80;"ГОУ НПО ""Профессиональное училище № 8""";Шагонар;1
80;"Краевое государственное бюджетное общеобразовательное учреждение ""Шарыровский кадетский корпус""";Шарыпово;3
80;"МБОУ Шелеховского района ""Средняя общеобразовательная школа №2"" города Шелехова";Шелехов;1
80;МАОУ СОШ №2;Чернушка;1
80;Многопрофильный лицей ЗабГУ;Чита;1
80;МБОУ СОШ №3;Чита;1
80;"МБОУ ""Образовательный центр №11""";Череповец;1
80;Черногорский горно-строительный техникум;Черногорск;1
80;МБОУ СОШ 99;Челябинск;1
80;Средняя общеобразовательная школа 49 г.Улан-Удэ;Улан-Удэ;6
80;МАОУ СОШ №67;Тюмень;1
80;МАОУ Лицей N93;Тюмень;2
80;Государственное бюджетное образовательное учреждение Республиканская Мариинская школа-интернат;Улан-Удэ;1
80;МБОУ Гимназия №1;Усолье-Сибирское;1
80;"МАОУ ""Центр образования"" номер 159";Уфа;1
80;Лицей № 11;Новокузнецк;6
80;Кузнецкий индустиральный техникум г.Новокузнецк;Новокузнецк;1
80;"МБНОУ ""Гимназия № 17 им. В. П. Чкалова""";Новокузнецк;1
80;№6;Новороссийск;1
80;Педагогический лицей имени А.С. Пушкина (НГПЛ);Новосибирск;1
80;Структурное подразделение НГУ Специализированный учебно-научный центр Университета;Новосибирск;2
80;Специализированный учебно-научный центр НГУ;Новосибирск;15
80;МБОУ Лицей №81;Новосибирск;4
80;"МБОУ города Новосибирска ""Средняя общеобразовательная школа №137 с углубленным изучением иностранных языков""";Новосибирск;1
80;МБОУ СОШ №56;Новосибирск;1
80;МБОУ СОШ 92;Новосибирск;2
80;МБОУ СОШ №26;Новосибирск;1
80;МАОУ Гимназия №12;Новосибирск;5
80;МБОУ Гимназия № 3 в Академгородке;Новосибирск;3
80;"МБОУ г. Новосибирска ""Гимназия №3 в Академгородке""";Новосибирск;4
80;Гимназия 15 Содружество МАОУ;Новосибирск;1
80;Инженерный лицей Новосибирского государственного технического университета;Новосибирск;7
80;"МБОУ ""Лицей №136""";Новосибирск;1
80;БОУ г. Омска СОШ №17;Омск;1
80;Средняя общеобразовательная школа № 56 с углублённым изучением отдельных предметов;Омск;3
80;"ФГБОУ ВО ОмГПУ ""Академический лицей""";Омск;1
80;"КГУ ""Комплекс ""Детский сад-школа-гимназия №47"" города Астаны";Нур-Султан;1
80;КГУ Школа-Лицей №1 г. Астана;Нур-Султан;3
80;Гимназия № 1 г.Ноябрьска;Ноябрьск;1
80;Школа-гимназия №2 имени Гафу Каирбекова;Нур-Султан;4
80;Средняя общеобразовательная школа 43 г.Павлодар Р.Казахстан;Павлодар;1
80;МОАУ Гимназия №4;Оренбург;2
80;Онгудайская средняя образовательная школа имени С.Т.Пекпеева;Онгудай;1
80;МОУ СОШ №4;Орехово-Зуево;1
80;МОАУ Гимназия № 2 г. Орска;Орск;1
80;Средняя общеобразовательная школа 31 г.Орск;Орск;2
80;ОСОШ №1 г.Перми;Пермь;1
80;"Муниципальное автономное общеобразовательное учреждение ""Средняя общеобразовательная школа №146 с углубленным изучением математики, физики, информатики"" г.Перми Пермского края";Пермь;3
80;"Школа № 1 ""Полифорум""";Серов;1
80;Средняя школа № 1;Серебрянск;1
80;"МАОУ ""Гимназия №1""";Сосновоборск;1
80;Муниципальное автономное общеобразовательное учреждение «Средняя общеобразовательная школа №10» городского округа город Стерлитамак Республики Башкортостан;Стерлитамак;1
80;Муниципальная средняя (полная) общеобразовательная школа № 198 г.Северск;Северск;8
80;Муниципальная средняя (полная) общеобразовательная школа № 196 г.Северск;Северск;1
80;"МБОУ ""Северский лицей""ЗАТО Северск Томской области";Северск;7
80;Средняя общеобразовательная школа №1 г.Свободного Амурской области;Свободный;2
80;ГБОУ Лицей №82 Петроградского района ;Санкт-Петербург;1
80;Сангарская гимназия пгт.Сангар;Сангар;1
80;"Бюджетное общеобразовательное учреждение муниципального образования Динской район ""Средняя общеобразовательная школа №5"" станицы Пластуновской Краснодарского края";Пластуновская;1
80;Средняя общеобразовательная школа 1 Пойковский ХМАО;Пойковский;1
80;МБОУ СОШ №71 имени В.А.Мелера;Прокопьевск;1
80;МОАУ Лицей № 1;Нефтекамск;1
80;"МОАУ ""Гимназия №1""";Нефтекамск;1
80;"МОАУ ""Башкирская гимназия""";Нефтекамск;1
80;МАОУ Гимназия №86;Нижний Тагил;1
80;Православная гимназия во имя Святителя Луки Войно-Ясенецкого города Новокузнецка Кемеровской области;Новокузнецк;1
80;"МБОУ ""СОШ №93""";Новокузнецк;1
80;МБОУ СОШ №4 г. Новокузнецк;Новокузнецк;1
80;Минусинский кадетский корпус;Минусинск;1
80;Средняя общеобразовательная школа 4 им. героя совтского союза М.П. Хвастанцева г.Минусинск;Минусинск;1
80;Гимназия 5 г.Мегион;Мегион;1
80;"Муниципальное Автономное Нетиповое Общеобразовательное Учреждение ""Гимназия №2""";Мариинск;2
80;Курагинская средняя школа 3 п.Курагино Красноярский кр.;Курагино;1
80;Средняя общеобразовательная школа 56 г.Кургана;Курган;1
80;"МАНОУ ""Лицей № 4"" Ленинск-Кузнецкого городского округа Кемеровской области";Ленинск-Кузнецкий;4
80;ЧОУ Лесосибирская православная гимназия;Лесосибирск;1
80;Средняя общеобразовательная школа 9 г.Лесосибирск;Лесосибирск;1
80;Школа №2;Ленинск-Кузнецкий;1
80;МАОУ Гимназия №2;Красноярск;1
80;МАОУ Гимназия 10;Красноярск;1
80;" муниципальное бюджетное общеобразовательное учреждение ""Средняя школа №134""";Красноярск;1
80;"МАОУ ""Средняя школа №143"" имени Тимошенко А.В."" г. Красноярска";Красноярск;1
80;Лицей№ 3;Красноярск;1
80;"муниципальное автономное общеобразовательное учреждение ""Гимназия № 14 управления, экономики и права""";Красноярск;1
80;Муниципальное казенное общеобразовательное учреждение Новосибирского района Новосибирской области Краснообская средняя общеобразовательная школа №2;Краснообск;1
80;Средняя общеобразовательная школа 5 г.Колпашево;Колпашево;2
80;Кожевниковская муниципальная средняя (полная) общеобразовательная школа № 1;Кожевниково;1
80;"МАОУ ""СОШ №7"" города Колпашева Томской области";Колпашево;1
80;МАОУ Лицей№1;Канск;6
80;Средняя общеобразовательная школа-гимназия 11 города Каракол Иссык-кульской области;Каракол;1
80;Губернаторский многопрофильный лицей-интернат г.Кемерово;Кемерово;17
80;"МАОУ ""СОШ №78""";Кемерово;6
80;"МБОУ ""Гимназия №1"" г. Кемерово";Кемерово;9
80;"МОУ ""Гимназия №1""";Кемерово;1
80;"МБОУ""СОШ""№82";Кемерово;2
80;МБОУ Лицей № 89;Кемерово;7
80;"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ  ""СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА № 97""";Кемерово;1
80;"Муниципальное бюджетное общеобразовательное учреждение г. Астрахани ""Гимназия №4"" Астраханская область";Астрахань;1
80;Средняя общеобразовательная школа 55 г.Барнаула;Барнаул;2
80;"МБОУ ""СОШ №55"" г.Барнаула Алтайского края";Барнаул;1
80;"МБОУ ""Ключевская средняя общеобразовательная школа №1"" Ключевского района Алтайского края ";Барнаул;1
80;Средняя общеобразовательная школа 4 г.Белогорска;Белогорск;1
80;Гимназия №1 имени Тасирова Г.Х. города Белово;Белово;7
80;Средняя общеобразовательная школа 40 имени Вячеслава Токарева города Бийска Алтайского края;Бийск;2
80;Средняя общеобразовательная школа 1 г.Березовский;Березовский;4
80;МАОУ Спасская СОШ Томского района Томской области;Батурино;1
80;Средняя школа 1 Алданского района г.Алдан;Алдан;1
80;"МБОУ города Абакана ""Гимназия""";Абакан;5
80;Средняя общеобразовательная школа 12 г.Анжеро-Судженск;Анжеро-Судженск;6
80;МОУСредняя общеобразовательная школа № 12 г.Анжеро-Судженск;Анжеро-Судженск;2
80;Анастасьевская муниципальная средняя (полная) общеобразовательная школа;Анастасьевка;1
80;МАОУ Лицей ИГУ города Иркутска;Иркутск;1
80;Ирбейская школа №1 имени Давыдова;Ирбейское;1
80;Байкальский государственный университет;Иркутск;1
80;МБОУ Игринская СОШ №4;Игра;1
80;МАОУ СОШ №10 с углубленным изучением иностранного языка;Златоуст;1
80;Средняя общеобразовательная школа 163 г.Зеленогорск;Зеленогорск;1
80;МАОУСОШ №16;Екатеринбург;1
80;"МАОУ ""Закаменская СОШ №1""";Закаменск;1
80;"Краевая школа-интернат по работе с одаренными детьми Школа космонавтики""";Железногорск;3
80;Муниципальное казенное общеобразовательное учреждение Здвинская средняя школа №2;Здвинск;1
80;Лицей 102 г.Железногорск;Железногорск;8
80;МБОУ Средняя школа № 106 с углубленным изучением математики;Железногорск;1
80;МБОУ Средняя общеобразовательная школа №1;Бийск;2
80;"Лицей федерального государственного бюджетного образовательного учреждения ""Приамурский государственный университет имени Шолом-Алейхема""";Биробиджан;1
80;МАОУ Богандинская СОШ №1;Богандинский;1
80;Средняя общеобразовательная школа 32 г.Братск;Братск;1
80;Большелеушинская средняя общеобразовательная школа ;Большие Леуши;1
80;МБОУ СОШ №74;Владивосток;1
80;Дальневосточный федеральный университет;Владивосток;1
80;Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №47 города Владикавказа Республики Северная Осетия-Алания;Владикавказ;1
79;Бийский лицей-интернат Алтайского края;Бийск;6
79;"КГАОУ ""Школа космонавтики""";Железногорск;12
79;МАОУ Лицей №130;Екатеринбург;2
79;МАОУ Лицей №110;Екатеринбург;2
79;Гимназия №164 г.Зеленогорска;Зеленогорск;2
79;Средняя общеобразовательная школа № 10 с углубленным изучением отдельных предметов г.Ангарск;Ангарск;6
79;Общеобразовательная школа 7 г.Алматы Р.Казахстан;Алматы;1
79;"МБОУ ""Лицей №15""";Березовский;6
79;Гимназия №1 имени Тасирова Г.Х. города Белово Кемеровской области;Белово;2
79;"МБОУ ""Лицей №129"" имени Сибирского батальона 27-й стрелковой дивизии";Барнаул;5
79;"МОУ ""Лицей №1""";Ачинск;8
79;Средняя общеобразовательная школа №47 Барабинского р-на Новосибирской области;Барабинск;2
79;Средняя общеобразовательная школа № 54 г. Кемерово;Кемерово;3
79;"МБОУ ""СОШ 40""";Кемерово;2
79;Средняя общеобразовательная школа № 93 г. Кемерово;Кемерово;2
79;МБОУ Средняя общеобразовательная школа 7 г.Колпашево;Колпашево;4
79;Муниципальное автономное общеобразовательное учреждение                 «Средняя школа «Комплекс Покровский» №153;Красноярск;2
79;Гимназия № 12 г.Ленинска-Кузнецкого МО Ленинск-Кузнецкого городского округа;Ленинск-Кузнецкий;2
79;"муниципальное бюджетное общеобразовательное учреждение города Кургана ""Гимназия №31"" Курганской области";Курган;2
79;МБОУ СОШ №77;Новокузнецк;3
79;Сибирский государственный индустриальный университет;Новокузнецк;1
79;Средняя общеобразовательная школа 14 г.Нижневартовск;Нижневартовск;2
79;"Муниципальное бюджетное общеобразовательное учреждение ""Средняя общеобразовательная школа №45"" города Прокопьевска Кемеровской области";Прокопьевск;6
79;муниципальное образовательное учреждение средняя общеобразовательная школа 56 пгт. Промышленная;Промышленная;4
79;Лицей г.Рубцовска;Рубцовск;2
79;Северский физико-математический лицей;Северск;4
79;Средняя общеобразовательная школа №198 г.Северска закрытого адиминстартивно-территориального образования Северск Томской области;Северск;3
79;Средняя общеобразовательная школа № 88 имени А.Бородина и А.Кочева;Северск;5
79;Муниципальная средняя (полная) общеобразовательная школа № 83 г.Северск;Северск;5
79;"МБОУ ""Советская СОШ""";Советское;2
79;Муниципальное автономное общеобразовательное учреждение Гимназия № 1 города Сосновоборска;Сосновоборск;3
79;"КГУ ""Школа-лицей №72""";Нур-Султан;1
79;Средняя общеобразовательная школа 97 г.Омска;Омск;1
79;"МАОУ г. Новосибирска ""Вторая Новосибирская гимназия""";Новосибирск;2
79;Средняя общеобразовательная школа № 49;Новосибирск;2
79;СУНЦ Университета, г. Новосибирск;Новосибирск;5
79;Профессиональный лицей №53 г. Новокуйбышевск Самарской обл.;Новокуйбышевск;1
79;"МБНОУ ""Гимназия №59""";Новокузнецк;7
79;Лицей 84;Новокузнецк;2
79;Ушановская средняя школа Глубоковского р-на ВКО Р.Казахстан;Ушаново;1
79;"КГУ ""Школа-лицей №11"" ";Усть-Каменогорск;3
79;Средняя школа имени Бауыржана Момышулы;Урджар;1
79;Средняя школа 24 г.Усть-Каменогорск Р.Казахстан;Усть-Каменогорск;2
79;ФГАОУ ВО Тюменский государственный университет;Тюмень;6
79;Средняя школа № 1 уезда Вэнь провинции Хэнань;Цзяоцзо;2
79;"МБОУ ""Лицей имени А.Г. Баженова"" г. Черногорска Республики Хакасия";Черногорск;11
79;Министерство воспитания и образования;Хартум;1
79;МБОУ СОШ №11 посёлка Шерегеш,Таштагольского района.;Шерегеш;2
79;Средняя общеобразовательная школа № 4 им.И.С.Черных;Томск;7
79;Муниципальная средняя (полная) общеобразовательная школа № 37 г.Томск;Томск;11
79;МБОУ лицей при ТПУ г.Томска;Томск;38
79;Муниципальное общеобразовательное учреждение Академический лицей г.Томск;Томск;10
79;МАОУ лицей №1 имени А.С.Пушкина г. Томск Томской области;Томск;3
79;Гимназия № 26 г.Томск;Томск;7
79;Средняя общеобразовательная школа № 22 города Южно-Сахалинска;Южно-Сахалинск;2
78;Сахалинский государственный университет;Южно-Сахалинск;1
78;"Муниципальное бюджетное общеобразовательное учреждение ""Средняя общеобразовательная школа №8 г.Юрги""";Юрга;1
78;Троицкая средняя общеобразовательная школа Кемеровской обл.;Троицкое;2
78;Трудармейская средняя общеобразовательная школа;Трудармейский;1
78;МАОУ Сибирский лицей г.Томска;Томск;6
78;МАОУ СОШ №25;Томск;1
78;МАОУ гимназия №56 г.Томска;Томск;5
78;МАОУ СОШ № 36 г. Томска;Томск;5
78;МАОУ гимназия № 55 г.Томска;Томск;1
78;Лицей № 51 г.Томска;Томск;5
78;Муниципальное автономное общеобразовательное учереждение гимназию № 26 г. Томска;Томск;1
78;Муниципальная средняя (полная) общеобразовательная школа № 43 г.Томск;Томск;5
78;Средняя общеобразовательная школа 67 г.Томска;Томск;1
78;МБОУ Академический лицей г. Томска имени Г.А. Псахье;Томск;8
78;Муниципальная средняя (полная) общеобразовательная школа № 35 г.Томск;Томск;2
78;Томский государственный архитектурно-строительный университет;Томск;1
78;Средняя общеобразовательная школа №5;Томск;1
78;Томский химико-технологический лицей № 42;Томск;1
78;МАОУ СОШ №9 с углубленным изучением отдельных предметов;Тобольск;1
78;"КГУ ""Гимназия №1 города Темиртау""";Темиртау;2
78;Средняя общеобразовательная школа 45 г.Сургут;Сургут;3
78;МБОУ СОШ № 13;Сургут;1
78;Тверской машиностроительный колледж;Тверь;1
78;"МБОУ ""Средняя общеобразовательная школа № 11""";Шерегеш;1
78;Средняя школа № 27 города Шэньян;Шеньян;1
78;МБОУ СОШ №16;Чита;1
78;Средняя школа р-на Юнчуань;Чунцин;1
78;Средняя школа № 2 р-на Ваньчжоу ;Чунцин;1
78;Средняя школа «Фэнлэ» р-на Кайчжоу;Чунцин;1
78;"КГУ ""Средняя школа-гимназия села Ушконыр с дошкольным мини-центром"" Карасайскогорайона Алматинской области";Шамалган;1
78;Средняя школа №2 города Хучжоу;Хучжоу;1
78;Средняя общеобразовательная школа 1 г.Ханты-Мансийск;Ханты-Мансийск;3
78;Муниципальное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №12;Хабаровск;1
78;Средняя общеобразовательная школа 63 г.Улан-Удэ;Улан-Удэ;2
78;Гимназия №1 г.Тюмени;Тюмень;1
78;Средняя школа №2 города Тяньшуй;Тяньшуй;1
78;Гимназия 33 г.Улан-Удэ;Улан-Удэ;1
78;Средняя общеобразовательная школа 32 г. Улан-Удэ;Улан-Удэ;1
78;Школа-центр дополнительного образования №19 акимата города Усть-Каменогорска;Усть-Каменогорск;1
78;"МБОУ ""Средняя общеобразовательная школа №10"" города Усолье-Сибирское Иркутской области";Усолье-Сибирское;1
78;средняя школа №45;Уфа;1
78;Структурное подразделение Новосибирского государственного университета Специализированный учебно-научный центр Университета;Новосибирск;5
78;Структурное подразделение Новосибирского государственного угниверситета-Специализированный учебно-научный центр НГУ г.Новосибирск;Новосибирск;2
78;Новосибирский государственный педагогический университет;Новосибирск;3
78;"МАОУ ""Гимназия №7 ""Сибирская""";Новосибирск;1
78;МБОУ СОШ 67;Новосибирск;1
78;"МБОУ лицей 22 ""Надежда сибири""";Новосибирск;1
78;"Гимназия №16 ""Французская""";Новосибирск;1
78;"МАОУ ""Лицей №56""";Новоуральск;1
78;Средняя школа №1 с углубленным изучением физики и математики им. А.П.Завенягина г. Норильск Красноярский край;Норильск;1
78;Одесская средняя общеобразовательная школа Одесского района;Одесское;1
78;Лицей 64 г.Омска;Омск;2
78;"БОУ г.Омска ""Гимназия №9""";Омск;1
78;КГУ Гимназия 6;Нур-Султан;1
78;Школа №482;Парголово;1
78;"КОММУНАЛЬНОЕ ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ ""СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА № 13 ОТДЕЛА ОБРАЗОВАНИЯ АКИМАТА ГОРОДА ЭКИБАСТУЗА""";Павлодарская;1
78;Средняя школа старшей ступени р-на Дава города Паньцзинь ;Паньцзинь;1
78;Физико-математический лицей;Оренбург;1
78;Средняя общеобразовательная школа 31 г.Осинники;Осинники;3
78;Муниципальное бюджетное общеобразовательное учреждение Степановская средняя общеобразовательная школа;Степановка;1
78;Сосново-Озерская средняя общеобразовательная школа 1 с.Сосново-Озерское Еравнинского р-на Р.Бурятия;Сосново-Озерское;1
78;муниципальное общеобразовательное бюджетное учреждение лицей №22 г.Сочи Краснодарского края;Сочи;1
78;"Муниципальное общеобразовательное бюджетное учреждение ""Лицей Соль-Илецкого городского округа"" Оренбургской области";Соль-Илецк;1
78;"Муниципальное общеобразовательное учреждение ""Северская гимназия"" ЗАТО Северск Томской области";Северск;13
78;Средняя общеобразовательная школа 1 им.Н.Г.Чернышевского г.Семей Р.Казахстан;Семей;5
78;Средняя общеобразовательная школа № 84 г.Северска Томской области;Северск;1
78;МАОУ СОШ №77;Свердловская;1
78;Средняя общеобразовательная школа 5 г.Радужный;Радужный;1
78;Риддерский аграрно-технический колледж;Риддер;1
78;Академическая гимназия 56;Санкт-Петербург;1
78;"КГУ ""Общеобразовательная школа №1"" акимата города Сарани";Сарань;2
78;МБОУ Средняя общеобразовательная школа №12 им. Л.А.Лапина гор. Сарапула;Сарапул;1
78;МБОУ СОШ № 7;Сарапул;1
78;муниципальное казенное общеобразовательное учреждение Порошинская средняя общеобразовательная школа Камышловского района Свердловской области;Порошина;1
78;"МБОУ ""Средняя школа №104"" пос. Подгорный ЗАТО Железногорск Красноярского края";Подгорный;2
78;МБОУ СОШ №20;Подгорная;1
78;Средняя общеобразовательная школа №14 с углубленным изучением отдельных предметов;Полысаево;2
78;"МБОУ ""Лицей №1""";Нефтеюганск;1
78;Информационно-технологический лицей 24 г.Нерюнгри;Нерюнгри;1
78;МБОУ Гимназия №1;Находка;1
78;"Муниципальное бюджетное общеобразовательное учреждение ""Средняя общеобразовательная школа №14 г.Назарово Красноярского края""";Назарово;3
78;МОУ СОШ 1;Надым;1
78;"Муниципальное казённое общеобразовательное учреждение ""Средняя общеобразовательная школа г. Нариманов"" Астраханской области";Нариманов;1
78;Средняя общеобразовательная школа 8 г.Новокузнецка;Новокузнецк;1
78;МБОУ СОШ №32 ;Нижний Тагил;1
78;Средняя общеобразовательная школа 3 г.Куйбышева Новосибирской области;Куйбышев;1
78;Куйбышевский политехнический колледж;Куйбышев;16
78;Кулундинская средняя общеобразовательная школа 1 Кулундинского района Алтайского края;Кулунда;1
78;"Муниципальное бюджетное общеобразовательное учреждение ""Средняя общеобразовательная школа №3""";Кумертау;1
78;Средняя общеобразовательная школа 19 с углубленным изучением отдельных предметов г.Междуреченска;Междуреченск;1
78;"Муниципальное общеобразовательное учреждения ""Средняя общеобразовательная школа № 64 имени Б. Ручьева"" ";Магнитогорск;1
78;"муниципальное автономное нетиповое общеобразовательное учреждение ""Гимназия №2"" города Мариинска Кемеровской области";Мариинск;1
78;"МАОУ ""Лицей №6""";Миасс;1
78;Шегарская муниципальная средняя (полная) общеобразовательная школа № 1;Мельниково;2
78;"Муниципальное автономное общеобразовательное учреждение ""Средняя школа № 152 имени А.Д. Березина"" г.Красноярска";Красноярск;1
78;МБОУ Лицей №8;Красноярск;1
78;Средняя общеобразовательная школа 24 г.Красноярск;Красноярск;2
78;Лицей №6;Красноярск;1
78;Кривошеинская средняя общеобразовательная школа имени Героя Советского Союза Федора Матвеевича Зинченко села Кривошеина Томской области;Кривошеино;1
78;Кривошеинская муниципальная средняя (полная) общеобразовательная школа;Кривошеино;1
78;Средняя общеобразовательная школа 31 поселка Краснобродского Кемеровской облости;Краснобродский;1
78;Средняя общеобразовательная школа 1 г.Корсакова;Корсаков;1
78;Средняя общеобразовательная школа 3 г.Кодинск;Кодинск;1
78;Средняя общеобразовательная школа №7 г. Качканар;Качканар;1
78;Технический лицей 176 Карасукского района Новосибирской области;Карасук;7
78;Карагандинский государственный технический университет;Караганда;1
78;Средняя общеобразовательная школа 15 г.Караганда Р.Казахстан;Караганда;1
78;"МБОУ ""Средняя общеобразовательная школа №84"" г. Кемерово";Кемерово;1
78;МБОУ СОШ №24;Кемерово;3
78;МБОУ СОШ №19;Кемерово;3
78;Средняя общеобразовательная школа 28 г.Балаково;Балаково;1
78;Баргузинская средняя общеобразовательная школа п.Баргузин;Баргузин;1
78;школа 128;Барнаул;1
78;"МАОУ ""Школа №3 с углубленным изучением математики""";Ачинск;1
78;Гимназия 42 г.Барнаул;Барнаул;6
78;КГУ Школа-гимназия 44 Турксибского района города Алматы;Алматы;1
78;МБОУ Амитхашинская СОШ;Амитхаша;1
78;Муниципальная средняя (полная) общеобразовательная школа № 4 г.Асино;Асино;6
78;Муниципальная средняя (полная) общеобразовательная школа № 1 г.Асино;Асино;1
78;МБОУ Лицей г.Абакан;Абакан;3
78;Соленоозерная средняя школа №12 ;Абакан;1
78;"Муниципальное бюджетное общеобразовательное учреждение города Абакана ""Гимназия""";Абакан;1
78;Средняя общеобразовательная школа 172 г.Зеленогорск;Зеленогорск;3
78;Гимназия 44 г.Иркутск;Иркутск;1
78;Каменский лицей имени Кожевина В.Е.;Каменск;1
78;Казанский торгово-экономический техникум;Казань;1
78;"МБОУ ""СОШ №84 с углубленным изучением отдельных предметов""";Ижевск;1
78;МБОУ города Иркутска СОШ с углубленным изучением отдельных предметов №19;Иркутск;1
78;МАОУ СОШ №181;Екатеринбург;1
78;МАОУ СОШ с УИОП №76;Екатеринбург;1
78;Краевая общеобразовательная школа-интернат по работе с одарёнными детьми Школа космонавтики г. Железногорск;Железногорск;4
78;Жезказганский политехнический колледж г.Жезказган Р.Казахстан;Жезказган;1
78;Школа 90;Железногорск;1
78;Средняя общеобразовательная школа 15 с углубленным изучением отдельных предметов г.Заринск;Заринск;1
78;"МКОУ ""Жилинская СОШ""";Жилино;1
78;Муниципальное бюджетное общеобразовательное учреждение - средняя общеобразовательная школа № 1 г. Завитинска Амурской области;Завитинск;1
78;Школа-гимназия №33 с углубленным изучением экономики и права города Бишкек;Бишкек;1
78;"Федеральное государственное бюджетное образовательное учреждение высшего образования ""Амурский государственный университет"" г. Благовещенска Амурской области";Благовещенск;1
78;Быстроистокская общеобразовательная средняя (полная) школа села Быстрый Исток;Быстрый Исток;1
78;Гальбштадтская средняя общеобразовательная школа Немецкого национального района Алтайского края;Гальбштадт;1
78;МАОУ Винзилинская СОШ;Винзили;1
78;МБОУ СОШ №48;Владивосток;1
77;Республиканский классический лицей;Горно-Алтайск;19
77;"Средняя общеобразовательная школа для девочек ""Аль-Райя"" ";Дубаи;1
77;"Лицей ""Бригантина"" г.Заринск";Заринск;5
77;Жезказганский индустриально-гуманитарный колледж;Жезказган;1
77;МБОУ Гимназия № 91 имени М.В. Ломоносова;Железногорск;2
77;Емельяновская средняя общеобразовательная школа 1 Емельяновского района Красноярского края;Емельяново;2
77;МБОУСОШ№1 п.г.т. Каа-Хем;Каа-Хем;2
77;Средняя школа №11 города Алтай;Алтай;2
77;"МАОУ ""СОШ с углублённым изучением английского языка №27";Ангарск;2
77;"МАОУ ""Ангарский лицей №1"" Иркутской области";Ангарск;5
77;Аль-Ирак Аль-Джадид;Багдад;1
77;Бакчарская средняя общеобразовательная школа;Бакчар;6
77;МБОУ Гимназия №17;Кемерово;5
77;МБОУ СОШ №10;Кемерово;3
77;Средняя общеобразовательная школа № 37;Кемерово;2
77;Средняя общеобразовательная школа № 31;Кемерово;2
77;"МБОУ ""Лицей №23"" ";Кемерово;9
77;"ГУ ""Средняя школа имени Досова отдела образования Бурабайского района";Катарколь;1
77;Многопрофильная гимназия 5 Тандау г.Кокшетау Р.Казахстан;Кокшетау;1
77;"МБОУ ""Копьёвская средняя общеобразовательная школа с углублённым изучением отдельных предметов""";Копьево;4
77;Муниципальная средняя (полная) общеобразовательная школа № 4 г.Колпашево;Колпашево;2
77;МАОУ «Гимназия № 9»;Красноярск;3
77;МБОУ Лицей №2;Красноярск;2
77;Средняя общеобразовательная школа 16 г.Минусинск;Минусинск;3
77;Средняя общеобразовательная школа № 49;Новокузнецк;2
77;Средняя общеобразовательная школа №99;Новокузнецк;3
77;"МНБОУ ""Лицей №76"" города Новокузнецка Кемеровской области";Новокузнецк;5
77;"МБОУ ""Лицей № 35 имени А. И. Герлингер"" г. Новокузнецка";Новокузнецк;2
77;Средняя школа Альмитак;Мосул;1
77;Самусьский лицей имени академика В.В.Пекарского ЗАТО Северск;Самусь;6
77;"КГУ ""Боголюбовская средняя школа """;Северо-Казахстанская;1
77;Муниципальная средняя (полная) общеобразовательная школа № 89 г.Северск;Северск;3
77;"Лицей ""Билим Инновация""";Семей;2
77;"КГУ ""СОШ-лицей №7"" ГУ ""Отдел образования города Семей ВКО""";Семей;1
77;Средняя школа химико-технологического института района Линьтун, г. Сиань;Сиань;1
77;"КГУ ""Школа-лицей №59""";Нур-Султан;2
77;МБОУ Октябрьская средняя общеобразовательная школа Томского района Томской области;Октябрьское;2
77;Средняя общеобразовательная школа 3 г.Нягань;Нягань;3
77;Средняя общеобразовательная школа № 20 г.Черногорск;Черногорск;2
77;Средняя общеобразовательная школа № 8 г.Читы Забайкальского края;Чита;3
77;Школа-лицей 46;Шымкент;4
77;Многопрофильная гимназия №41 им.А.С.Пушкина г.Тараз Р.Казахстан;Тараз;2
77;Томский физико-технический лицей города Томска Томской области;Томск;5
77;Средняя общеобразовательная школа № 11 г.Томска;Томск;2
77;Томский механико-технологический техникум;Томск;2
77;Муниципальная средняя (полная) общеобразовательная школа № 31 г.Томск;Томск;2
77;Муниципальная средняя (полная) общеобразовательная школа № 19 г.Томск;Томск;5
77;Муниципальная средняя (полная) общеобразовательная школа № 23 г.Томск;Томск;7
77;МАОУ СОШ №41 г.Томска;Томск;2
77;Русская классическая гимназия №2 г.Томска;Томск;2
77;Муниципальное общеобразовательное учреждение гимназия № 29 г.Томск;Томск;17
77;Муниципальное общеобразовательное учреждение гимназия № 2 г.Томск;Томск;2
77;МАОУ гимназию №29 г. Томска;Томск;2
