Учебное_заведение;Город;Число_поступающих;Средний_балл;Широта;Долгота;Расстояние;
Сахалинский государственный университет;Южно-Сахалинск;1;87;46,959133;142,7381252;3987
гимназия №69 им. Чередова И.М.;Омск;2;87;54,9848136;73,3674638;743
Средняя общеобразовательная школа-гимназия №9;Павлодар;1;87;52,28333;76,96667;695
АОО Назарбаев Интеллектуальная школа;Нур-Султан;1;87;51,1801;71,44598;1061
Канонерская средняя школа Бескарагайского р-на Восточно-Казахстанской области;Канонерка;3;87;50,74724888;79,67469192;726
Школа-лицей им. Х. Жээнбаева ;Бостери;1;87;42,660795;77,188343;1632
Школа-гимназия 10 г.Абая Карагандинской обл. Р.Казахстан;Абай;1;86;49,63575;72,86164;1107
КГУ Лицей №134 Управления образования города Алматы;Алматы;1;86;43,25667;76,92861;1576
средняя школа имени Н. Алдабергенова;Карабулак;1;86;43,3054762;44,9094521;3158
Муниципальное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №19;Ишимбай;1;86;53,4546314;56,043874;1860
Среднее общеобразовательное учреждение № 81 района Сино г.Душанбе;Душанбе;1;86;38,53575;68,77905;2322
Общеобразовательная средняя школа 22 г.Жезказган Р.Казахстан;Жезказган;7;86;47,78333;67,76667;1512
КГУ Комплекс Детский сад-школа-гимназия №47 города Астаны;Нур-Султан;1;86;51,1801;71,44598;1061
Бюджетное общеобразовательное учреждение города Омска «Средняя общеобразовательная школа № 53»;Омск;1;86;54,9848136;73,3674638;743
Павлодарский машиностроительный колледж Р.Казахстан;Павлодар;1;86;52,28333;76,96667;695
Средняя школа №3 города Курчатова Р.Казахстан;Курчатов;3;86;51,6605475;35,6571711;3187
МБОУ Средняя школа №134;Красноярск;1;86;56,009466;92,8524162;491
Средняя общеобразовательная школа 143 г.Красноярска;Красноярск;1;86;56,009466;92,8524162;491
Сибирский федеральный университет;Красноярск;1;86;56,009466;92,8524162;491
Шегарская муниципальная средняя (полная) общеобразовательная школа № 2;Мельниково;1;86;56,55738;84,0835;54
Гимназия 24 г.Междуреченск;Междуреченск;1;86;53,6865695;88,0703888;369
Муниципальное автономное общеобразовательное учреждение «Миасская средняя общеобразовательная школа № 16»;Миасс;1;86;55,0455774;60,1077757;1553
МБОУ Средняя общеобразовательная школа №2;Ленинск-Кузнецкий;1;86;54,6674092;86,1796724;216
МОУ Гимназия №18;Магнитогорск;1;86;53,4071891;58,9791432;1682
МБОУ СОШ №47;Нижний Новгород;1;86;56,3242093;44,0053948;2480
Муниципальное казенное общеобразовательное учреждение Средняя школа № 5 городского округа город Михайловка Волгоградской области;Михайловка;1;86;50,0708749;43,2400847;2814
Структурное подразделение Новосибирского государственного угниверситета-Специализированный учебно-научный центр НГУ г.Новосибирск;Новосибирск;1;86;55,0281016;82,9210575;206
Средняя общеобразовательная школа 12 г.Новоалтайск;Новоалтайск;1;86;53,4120811;83,9311249;348
ГОУ СПО Юргинский техникум отраслевых технологий и права;Юрга;1;86;55,7202689;84,8885516;85
МБОУ Средняя общеобразовательная школа № 14 имени К.С. Федоровского г. Юрги Кемеровской области РФ;Юрга;2;86;55,7202689;84,8885516;85
ГОУНПО Профессиональное училище №55;Юрга;2;86;55,7202689;84,8885516;85
Средняя общеобразовательная школа 8 г.Южно-Сахалинск;Южно-Сахалинск;1;86;46,959133;142,7381252;3987
Тюменский государственный университет;Тюмень;1;86;57,1530824;65,5343118;1179
