Учебное_заведение;Город;Число_поступающих;Средний_балл;Широта;Долгота;Расстояние;
МБОУ Лицей имени А.Г. Баженова г. Черногорска Республики Хакасия;Черногорск;1;75;53,8258425;91,3259669;501
МБОУ Лицей города Юрги ;Юрга;2;74;55,7202689;84,8885516;85
Муниципальное общеобразовательное учреждение Лицей № 7 г.Томск;Томск;1;74;56,4847036;84,9481737;0
Средняя общеобразовательная школа 160 г.Тайга;Тайга;1;74;56,0622767;85,6207907;63
МАОУ Сибирский лицей г. Томск;Томск;1;74;56,4847036;84,9481737;0
Трудармейская средняя общеобразовательная школа;Трудармейский;1;74;54,132;86,4098;277
МБОУ СОШ №99;Кемерово;1;74;55,3909721;86,0467864;139
МБОУ СОШ №40 имени Катасонова;Кемерово;1;74;55,3909721;86,0467864;139
МБОУ Киселевского городского округа Лицей №1 Кемеровской области;Киселевск;2;74;54,0060382;86,6367387;295
Ижморская средняя общеобразовательная школа №1;Ижморский;1;74;56,19239;86,64161;109
Муниципальное автономное общеобразовательное учреждение Центр образования №47 города Иркутска;Иркутск;1;74;52,2863513;104,280655;1330
Средняя общеобразовательная школа 1 г.Березовский;Березовский;2;74;55,6692853;86,2744636;122
Средняя общеобразовательная школа 1 г.Березовский;Березовский;2;74;56,9096284;60,8180256;1465
МБНОУ Гимназия №70;Новокузнецк;1;74;53,7942757;87,2144046;332
Новосибирский торгово-экономический колледж г.Новосибирск;Новосибирск;1;74;55,0281016;82,9210575;206
Специализированный учебно-научный центр НГУ;Новосибирск;3;74;55,0281016;82,9210575;206
Автономная некоммерческая общеобразовательная организация ШколаВидергебурт;Омская;1;74;60,87406719;79,62018871;576
МБОУ СОШ № 78 г. Северск;Северск;1;73;56,6031143;84,8809687;14
МБОУ Лицей №124;Барнаул;1;73;53,3481145;83,7798362;356
Муниципальная средняя (полная) общеобразовательная школа № 1 г.Асино;Асино;1;73;56,9908444;86,1765724;94
МБОУ средняя общеобразовательная школа №2 Карасукского  района Новосибирской области;Карасук;1;73;53,7343772;78,042457;534
МБОУ СШО №49 города Томска Томской области;Томск;2;73;56,4847036;84,9481737;0
Муниципальная средняя (полная) общеобразовательная школа № 35 г.Томск;Томск;1;73;56,4847036;84,9481737;0
средняя школа № 43;Шымкент;1;73;42,3;69,6;1919
МАОУ Сибирский лицей г.Томска;Томск;1;72;56,4847036;84,9481737;0
Коммунальное государственное учреждение Школа-лицей города Аксу;Аксу;1;72;52,44422;71,95761;949
МАОУ Ангарский лицей № 2 имени М. К. Янгеля;Ангарск;1;72;52,5448102;103,8885385;1293
Муниципальное автономное общеобразовательное учреждение Лицей №7;Бердск;1;72;54,7582375;83,1072212;224
Муниципальное бюджетное общеобразовательное учреждение Средняя общеобразовательная школа №7 города Бирска муниципального района Бирский район Республики Башкортостан;Бирск;1;72;55,4157107;55,5582335;1818
Средняя общеобразовательная школа 5 г.Мыски;Мыски;1;72;53,7125516;87,8056657;358
МАОУ СШ №7;Красноярск;1;72;56,009466;92,8524162;491
Средняя общеобразовательная школа 3 г.Риддер Р.Казахстан;Риддер;1;71;51,07371953;83,94533081;605
МБОУ СОШ п. Пеледуй МО Ленский район РСЯ;Пеледуй;1;71;59,62889;112,74056;1658
Средняя общеобразовательная школа №17;Владивосток;1;71;43,1163807;131,882348;3592
Хакасская национальная гимназия-интернат г.Абакана;Абакан;1;71;53,7223661;91,4437792;514
МБОУСОШ№89;Барнаул;1;71;53,3481145;83,7798362;356
МАОУ СОШ №7 города Колпашева Томской области;Колпашево;1;71;58,3114716;82,9027528;237
КГУ Жаксынская средняя школа №2 Жаксынского района Акмолинской области;Жаксы;1;71;51,93467288;67,30718296;1248
Школа - лицей №23 имени Космодемьянской;Шымкент;1;71;42,3;69,6;1919
МБОУ Многопрофильная гимназия №12 г. Читы Забайкальского края;Чита;1;71;52,0340128;113,4994884;1903
Средняя многопрофильная школа 37 г.Усть-Каменогорск Р.Казахстан;Усть-Каменогорск;1;70;49,97143;82,60586;740
Многопрофильная гимназия №41 им.А.С.Пушкина г.Тараз Р.Казахстан;Тараз;1;70;42,9;71,36667;1791
Школа-гимназия 6 г.Степногорск Р.Казахстан;Степногорск;1;70;52,35062;71,88161;960
Средняя школа 4 г.Петропавловск Р.Казахстан;Петропавловск;2;70;54,86667;69,15;1004
Средняя общеобразовательная школа 25 г.Салаир;Салаир;2;70;54,2351588;85,8029215;256
Сокульская школа-гимназия №1 имени Алымкула Жакшылыкова ;Сокулук;1;69;42,85401;74,30257;1693
МБОУ Гимназия №22 НМР РТ;Нижнекамск;1;69;55,6311963;51,814407;2038
Структурное подразделение НГУ Специализированный учебно-научный центр Университета;Новосибирск;1;69;55,0281016;82,9210575;206
МБОУ СОШ №10;Кемерово;2;69;55,3909721;86,0467864;139
МБОУ Гимназия № 8;Глазов;1;69;58,1359111;52,6634998;1928
Гимназия №1 имени Тасирова Г.Х. города Белово;Белово;1;69;54,4221442;86,3036438;245
Лицей №7 города Бердска Новосибирской области;Бердск;1;69;54,7582375;83,1072212;224
