ID;Балл;Предмет;Город;Дата_Зачисления;Учебное_Заведение
168915;56;Русский язык;Степногорск;03.08.2019;КГУ Школа-гимназия №4 имени Л.Н. Толстого г. Степногорска Акмолинской области
169006;74;Физика;Степногорск;08.08.2019;КГУ Школа-гимназия №4 имени Л.Н.Толстого
169006;64;Русский язык;Степногорск;08.08.2019;КГУ Школа-гимназия №4 имени Л.Н.Толстого
169006;55;Математика;Степногорск;08.08.2019;КГУ Школа-гимназия №4 имени Л.Н.Толстого
165323;90;Физика;Степногорск;03.08.2019;Областная специализированная школа-интернат №4 для одаренных детей Болашак г.Степногорск
169070;89;Физика;Степногорск;03.08.2019;Областная специализированная школа-интернат №4 для одаренных детей Болашак г.Степногорск
169071;86;Физика;Степногорск;03.08.2019;Областная специализированная школа-интернат №4 для одаренных детей Болашак г.Степногорск
169070;80;Русский язык;Степногорск;03.08.2019;Областная специализированная школа-интернат №4 для одаренных детей Болашак г.Степногорск
169071;74;Русский язык;Степногорск;03.08.2019;Областная специализированная школа-интернат №4 для одаренных детей Болашак г.Степногорск
165323;74;Русский язык;Степногорск;03.08.2019;Областная специализированная школа-интернат №4 для одаренных детей Болашак г.Степногорск
165323;73;Математика;Степногорск;03.08.2019;Областная специализированная школа-интернат №4 для одаренных детей Болашак г.Степногорск
169070;63;Математика;Степногорск;03.08.2019;Областная специализированная школа-интернат №4 для одаренных детей Болашак г.Степногорск
169071;48;Математика;Степногорск;03.08.2019;Областная специализированная школа-интернат №4 для одаренных детей Болашак г.Степногорск
167805;87;Химия;Степногорск;25.09.2019;Степногорский политехнический колледж
167805;65;Математика;Степногорск;25.09.2019;Степногорский политехнический колледж
167805;56;Русский язык;Степногорск;25.09.2019;Степногорский политехнический колледж
166742;91;Русский язык;Степногорск;08.08.2019;Школа-гимназия 6 г.Степногорск Р.Казахстан
168591;89;Физика;Степногорск;03.08.2019;Школа-гимназия 6 г.Степногорск Р.Казахстан
168591;87;Русский язык;Степногорск;03.08.2019;Школа-гимназия 6 г.Степногорск Р.Казахстан
168502;84;Физика;Степногорск;03.08.2019;Школа-гимназия 6 г.Степногорск Р.Казахстан
166742;70;Химия;Степногорск;08.08.2019;Школа-гимназия 6 г.Степногорск Р.Казахстан
168591;64;Математика;Степногорск;03.08.2019;Школа-гимназия 6 г.Степногорск Р.Казахстан
168502;63;Математика;Степногорск;03.08.2019;Школа-гимназия 6 г.Степногорск Р.Казахстан
168502;57;Русский язык;Степногорск;03.08.2019;Школа-гимназия 6 г.Степногорск Р.Казахстан
166742;48;Математика;Степногорск;08.08.2019;Школа-гимназия 6 г.Степногорск Р.Казахстан
165632;71;Русский язык;Стерлитамак;25.09.2019;ГАПОУ Ишимбайский нефтяной колледж
165632;51;Физика;Стерлитамак;25.09.2019;ГАПОУ Ишимбайский нефтяной колледж
165632;50;Математика;Стерлитамак;25.09.2019;ГАПОУ Ишимбайский нефтяной колледж
168862;94;Русский язык;Стрежевой;03.08.2019;МОУ Средняя школа № 5 г. о. Стрежевой с углубленным изучением отдельных предметов
166973;94;Русский язык;Стрежевой;03.08.2019;МОУ Средняя школа № 5 г. о. Стрежевой с углубленным изучением отдельных предметов
167834;89;Русский язык;Стрежевой;03.08.2019;МОУ Средняя школа № 5 г. о. Стрежевой с углубленным изучением отдельных предметов
166959;87;Русский язык;Стрежевой;03.08.2019;МОУ Средняя школа № 5 г. о. Стрежевой с углубленным изучением отдельных предметов
166973;86;Физика;Стрежевой;03.08.2019;МОУ Средняя школа № 5 г. о. Стрежевой с углубленным изучением отдельных предметов
167834;78;Математика;Стрежевой;03.08.2019;МОУ Средняя школа № 5 г. о. Стрежевой с углубленным изучением отдельных предметов
167964;76;Русский язык;Стрежевой;03.08.2019;МОУ Средняя школа № 5 г. о. Стрежевой с углубленным изучением отдельных предметов
166959;76;Физика;Стрежевой;03.08.2019;МОУ Средняя школа № 5 г. о. Стрежевой с углубленным изучением отдельных предметов
166959;76;Математика;Стрежевой;03.08.2019;МОУ Средняя школа № 5 г. о. Стрежевой с углубленным изучением отдельных предметов
167834;74;Физика;Стрежевой;03.08.2019;МОУ Средняя школа № 5 г. о. Стрежевой с углубленным изучением отдельных предметов
168862;74;Физика;Стрежевой;03.08.2019;МОУ Средняя школа № 5 г. о. Стрежевой с углубленным изучением отдельных предметов
168862;70;Математика;Стрежевой;03.08.2019;МОУ Средняя школа № 5 г. о. Стрежевой с углубленным изучением отдельных предметов
166973;70;Математика;Стрежевой;03.08.2019;МОУ Средняя школа № 5 г. о. Стрежевой с углубленным изучением отдельных предметов
167964;60;Физика;Стрежевой;03.08.2019;МОУ Средняя школа № 5 г. о. Стрежевой с углубленным изучением отдельных предметов
167964;56;Математика;Стрежевой;03.08.2019;МОУ Средняя школа № 5 г. о. Стрежевой с углубленным изучением отдельных предметов
166252;96;Творческий конкурс;Стрежевой;03.08.2019;Средняя общеобразовательная школа № 4 г.Стрежевой
166252;87;Русский язык;Стрежевой;03.08.2019;Средняя общеобразовательная школа № 4 г.Стрежевой
170476;80;Русский язык;Стрежевой;08.08.2019;Средняя общеобразовательная школа № 4 г.Стрежевой
170476;70;Математика;Стрежевой;08.08.2019;Средняя общеобразовательная школа № 4 г.Стрежевой
166252;70;Обществознание;Стрежевой;03.08.2019;Средняя общеобразовательная школа № 4 г.Стрежевой
170476;66;Физика;Стрежевой;08.08.2019;Средняя общеобразовательная школа № 4 г.Стрежевой
165949;78;Русский язык;Сургут;29.07.2019;МБОУ СОШ № 13
165949;62;Математика;Сургут;29.07.2019;МБОУ СОШ № 13
165949;59;Физика;Сургут;29.07.2019;МБОУ СОШ № 13
167391;85;Русский язык;Сургут;03.08.2019;МБОУ СОШ №10 с УИОП
167391;84;Математика;Сургут;03.08.2019;МБОУ СОШ №10 с УИОП
167391;80;Физика;Сургут;03.08.2019;МБОУ СОШ №10 с УИОП
170018;80;Математика;Сургут;03.08.2019;МБОУ СОШ №10 с УИОП
170018;72;Русский язык;Сургут;03.08.2019;МБОУ СОШ №10 с УИОП
170018;59;Физика;Сургут;03.08.2019;МБОУ СОШ №10 с УИОП
166243;92;Физика;Сургут;03.08.2019;Средняя общеобразовательная школа 20 г.Сургут
166243;80;Русский язык;Сургут;03.08.2019;Средняя общеобразовательная школа 20 г.Сургут
166243;74;Математика;Сургут;03.08.2019;Средняя общеобразовательная школа 20 г.Сургут
167481;71;Русский язык;Сургут;03.08.2019;Средняя общеобразовательная школа 45 г.Сургут
167481;70;Математика;Сургут;03.08.2019;Средняя общеобразовательная школа 45 г.Сургут
167481;60;Физика;Сургут;03.08.2019;Средняя общеобразовательная школа 45 г.Сургут
165591;91;Русский язык;Сургут;29.07.2019;Средняя общеобразовательная школа 6 г.Сургут
165591;88;Математика;Сургут;29.07.2019;Средняя общеобразовательная школа 6 г.Сургут
165591;82;Физика;Сургут;29.07.2019;Средняя общеобразовательная школа 6 г.Сургут
173540;65;Русский язык;Сюйчжоу;20.08.2019;Средняя школа старшей ступени «Хоуцзи» г. Сюйчжоу
173540;58;Физика;Сюйчжоу;20.08.2019;Средняя школа старшей ступени «Хоуцзи» г. Сюйчжоу
173540;53;Математика;Сюйчжоу;20.08.2019;Средняя школа старшей ступени «Хоуцзи» г. Сюйчжоу
173474;59;Русский язык;Сяньян;20.08.2019;Средняя школа «Цзингань» уезда Цзинъян
173474;53;Физика;Сяньян;20.08.2019;Средняя школа «Цзингань» уезда Цзинъян
173474;51;Математика;Сяньян;20.08.2019;Средняя школа «Цзингань» уезда Цзинъян
172808;86;Физика;Тайга;11.09.2019;Тайгинский техникум железнодорожного транспорта
172808;66;Русский язык;Тайга;11.09.2019;Тайгинский техникум железнодорожного транспорта
172808;60;Математика;Тайга;11.09.2019;Тайгинский техникум железнодорожного транспорта
170664;87;Русский язык;Таксимо;03.08.2019;Таксимовская средняя общеобразовательная школа 3 Муйского р-на Р.Бурятия
170664;74;Физика;Таксимо;03.08.2019;Таксимовская средняя общеобразовательная школа 3 Муйского р-на Р.Бурятия
170664;72;Математика;Таксимо;03.08.2019;Таксимовская средняя общеобразовательная школа 3 Муйского р-на Р.Бурятия
168480;96;Русский язык;Талгар;03.08.2019;общеобразовательная средняя школа-лицей №4 с ДМЦ
168480;88;Физика;Талгар;03.08.2019;общеобразовательная средняя школа-лицей №4 с ДМЦ
168480;62;Математика;Талгар;03.08.2019;общеобразовательная средняя школа-лицей №4 с ДМЦ
171795;57;Физика;Талдыкорган;03.08.2019;Гуманитарно-экономический колледж
171795;56;Русский язык;Талдыкорган;03.08.2019;Гуманитарно-экономический колледж
171795;48;Математика;Талдыкорган;03.08.2019;Гуманитарно-экономический колледж
166649;67;Русский язык;Талдыкорган;25.09.2019;Жетысуский государственный университет им. И.Жансугурова
166649;59;Математика;Талдыкорган;25.09.2019;Жетысуский государственный университет им. И.Жансугурова
166649;51;Физика;Талдыкорган;25.09.2019;Жетысуский государственный университет им. И.Жансугурова
168606;90;Химия;Талдыкорган;03.08.2019;КГУ Специализированный лицей №24 Экономика и бизнес для одаренных детей с обучением на трех языках г. Талдыкорган Алматинская обл.
168606;89;Русский язык;Талдыкорган;03.08.2019;КГУ Специализированный лицей №24 Экономика и бизнес для одаренных детей с обучением на трех языках г. Талдыкорган Алматинская обл.
168606;60;Математика;Талдыкорган;03.08.2019;КГУ Специализированный лицей №24 Экономика и бизнес для одаренных детей с обучением на трех языках г. Талдыкорган Алматинская обл.
166622;93;Русский язык;Талдыкорган;08.08.2019;Комунальное государственное учреждение Средняя школа №8 имени Н. Островского
166622;56;Математика;Талдыкорган;08.08.2019;Комунальное государственное учреждение Средняя школа №8 имени Н. Островского
166622;55;Физика;Талдыкорган;08.08.2019;Комунальное государственное учреждение Средняя школа №8 имени Н. Островского
166818;91;Русский язык;Таловка;03.08.2019;МОУ ТАЛОВСКАЯ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА
166818;70;Математика;Таловка;03.08.2019;МОУ ТАЛОВСКАЯ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА
166818;53;Физика;Таловка;03.08.2019;МОУ ТАЛОВСКАЯ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА
171160;78;Математика;Таловка;03.08.2019;Таловская средняя общеобразовательная школа Змеиногорского района Алтайского края
171160;74;Физика;Таловка;03.08.2019;Таловская средняя общеобразовательная школа Змеиногорского района Алтайского края
171160;73;Русский язык;Таловка;03.08.2019;Таловская средняя общеобразовательная школа Змеиногорского района Алтайского края
167478;91;Русский язык;Тамбовка;03.08.2019;муниципальное бюджетное общеобразовательное учреждение Тамбовская средняя общеобразовательная школа
167478;74;Физика;Тамбовка;03.08.2019;муниципальное бюджетное общеобразовательное учреждение Тамбовская средняя общеобразовательная школа
167478;74;Математика;Тамбовка;03.08.2019;муниципальное бюджетное общеобразовательное учреждение Тамбовская средняя общеобразовательная школа
167478;72;Информатика и ИКТ;Тамбовка;03.08.2019;муниципальное бюджетное общеобразовательное учреждение Тамбовская средняя общеобразовательная школа
166251;70;Русский язык;Тараз;08.08.2019;Многопрофильная гимназия № 41 имени А.Пушкина Жамбылской области города Тараз
166251;64;Физика;Тараз;08.08.2019;Многопрофильная гимназия № 41 имени А.Пушкина Жамбылской области города Тараз
166251;48;Математика;Тараз;08.08.2019;Многопрофильная гимназия № 41 имени А.Пушкина Жамбылской области города Тараз
166557;88;Русский язык;Тараз;08.08.2019;Многопрофильная гимназия №41 им.А.С.Пушкина г.Тараз Р.Казахстан
166557;51;Физика;Тараз;08.08.2019;Многопрофильная гимназия №41 им.А.С.Пушкина г.Тараз Р.Казахстан
166557;48;Математика;Тараз;08.08.2019;Многопрофильная гимназия №41 им.А.С.Пушкина г.Тараз Р.Казахстан
165565;84;Физика;Тараз;03.08.2019;Средняя школа 22 г.Тараз Р.Казахстан
165565;70;Русский язык;Тараз;03.08.2019;Средняя школа 22 г.Тараз Р.Казахстан
165565;55;Математика;Тараз;03.08.2019;Средняя школа 22 г.Тараз Р.Казахстан
166549;83;Физика;Тараз;08.08.2019;Таразский колледж Парасат
166549;72;Русский язык;Тараз;08.08.2019;Таразский колледж Парасат
166549;52;Математика;Тараз;08.08.2019;Таразский колледж Парасат
172513;75;Физика;Тарква;08.08.2019;Частная школа Такоради
172513;62;Русский язык;Тарква;08.08.2019;Частная школа Такоради
172513;50;Математика;Тарква;08.08.2019;Частная школа Такоради
168894;68;Информатика и ИКТ;Тарко-Сале;08.08.2019;Тарко-Салинская средняя школа 2 пгт.Тарко-Сале
168894;57;Русский язык;Тарко-Сале;08.08.2019;Тарко-Салинская средняя школа 2 пгт.Тарко-Сале
168894;50;Математика;Тарко-Сале;08.08.2019;Тарко-Салинская средняя школа 2 пгт.Тарко-Сале
168819;78;Физика;Татарстан;03.08.2019;Средняя общеобразовательная школа №19 с углубленным изучением отдельных предметов
168819;72;Математика;Татарстан;03.08.2019;Средняя общеобразовательная школа №19 с углубленным изучением отдельных предметов
168819;72;Русский язык;Татарстан;03.08.2019;Средняя общеобразовательная школа №19 с углубленным изучением отдельных предметов
170810;91;Русский язык;Ташкент;03.08.2019;Академический лицей при Ташкентском государственном техническом университете им Ислама Каримова
170810;73;Физика;Ташкент;03.08.2019;Академический лицей при Ташкентском государственном техническом университете им Ислама Каримова
170810;54;Математика;Ташкент;03.08.2019;Академический лицей при Ташкентском государственном техническом университете им Ислама Каримова
170364;56;Русский язык;Ташкент;08.08.2019;Академический лицей при Ташкентском институте по проектированию, строительству и эксплуатации автомобильных дорог
170364;53;Физика;Ташкент;08.08.2019;Академический лицей при Ташкентском институте по проектированию, строительству и эксплуатации автомобильных дорог
170364;48;Математика;Ташкент;08.08.2019;Академический лицей при Ташкентском институте по проектированию, строительству и эксплуатации автомобильных дорог
170835;61;Физика;Ташкент;08.08.2019;Ташкентский гидрометеорологический техникум
170835;58;Информатика и ИКТ;Ташкент;08.08.2019;Ташкентский гидрометеорологический техникум
170835;56;Русский язык;Ташкент;08.08.2019;Ташкентский гидрометеорологический техникум
170835;52;Математика;Ташкент;08.08.2019;Ташкентский гидрометеорологический техникум
170817;57;Русский язык;Ташкент;03.08.2019;Ташкентский профессиональный колледж железнодорожного транспорта
170817;53;Физика;Ташкент;03.08.2019;Ташкентский профессиональный колледж железнодорожного транспорта
170817;48;Математика;Ташкент;03.08.2019;Ташкентский профессиональный колледж железнодорожного транспорта
170366;56;Русский язык;Ташкент;08.08.2019;Ташкентский профессиональный колледж радиотехники и автоматики г.Ташкент Р.Узбекистан
170366;56;Физика;Ташкент;08.08.2019;Ташкентский профессиональный колледж радиотехники и автоматики г.Ташкент Р.Узбекистан
170366;48;Математика;Ташкент;08.08.2019;Ташкентский профессиональный колледж радиотехники и автоматики г.Ташкент Р.Узбекистан
167900;96;Физика;Таштагол;03.08.2019;МБОУ СОШ №9 г. Таштагола Кемеровской области
167900;94;Математика;Таштагол;03.08.2019;МБОУ СОШ №9 г. Таштагола Кемеровской области
167900;73;Русский язык;Таштагол;03.08.2019;МБОУ СОШ №9 г. Таштагола Кемеровской области
167760;91;Русский язык;Таштагол;03.08.2019;муниципальное  бюджетное общеобразовательное учреждение Средняя общеобразовательная школа № 11
167760;70;Математика;Таштагол;03.08.2019;муниципальное  бюджетное общеобразовательное учреждение Средняя общеобразовательная школа № 11
167760;53;Физика;Таштагол;03.08.2019;муниципальное  бюджетное общеобразовательное учреждение Средняя общеобразовательная школа № 11
167861;90;Физика;Таштагол;03.08.2019;Средняя общеобразовательная школа 9 г.Таштагол
167838;85;Русский язык;Таштагол;29.07.2019;Средняя общеобразовательная школа 9 г.Таштагол
170723;82;Физика;Таштагол;08.08.2019;Средняя общеобразовательная школа 9 г.Таштагол
170723;80;Русский язык;Таштагол;08.08.2019;Средняя общеобразовательная школа 9 г.Таштагол
167861;80;Математика;Таштагол;03.08.2019;Средняя общеобразовательная школа 9 г.Таштагол
170723;76;Математика;Таштагол;08.08.2019;Средняя общеобразовательная школа 9 г.Таштагол
167861;73;Русский язык;Таштагол;03.08.2019;Средняя общеобразовательная школа 9 г.Таштагол
167838;72;Математика;Таштагол;29.07.2019;Средняя общеобразовательная школа 9 г.Таштагол
167838;66;Физика;Таштагол;29.07.2019;Средняя общеобразовательная школа 9 г.Таштагол
167203;91;Физика;Тверь;11.09.2019;Тверской машиностроительный колледж
167203;78;Русский язык;Тверь;11.09.2019;Тверской машиностроительный колледж
167203;60;Математика;Тверь;11.09.2019;Тверской машиностроительный колледж
173736;90;Русский язык;Текели;11.09.2019;Средняя школа №8 с дошкольным мини-центром г.Текели
173736;71;Математика;Текели;11.09.2019;Средняя школа №8 с дошкольным мини-центром г.Текели
173736;60;Физика;Текели;11.09.2019;Средняя школа №8 с дошкольным мини-центром г.Текели
169189;70;Физика;Текели;03.08.2019;Текелийский профессиональный колледж
169158;70;Физика;Текели;03.08.2019;Текелийский профессиональный колледж
169194;69;Физика;Текели;03.08.2019;Текелийский профессиональный колледж
169166;69;Физика;Текели;03.08.2019;Текелийский профессиональный колледж
169177;68;Физика;Текели;03.08.2019;Текелийский профессиональный колледж
169166;66;Русский язык;Текели;03.08.2019;Текелийский профессиональный колледж
169189;62;Русский язык;Текели;03.08.2019;Текелийский профессиональный колледж
169194;60;Русский язык;Текели;03.08.2019;Текелийский профессиональный колледж
169200;58;Физика;Текели;03.08.2019;Текелийский профессиональный колледж
169200;56;Математика;Текели;03.08.2019;Текелийский профессиональный колледж
169200;56;Русский язык;Текели;03.08.2019;Текелийский профессиональный колледж
169177;56;Русский язык;Текели;03.08.2019;Текелийский профессиональный колледж
169158;56;Русский язык;Текели;03.08.2019;Текелийский профессиональный колледж
169177;52;Математика;Текели;03.08.2019;Текелийский профессиональный колледж
169158;51;Математика;Текели;03.08.2019;Текелийский профессиональный колледж
169166;49;Математика;Текели;03.08.2019;Текелийский профессиональный колледж
169189;48;Математика;Текели;03.08.2019;Текелийский профессиональный колледж
169194;48;Математика;Текели;03.08.2019;Текелийский профессиональный колледж
169158;3;Информатика и ИКТ;Текели;03.08.2019;Текелийский профессиональный колледж
173516;57;Русский язык;Телин;20.08.2019;Корейская средняя школа старшей ступени города Телин 
173516;54;Физика;Телин;20.08.2019;Корейская средняя школа старшей ступени города Телин 
173516;51;Математика;Телин;20.08.2019;Корейская средняя школа старшей ступени города Телин 
173541;60;Русский язык;Телин;20.08.2019;Средняя школа старшей ступени города Телин 
173541;58;Физика;Телин;20.08.2019;Средняя школа старшей ступени города Телин 
173541;55;Математика;Телин;20.08.2019;Средняя школа старшей ступени города Телин 
170322;92;Русский язык;Темиртау;08.08.2019;Средняя школа 16 г.Темиртау Р.Казахстан
170322;83;Физика;Темиртау;08.08.2019;Средняя школа 16 г.Темиртау Р.Казахстан
170322;51;Математика;Темиртау;08.08.2019;Средняя школа 16 г.Темиртау Р.Казахстан
169023;57;Физика;Теректы;03.08.2019;Средняя школа им.Т.Исабаева с пришлольным мини-центром с.Теректы Коксуйского р-на Алматинской области р.Каазхстан
169023;56;Русский язык;Теректы;03.08.2019;Средняя школа им.Т.Исабаева с пришлольным мини-центром с.Теректы Коксуйского р-на Алматинской области р.Каазхстан
169023;52;Математика;Теректы;03.08.2019;Средняя школа им.Т.Исабаева с пришлольным мини-центром с.Теректы Коксуйского р-на Алматинской области р.Каазхстан
170105;98;Русский язык;Тисуль;03.08.2019;Тисульская средняя общеобразовательная школа № 1 Тисульского р-на Кемеровской области
170105;94;Математика;Тисуль;03.08.2019;Тисульская средняя общеобразовательная школа № 1 Тисульского р-на Кемеровской области
165944;94;Русский язык;Тисуль;03.08.2019;Тисульская средняя общеобразовательная школа № 1 Тисульского р-на Кемеровской области
170105;92;Физика;Тисуль;03.08.2019;Тисульская средняя общеобразовательная школа № 1 Тисульского р-на Кемеровской области
167737;91;Русский язык;Тисуль;08.08.2019;Тисульская средняя общеобразовательная школа № 1 Тисульского р-на Кемеровской области
167737;81;Информатика и ИКТ;Тисуль;08.08.2019;Тисульская средняя общеобразовательная школа № 1 Тисульского р-на Кемеровской области
167737;78;Математика;Тисуль;08.08.2019;Тисульская средняя общеобразовательная школа № 1 Тисульского р-на Кемеровской области
165944;74;Математика;Тисуль;03.08.2019;Тисульская средняя общеобразовательная школа № 1 Тисульского р-на Кемеровской области
165944;72;Информатика и ИКТ;Тисуль;03.08.2019;Тисульская средняя общеобразовательная школа № 1 Тисульского р-на Кемеровской области
165944;62;Физика;Тисуль;03.08.2019;Тисульская средняя общеобразовательная школа № 1 Тисульского р-на Кемеровской области
167116;100;Физика;Тобольск;03.08.2019;МАОУ СОШ №9 с углубленным изучением отдельных предметов
167116;94;Математика;Тобольск;03.08.2019;МАОУ СОШ №9 с углубленным изучением отдельных предметов
167116;80;Русский язык;Тобольск;03.08.2019;МАОУ СОШ №9 с углубленным изучением отдельных предметов
171828;80;Физика;Тобольск;03.08.2019;МАОУ СОШ №9 с углубленным изучением отдельных предметов
171828;80;Химия;Тобольск;03.08.2019;МАОУ СОШ №9 с углубленным изучением отдельных предметов
171828;80;Математика;Тобольск;03.08.2019;МАОУ СОШ №9 с углубленным изучением отдельных предметов
171828;78;Русский язык;Тобольск;03.08.2019;МАОУ СОШ №9 с углубленным изучением отдельных предметов
169265;89;Русский язык;Тобольск;03.08.2019;Средняя образовательная школа 16 г.Тобольск
169265;88;Математика;Тобольск;03.08.2019;Средняя образовательная школа 16 г.Тобольск
169265;62;Физика;Тобольск;03.08.2019;Средняя образовательная школа 16 г.Тобольск
168922;73;Русский язык;Тогур;03.08.2019;МБОУ Тогурская средняя общеобразовательная школа
168922;62;Математика;Тогур;03.08.2019;МБОУ Тогурская средняя общеобразовательная школа
168922;51;Физика;Тогур;03.08.2019;МБОУ Тогурская средняя общеобразовательная школа
174986;67;Русский язык;Тогучин;25.09.2019;Тогучинский лесхоз-техникум г.Тогучин
174986;57;Математика;Тогучин;25.09.2019;Тогучинский лесхоз-техникум г.Тогучин
174986;54;Обществознание;Тогучин;25.09.2019;Тогучинский лесхоз-техникум г.Тогучин
167767;80;Русский язык;Томск;03.08.2019;Зональненская средняя общеобразовательная школа  Томского района
167767;70;Математика;Томск;03.08.2019;Зональненская средняя общеобразовательная школа  Томского района
167767;68;Физика;Томск;03.08.2019;Зональненская средняя общеобразовательная школа  Томского района
169548;71;Русский язык;Томск;03.08.2019;Академический лицей г. Томска имени Г.А. Псахье
169548;70;Математика;Томск;03.08.2019;Академический лицей г. Томска имени Г.А. Псахье
169548;66;Физика;Томск;03.08.2019;Академический лицей г. Томска имени Г.А. Псахье
169523;71;Обществознание;Томск;20.08.2019;г. Томск Государственное образовательное учреждение высшего профессионального образования Томский государственный университет
169523;56;Русский язык;Томск;20.08.2019;г. Томск Государственное образовательное учреждение высшего профессионального образования Томский государственный университет
169523;56;Математика;Томск;20.08.2019;г. Томск Государственное образовательное учреждение высшего профессионального образования Томский государственный университет
172615;98;Русский язык;Томск;29.07.2019;Гимназия 24 им.М.В.Октябрьской г.Томск
172615;89;Химия;Томск;29.07.2019;Гимназия 24 им.М.В.Октябрьской г.Томск
170275;72;Математика;Томск;08.08.2019;Гимназия 6 г.Томска
170275;67;Русский язык;Томск;08.08.2019;Гимназия 6 г.Томска
170275;63;Химия;Томск;08.08.2019;Гимназия 6 г.Томска
168222;96;Русский язык;Томск;03.08.2019;Гимназия № 13 г.Томска
169180;91;Русский язык;Томск;03.08.2019;Гимназия № 13 г.Томска
168222;88;Физика;Томск;03.08.2019;Гимназия № 13 г.Томска
169597;85;Русский язык;Томск;03.08.2019;Гимназия № 13 г.Томска
168855;82;Математика;Томск;03.08.2019;Гимназия № 13 г.Томска
168222;80;Математика;Томск;03.08.2019;Гимназия № 13 г.Томска
168855;78;Физика;Томск;03.08.2019;Гимназия № 13 г.Томска
169597;78;Физика;Томск;03.08.2019;Гимназия № 13 г.Томска
166935;78;Русский язык;Томск;03.08.2019;Гимназия № 13 г.Томска
168840;78;Математика;Томск;03.08.2019;Гимназия № 13 г.Томска
168840;76;Русский язык;Томск;03.08.2019;Гимназия № 13 г.Томска
169597;76;Математика;Томск;03.08.2019;Гимназия № 13 г.Томска
168855;76;Русский язык;Томск;03.08.2019;Гимназия № 13 г.Томска
168840;74;Физика;Томск;03.08.2019;Гимназия № 13 г.Томска
166935;70;Физика;Томск;03.08.2019;Гимназия № 13 г.Томска
166935;68;Математика;Томск;03.08.2019;Гимназия № 13 г.Томска
169180;62;Математика;Томск;03.08.2019;Гимназия № 13 г.Томска
169180;51;Физика;Томск;03.08.2019;Гимназия № 13 г.Томска
168254;98;Русский язык;Томск;03.08.2019;Гимназия № 26 г.Томск
168049;89;Русский язык;Томск;03.08.2019;Гимназия № 26 г.Томск
168049;76;Математика;Томск;03.08.2019;Гимназия № 26 г.Томск
168254;76;Математика;Томск;03.08.2019;Гимназия № 26 г.Томск
168049;74;Физика;Томск;03.08.2019;Гимназия № 26 г.Томск
168449;72;Русский язык;Томск;08.08.2019;Гимназия № 26 г.Томск
168449;68;Математика;Томск;08.08.2019;Гимназия № 26 г.Томск
168449;59;Физика;Томск;08.08.2019;Гимназия № 26 г.Томск
168254;54;Физика;Томск;03.08.2019;Гимназия № 26 г.Томск
173946;81;Русский язык;Томск;11.09.2019;Государственное образовательное учреждение высшего профессионального образования Томский государственный архитектурно-строительный университет
174925;80;Русский язык;Томск;25.09.2019;Государственное образовательное учреждение высшего профессионального образования Томский государственный архитектурно-строительный университет
174970;80;Русский язык;Томск;25.09.2019;Государственное образовательное учреждение высшего профессионального образования Томский государственный архитектурно-строительный университет
174970;78;Физика;Томск;25.09.2019;Государственное образовательное учреждение высшего профессионального образования Томский государственный архитектурно-строительный университет
173946;71;Математика;Томск;11.09.2019;Государственное образовательное учреждение высшего профессионального образования Томский государственный архитектурно-строительный университет
174970;69;Математика;Томск;25.09.2019;Государственное образовательное учреждение высшего профессионального образования Томский государственный архитектурно-строительный университет
173946;61;Физика;Томск;11.09.2019;Государственное образовательное учреждение высшего профессионального образования Томский государственный архитектурно-строительный университет
174925;54;Физика;Томск;25.09.2019;Государственное образовательное учреждение высшего профессионального образования Томский государственный архитектурно-строительный университет
174925;48;Математика;Томск;25.09.2019;Государственное образовательное учреждение высшего профессионального образования Томский государственный архитектурно-строительный университет
167701;90;Русский язык;Томск;25.09.2019;Государственный промышленно-гуманитарный колледж г.Томск
172340;83;Русский язык;Томск;25.09.2019;Государственный промышленно-гуманитарный колледж г.Томск
166171;80;Химия;Томск;11.09.2019;Государственный промышленно-гуманитарный колледж г.Томск
166171;76;Русский язык;Томск;11.09.2019;Государственный промышленно-гуманитарный колледж г.Томск
168353;72;Русский язык;Томск;11.09.2019;Государственный промышленно-гуманитарный колледж г.Томск
170104;70;Русский язык;Томск;25.09.2019;Государственный промышленно-гуманитарный колледж г.Томск
167901;69;Физика;Томск;25.09.2019;Государственный промышленно-гуманитарный колледж г.Томск
172340;69;Математика;Томск;25.09.2019;Государственный промышленно-гуманитарный колледж г.Томск
